,Serial,Type,Date (YMD),Deaths,Injured,Missing,Directly Affected,Indirectly Affected,Relocated,Evacuated,Losses (USD),Losses (Local)
572,6168,Fire,1979/4/24,0,0,0,0,0,0,0,0.0,500000.0
573,6167,Fire,1979/4/26,0,0,0,0,0,0,0,0.0,700000.0
574,6166,Fire,1979/4/16,0,0,0,0,0,0,0,0.0,35000.0
575,6165,Fire,1979/4/19,0,0,0,0,0,0,0,0.0,40000.0
576,6164,Fire,1979/4/16,0,0,0,0,0,0,0,0.0,250000.0
577,6163,Fire,1979/3/13,0,0,0,1,0,0,0,0.0,2500.0
578,6162,Fire,1979/3/12,0,0,0,0,0,0,0,0.0,19000.0
579,6161,Fire,1979/3/21,0,0,0,0,0,0,0,0.0,500000.0
580,6160,Fire,1979/3/20,0,0,0,0,0,0,0,0.0,100000.0
581,6159,Fire,1979/2/28,0,0,0,0,0,0,0,0.0,300000.0
582,6158,Fire,1979/2/28,0,0,0,0,0,0,0,0.0,40000.0
583,6157,Fire,1979/2/6,0,0,0,0,0,0,0,0.0,15000.0
584,6156,Fire,1979/2/2,0,0,0,0,0,0,0,0.0,0.0
585,6155,Fire,1979/1/21,0,0,0,0,0,0,0,0.0,10000.0
586,6154,Fire,1979/1/21,0,0,0,0,0,0,0,0.0,10000.0
587,6153,Fire,1979/1/20,0,0,0,0,2,0,0,0.0,72300.0
588,6152,Fire,1979/1/20,0,0,0,0,0,0,0,0.0,175000.0
589,6151,Fire,1979/1/19,1,0,0,1,0,0,0,0.0,5000.0
590,6150,Fire,1978/12/11,0,0,0,0,0,0,0,0.0,0.0
591,6149,Forest fire,1978/12/3,0,0,0,0,0,0,0,0.0,85000.0
592,6148,Fire,1978/12/8,0,1,0,0,0,0,0,0.0,1500000.0
593,6147,Fire,1978/11/22,0,0,0,0,0,0,0,0.0,0.0
594,6146,Fire,1978/11/17,0,0,0,8,0,0,0,0.0,100000.0
595,6145,Fire,1978/10/29,3,0,0,0,0,0,0,0.0,0.0
596,6133,Fire,1978/6/9,0,0,0,0,75,0,0,0.0,0.0
597,6132,Fire,1978/5/3,0,0,0,0,0,0,0,0.0,2000.0
598,6131,Fire,1978/4/4,0,0,0,0,78,0,0,0.0,30000.0
599,6130,Fire,1978/3/11,0,0,0,0,0,0,0,0.0,20000.0
600,6129,Fire,1978/2/3,0,0,0,0,0,0,0,0.0,50000.0
601,6128,Fire,1978/1/28,1,0,0,1,0,0,0,0.0,0.0
602,6127,Fire,1978/1/22,0,0,0,0,200,0,0,0.0,600000.0
603,6126,Fire,1978/1/12,0,0,0,0,0,0,0,0.0,0.0
604,6125,Fire,1978/1/18,0,0,0,0,0,0,0,0.0,500000.0
605,6124,Fire,1977/12/30,0,0,0,0,0,0,0,0.0,8000.0
606,6123,Fire,1977/12/29,1,3,0,0,4,0,0,0.0,0.0
607,6122,Drought,1978/8/16,0,0,0,0,0,0,0,0.0,0.0
608,6121,Drought,1980/4/20,0,0,0,0,0,0,0,0.0,0.0
609,6120,Drought,1980/4/20,0,0,0,0,0,0,0,0.0,0.0
610,6119,Structural collapse,1979/7/5,0,0,0,0,0,0,0,0.0,0.0
611,6118,Structural collapse,1979/4/26,1,0,0,0,0,0,0,0.0,0.0
612,6117,Structural collapse,1980/5/31,1,0,0,0,0,0,0,0.0,0.0
613,6116,Structural collapse,1978/5/5,1,0,0,0,0,0,0,0.0,0.0
614,6115,Epidemic,1983/12/31,0,5,0,0,0,0,0,0.0,0.0
615,6114,Epidemic,1983/12/31,0,2,0,0,0,0,0,0.0,0.0
616,6113,Epidemic,1983/12/31,0,1,0,0,0,0,0,0.0,0.0
617,6112,Epidemic,1983/12/31,0,2,0,0,0,0,0,0.0,0.0
618,6111,Epidemic,1983/12/31,0,4,0,0,0,0,0,0.0,0.0
619,6110,Epidemic,1983/12/31,0,2,0,0,0,0,0,0.0,0.0
620,6109,Epidemic,1983/12/31,0,1,0,0,0,0,0,0.0,0.0
621,6108,Epidemic,1983/12/13,0,1,0,0,0,0,0,0.0,0.0
622,6107,Epidemic,1983/12/31,0,3,0,0,0,0,0,0.0,0.0
623,6106,Epidemic,1983/12/31,0,31,0,0,0,0,0,0.0,0.0
624,6105,Epidemic,1982/12/31,0,5,0,0,0,0,0,0.0,0.0
625,6104,Epidemic,1982/12/31,0,1,0,0,0,0,0,0.0,0.0
626,6103,Epidemic,1982/12/31,0,5,0,0,0,0,0,0.0,0.0
627,6102,Epidemic,1982/12/31,0,8,0,0,0,0,0,0.0,0.0
628,6101,Epidemic,1982/12/31,0,2,0,0,0,0,0,0.0,0.0
629,6100,Epidemic,1982/12/31,0,5,0,0,0,0,0,0.0,0.0
630,6099,Epidemic,1982/12/31,0,3,0,0,0,0,0,0.0,0.0
631,6098,Epidemic,1982/12/31,0,2,0,0,0,0,0,0.0,0.0
632,6097,Epidemic,1982/12/31,0,3,0,0,0,0,0,0.0,0.0
633,6096,Epidemic,1982/12/31,0,36,0,0,0,0,0,0.0,0.0
634,6095,Epidemic,1981/12/31,0,17,0,0,0,0,0,0.0,0.0
635,6094,Epidemic,1981/12/31,0,1,0,0,0,0,0,0.0,0.0
636,6093,Epidemic,1981/12/31,0,3,0,0,0,0,0,0.0,0.0
637,6092,Epidemic,1981/12/31,0,19,0,0,0,0,0,0.0,0.0
638,6091,Epidemic,1981/12/31,0,2,0,0,0,0,0,0.0,0.0
639,6090,Epidemic,1981/12/31,0,1,0,0,0,0,0,0.0,0.0
640,6089,Epidemic,1981/12/31,0,12,0,0,0,0,0,0.0,0.0
641,6088,Epidemic,1981/12/31,0,5,0,0,0,0,0,0.0,0.0
642,6087,Epidemic,1981/12/31,0,1,0,0,0,0,0,0.0,0.0
643,6086,Epidemic,1981/12/31,0,7,0,0,0,0,0,0.0,0.0
644,6085,Epidemic,1981/12/31,0,29,0,0,0,0,0,0.0,0.0
645,6084,Epidemic,1980/12/31,0,79,0,0,0,0,0,0.0,0.0
646,6083,Epidemic,1980/12/31,0,4,0,0,0,0,0,0.0,0.0
647,6082,Epidemic,1980/12/31,0,11,0,0,0,0,0,0.0,0.0
648,6081,Epidemic,1980/12/31,0,4,0,0,0,0,0,0.0,0.0
649,6080,Epidemic,1980/12/31,0,5,0,0,0,0,0,0.0,0.0
650,6079,Epidemic,1980/12/31,0,2,0,0,0,0,0,0.0,0.0
651,6078,Epidemic,1980/12/31,0,2,0,0,0,0,0,0.0,0.0
652,6077,Epidemic,1980/12/31,0,21,0,0,0,0,0,0.0,0.0
653,6076,Epidemic,1980/12/31,0,6,0,0,0,0,0,0.0,0.0
654,6075,Epidemic,1980/12/31,0,4,0,0,0,0,0,0.0,0.0
655,6074,Epidemic,1980/12/31,0,27,0,0,0,0,0,0.0,0.0
656,6073,Epidemic,1979/12/31,0,32,0,0,0,0,0,0.0,0.0
657,6072,Epidemic,1979/12/31,0,2,0,0,0,0,0,0.0,0.0
658,6071,Epidemic,1979/12/31,0,2,0,0,0,0,0,0.0,0.0
659,6070,Epidemic,1979/12/31,0,1,0,0,0,0,0,0.0,0.0
660,6069,Epidemic,1979/12/31,0,1,0,0,0,0,0,0.0,0.0
661,6068,Epidemic,1979/12/31,0,1,0,0,0,0,0,0.0,0.0
662,6067,Epidemic,1979/12/31,0,1,0,0,0,0,0,0.0,0.0
663,6066,Epidemic,1979/12/31,0,11,0,0,0,0,0,0.0,0.0
664,6065,Epidemic,1979/12/31,0,6,0,0,0,0,0,0.0,0.0
665,6064,Epidemic,1979/12/31,0,22,0,0,0,0,0,0.0,0.0
666,6063,Epidemic,1979/12/31,0,61,0,0,0,0,0,0.0,0.0
667,6062,Epidemic,1978/12/31,0,15,0,0,0,0,0,0.0,0.0
668,6061,Epidemic,1978/12/31,0,5,0,0,0,0,0,0.0,0.0
669,6060,Epidemic,1978/12/31,0,3,0,0,0,0,0,0.0,0.0
670,6059,Epidemic,1978/12/31,0,5,0,0,0,0,0,0.0,0.0
671,6058,Epidemic,1978/12/31,0,2,0,0,0,0,0,0.0,0.0
672,6057,Epidemic,1978/12/31,0,4,0,0,0,0,0,0.0,0.0
673,6056,Epidemic,1978/12/31,0,5,0,0,0,0,0,0.0,0.0
674,6055,Epidemic,1978/12/31,0,62,0,0,0,0,0,0.0,0.0
675,6054,Epidemic,1978/3/10,0,0,0,0,0,0,0,0.0,0.0
676,6053,Epidemic,1978/4/25,0,0,0,0,0,0,0,0.0,0.0
677,6052,Epidemic,1978/2/2,0,0,0,0,0,0,0,0.0,0.0
678,6051,Epidemic,1978/2/2,0,0,0,0,0,0,0,0.0,0.0
679,6050,Epidemic,1978/2/2,0,0,0,0,0,0,0,0.0,0.0
680,6049,Epidemic,1978/2/2,0,0,0,0,0,0,0,0.0,0.0
681,6048,Epidemic,1978/2/2,0,0,0,0,0,0,0,0.0,0.0
682,6047,Epidemic,1980/1/18,0,0,0,0,0,0,0,0.0,0.0
683,6046,Epidemic,1979/8/21,0,0,0,0,0,0,0,0.0,0.0
684,6045,Epidemic,1978/12/31,0,3,0,0,0,0,0,0.0,0.0
685,6044,Plagues,1978/12/16,0,0,0,0,0,0,0,0.0,0.0
686,6043,Plagues,1978/12/16,0,0,0,0,0,0,0,0.0,0.0
687,6042,Plagues,1978/12/16,0,0,0,0,0,0,0,0.0,0.0
688,6041,Plagues,1978/12/16,0,0,0,0,0,0,0,0.0,0.0
689,6040,Plagues,1978/12/16,0,0,0,0,0,0,0,0.0,0.0
690,6039,Plagues,1978/12/16,0,0,0,0,0,0,0,0.0,0.0
691,6038,Plagues,1978/12/16,0,0,0,0,0,0,0,0.0,0.0
692,6037,Plagues,1978/12/16,0,0,0,0,0,0,0,0.0,0.0
693,6036,Plagues,1978/12/16,0,0,0,0,0,0,0,0.0,0.0
694,6035,Plagues,1978/12/16,0,0,0,0,0,0,0,0.0,0.0
695,6034,Plagues,1978/12/16,0,0,0,0,0,0,0,0.0,0.0
696,6033,Epidemic,1978/12/31,1,111,0,0,0,0,0,0.0,0.0
697,6032,Epidemic,1978/12/31,0,9,0,0,0,0,0,0.0,0.0
698,6031,Plagues,1978/11/1,0,0,0,0,0,0,0,0.0,0.0
699,6030,Plagues,1978/9/18,0,0,0,0,0,0,0,0.0,0.0
700,6029,Plagues,1978/3/14,0,0,0,0,0,0,0,0.0,0.0
701,6028,Epidemic,1978/3/6,0,0,0,0,0,0,0,0.0,0.0
702,6027,Epidemic,1978/3/28,0,0,0,0,0,0,0,0.0,0.0
703,6026,Epidemic,1978/1/30,0,0,0,0,0,0,0,0.0,0.0
704,6025,Epidemic,1978/2/24,0,0,0,0,0,0,0,0.0,0.0
705,6024,Earthquake,1983/9/29,0,0,0,0,0,0,0,0.0,0.0
706,6023,Earthquake,1983/9/25,0,0,0,0,0,0,0,0.0,0.0
707,6022,Earthquake,1983/6/10,0,0,0,0,0,0,0,0.0,0.0
708,6021,Earthquake,1983/5/7,0,0,0,0,0,0,0,0.0,0.0
709,6020,Earthquake,1983/3/29,0,0,0,0,0,0,0,0.0,0.0
710,6019,Earthquake,1983/3/20,0,0,0,0,0,0,0,0.0,0.0
711,6018,Earthquake,1983/2/19,0,0,0,0,0,0,0,0.0,0.0
712,6017,Earthquake,1982/11/22,0,0,0,0,0,0,0,0.0,0.0
713,6016,Earthquake,1982/9/28,0,0,0,0,0,0,0,0.0,0.0
714,6015,Earthquake,1982/5/25,0,0,0,0,0,0,0,0.0,0.0
715,6014,Earthquake,1982/4/9,0,0,0,0,0,0,0,0.0,0.0
716,6013,Earthquake,1981/3/25,0,0,0,0,0,0,0,0.0,0.0
717,6012,Earthquake,1981/3/25,0,0,0,0,0,0,0,0.0,0.0
718,6011,Earthquake,1981/3/23,0,0,0,0,0,0,0,0.0,0.0
719,6010,Earthquake,1981/1/17,0,0,0,0,0,0,0,0.0,0.0
720,6009,Earthquake,1981/1/17,0,0,0,0,0,0,0,0.0,0.0
721,6008,Earthquake,1980/12/12,0,0,0,0,0,0,0,0.0,0.0
722,6007,Earthquake,1980/11/16,0,0,0,0,0,0,0,0.0,0.0
723,6006,Earthquake,1980/9/11,0,0,0,0,0,0,0,0.0,0.0
724,6005,Earthquake,1980/6/5,0,0,0,0,0,0,0,0.0,0.0
725,6004,Earthquake,1980/5/27,0,0,0,0,0,0,0,0.0,0.0
726,6003,Earthquake,1978/9/26,0,0,0,0,0,0,0,0.0,0.0
727,6002,Earthquake,1978/2/26,0,0,0,0,0,0,0,0.0,0.0
728,6001,Earthquake,1978/2/26,0,0,0,0,0,0,0,0.0,0.0
729,2204,Epidemic,1995/12/0,0,49,0,0,0,0,0,0.0,0.0
730,2203,Fire,1991/1/0,0,0,0,0,0,0,0,0.0,5000000.0
731,2202,Fire,1991/1/0,0,0,0,0,0,0,0,0.0,6000000000.0
732,2201,Explosion,1990/5/7,5,0,0,0,0,0,0,5000.0,2000000.0
733,2200,Fire,1994/2/10,0,0,0,0,25,0,0,0.0,0.0
734,2198,Fire,1994/2/2,0,0,0,0,15,0,0,0.0,0.0
735,2197,Fire,1994/2/1,0,0,0,0,0,0,0,0.0,0.0
736,2196,Fire,1994/1/24,0,0,0,0,0,0,0,5900.0,2500000.0
737,2195,Fire,1994/1/13,0,0,0,0,0,0,0,0.0,0.0
738,2194,Fire,1994/1/12,0,0,0,0,0,0,0,47000.0,2000000.0
739,2193,Fire,1994/1/11,0,0,0,0,15,0,0,0.0,130000.0
740,2192,Fire,1994/1/3,0,0,0,0,0,0,0,4760000.0,200000000.0
741,2191,Fire,1994/1/2,0,0,0,0,22,0,0,10000.0,430000.0
742,2190,Fire,1994/1/1,0,0,0,0,22,0,0,0.0,0.0
743,2189,Fire,1994/1/0,0,0,0,0,5,0,0,0.0,0.0
744,2188,Explosion,1993/0/0,2,0,0,0,0,0,0,0.0,0.0
745,2187,Epidemic,1995/0/0,0,2,0,0,0,0,0,0.0,0.0
746,2186,Epidemic,1995/0/0,0,11,0,0,0,0,0,0.0,0.0
747,2184,Epidemic,1995/0/0,0,9,0,0,0,0,0,0.0,0.0
748,2183,Epidemic,1995/0/0,0,4,0,0,0,0,0,0.0,0.0
749,2182,Epidemic,1994/0/0,0,1,0,0,0,0,0,0.0,0.0
750,2181,Epidemic,1994/0/0,0,1,0,0,0,0,0,0.0,0.0
751,2180,Epidemic,1994/0/0,0,1,0,0,0,0,0,0.0,0.0
752,2179,Epidemic,1994/0/0,0,1,0,0,0,0,0,0.0,0.0
753,2178,Epidemic,1994/0/0,0,2,0,0,0,0,0,0.0,0.0
754,2177,Epidemic,1995/0/0,0,1,0,0,0,0,0,0.0,0.0
755,2176,Epidemic,1993/0/0,0,1,0,0,0,0,0,0.0,0.0
756,2175,Epidemic,1993/0/0,0,2,0,0,0,0,0,0.0,0.0
757,2174,Epidemic,1992/0/0,0,4,0,0,0,0,0,0.0,0.0
758,2173,Epidemic,1992/0/0,0,1,0,0,0,0,0,0.0,0.0
759,2172,Epidemic,1992/0/0,0,16,0,0,0,0,0,0.0,0.0
760,2171,Epidemic,1992/0/0,0,1,0,0,0,0,0,0.0,0.0
761,2170,Epidemic,1992/0/0,0,2,0,0,0,0,0,0.0,0.0
762,2169,Epidemic,1992/0/0,0,3,0,0,0,0,0,0.0,0.0
763,2168,Epidemic,1991/0/0,0,1,0,0,0,0,0,0.0,0.0
764,2167,Epidemic,1991/0/0,0,10,0,0,0,0,0,0.0,0.0
765,2166,Epidemic,1991/0/0,0,1,0,0,0,0,0,0.0,0.0
766,2165,Epidemic,1991/0/0,0,6,0,0,0,0,0,0.0,0.0
767,2164,Epidemic,1991/0/0,0,3,0,0,0,0,0,0.0,0.0
768,2163,Epidemic,1990/0/0,0,2,0,0,0,0,0,0.0,0.0
769,2162,Epidemic,1990/0/0,0,2,0,0,0,0,0,0.0,0.0
770,2161,Epidemic,1990/0/0,0,0,0,1,0,0,0,0.0,0.0
771,2160,Epidemic,1990/0/0,0,1,0,0,0,0,0,0.0,0.0
772,2159,Epidemic,1990/0/0,0,0,0,188,0,0,0,0.0,0.0
773,2158,Epidemic,1990/0/0,0,4,0,0,0,0,0,0.0,0.0
774,2157,Epidemic,1990/0/0,0,2,0,0,0,0,0,0.0,0.0
775,2156,Epidemic,1990/0/0,0,16,0,0,0,0,0,0.0,0.0
776,2155,Earthquake,1993/1/13,0,0,0,0,0,0,0,0.0,0.0
777,2154,Earthquake,1993/1/13,0,0,0,0,60,0,0,0.0,0.0
778,2153,Earthquake,1993/1/13,0,0,0,0,0,0,0,0.0,0.0
779,2152,Earthquake,1993/1/13,0,0,0,0,112,0,0,0.0,0.0
780,2151,Earthquake,1993/1/13,0,0,0,0,960,0,0,1000000.0,4000000.0
781,2150,Electrical storm,1993/6/8,1,0,0,0,0,0,0,0.0,0.0
782,2149,Inundation,1994/11/10,2,0,0,0,0,0,0,0.0,0.0
783,2146,Landslide,1995/12/29,0,0,0,0,0,0,0,0.0,0.0
784,2145,Landslide,1995/12/25,0,0,0,0,0,0,0,0.0,0.0
785,2144,Landslide,1995/5/1,0,0,0,0,0,0,0,0.0,0.0
786,2143,Landslide,1995/5/1,0,0,0,0,0,0,0,0.0,0.0
787,2142,Landslide,1995/5/1,0,0,0,0,0,0,0,0.0,0.0
788,2141,Landslide,1995/5/1,0,0,0,0,0,0,0,0.0,0.0
789,2140,Landslide,1994/11/11,0,0,0,0,0,0,0,0.0,0.0
790,2139,Inundation,1994/1/22,0,0,0,0,0,0,0,0.0,0.0
791,2138,Landslide,1994/1/22,0,0,0,0,0,0,0,0.0,0.0
792,2137,Structural collapse,1994/1/22,0,0,0,0,0,0,0,0.0,0.0
793,2136,Landslide,1994/1/22,0,0,0,0,0,0,0,0.0,0.0
794,2135,Landslide,1994/1/22,0,0,0,0,0,0,0,0.0,0.0
795,2134,Landslide,1993/4/21,0,0,0,0,0,0,0,0.0,0.0
796,2133,Landslide,1993/5/21,0,0,0,0,0,0,0,0.0,0.0
797,2132,Landslide,1993/5/21,0,0,0,0,0,0,0,0.0,0.0
798,2130,Inundation,1995/12/24,0,0,0,0,0,0,0,3569000000.0,83000000.0
799,2129,Inundation,1995/12/24,0,0,0,0,0,0,0,479622000.0,11154000.0
800,2128,Inundation,1995/12/24,0,0,0,0,0,0,0,105780000.0,2460000.0
801,2127,Inundation,1995/11/24,0,0,0,0,0,0,0,0.0,12482000.0
802,2126,Inundation,1995/11/24,0,0,0,0,0,0,0,0.0,0.0
803,2125,Inundation,1995/11/24,0,0,0,0,0,0,0,1559838000.0,37139000.0
804,2124,Inundation,1995/11/24,0,0,0,0,0,0,0,63336000.0,1508000.0
805,2123,Inundation,1995/11/24,0,0,0,0,0,0,0,165438000.0,3937000.0
806,2122,Inundation,1995/11/18,0,0,0,0,0,0,0,89289000.0,2178000.0
807,2121,Inundation,1995/10/12,0,0,0,0,400,0,0,0.0,0.0
808,2120,Inundation,1995/10/1,0,0,0,0,0,0,0,0.0,0.0
809,2119,Inundation,1995/10/1,0,0,0,0,0,0,0,0.0,0.0
810,2118,Inundation,1995/10/1,0,0,0,0,0,0,0,0.0,0.0
811,2117,Inundation,1995/10/1,0,0,0,0,0,0,0,0.0,0.0
812,2116,Inundation,1995/10/1,0,0,0,0,0,0,0,0.0,0.0
813,2115,Inundation,1995/9/28,0,0,0,0,0,0,0,0.0,0.0
814,2114,Inundation,1995/9/28,0,0,0,0,0,0,0,0.0,0.0
815,2113,Inundation,1995/9/28,0,0,0,0,0,0,0,0.0,0.0
816,2112,Inundation,1995/9/28,0,0,0,0,0,0,0,0.0,0.0
817,2111,Inundation,1995/7/31,0,0,0,0,0,0,0,0.0,0.0
818,2109,Debris Flood,1995/5/1,0,0,0,0,0,0,0,0.0,0.0
819,2108,Debris Flood,1995/5/1,0,0,0,0,0,0,0,0.0,0.0
820,2107,Debris Flood,1995/5/1,0,0,0,0,0,0,0,0.0,0.0
821,2106,Debris Flood,1995/5/1,0,0,0,0,0,0,0,0.0,0.0
822,2105,Inundation,1995/4/30,0,0,0,0,0,0,0,0.0,0.0
823,2104,Inundation,1995/4/30,0,0,0,0,0,0,0,0.0,0.0
824,2103,Inundation,1995/4/30,0,0,0,0,0,0,0,0.0,0.0
825,2102,Inundation,1995/4/30,0,0,0,0,0,0,0,0.0,0.0
826,2101,Inundation,1995/4/30,0,0,0,0,0,0,0,0.0,0.0
827,2100,Inundation,1994/12/14,0,0,0,0,0,0,0,0.0,0.0
828,2099,Inundation,1994/12/14,0,0,0,0,428,0,0,0.0,450000.0
829,2098,Inundation,1994/11/10,0,0,0,0,0,0,0,0.0,0.0
830,2097,Inundation,1994/11/10,2,0,0,0,0,0,200,0.0,347478350.0
831,2096,Inundation,1994/11/10,0,0,0,0,0,0,0,230250.0,9210000.0
832,2095,Inundation,1994/5/20,0,0,0,0,0,0,0,0.0,0.0
833,2094,Inundation,1994/5/19,0,0,0,0,0,0,0,2882500.0,115300000.0
834,2093,Inundation,1994/4/28,0,0,0,0,0,0,0,0.0,0.0
835,2091,Inundation,1993/12/14,0,0,0,0,0,0,0,0.0,0.0
836,2090,Inundation,1993/12/14,0,0,0,0,0,0,0,0.0,0.0
837,2089,Inundation,1993/12/14,0,0,0,0,48,0,0,0.0,0.0
838,2088,Inundation,1993/6/21,0,0,0,0,0,0,0,0.0,0.0
839,2087,Inundation,1993/5/24,0,0,0,0,0,0,0,0.0,0.0
840,2086,Inundation,1993/5/24,0,0,0,0,0,0,0,0.0,0.0
841,2085,Inundation,1993/5/24,0,0,0,0,0,0,0,0.0,0.0
842,2084,Inundation,1993/5/24,0,0,0,0,0,0,0,0.0,0.0
843,2082,Inundation,1993/5/18,0,0,0,0,0,0,0,0.0,0.0
844,2081,Inundation,1993/5/18,0,0,0,0,0,0,0,0.0,0.0
845,2080,Inundation,1993/5/18,0,0,0,0,0,0,0,0.0,0.0
846,2079,Inundation,1993/5/18,0,0,0,0,0,0,0,0.0,0.0
847,2078,Inundation,1993/5/18,0,0,0,0,0,0,0,0.0,0.0
848,2077,Inundation,1993/5/18,8,0,0,0,0,0,0,0.0,0.0
849,2076,Inundation,1993/5/16,0,0,0,0,0,0,0,0.0,0.0
850,2075,Inundation,1993/5/16,0,0,0,0,0,0,0,0.0,0.0
851,2074,Inundation,1993/5/16,0,0,0,0,0,0,0,0.0,0.0
852,2073,Inundation,1993/5/16,0,0,0,0,0,0,0,0.0,0.0
853,2072,Inundation,1993/5/10,0,0,0,0,0,0,0,0.0,0.0
854,2071,Inundation,1993/3/10,0,0,0,0,0,0,0,0.0,0.0
855,2070,Inundation,1993/5/10,0,0,0,0,0,0,0,0.0,0.0
856,2069,Inundation,1993/5/10,0,0,0,0,0,0,0,0.0,0.0
857,2068,Inundation,1993/5/10,0,0,0,0,0,0,0,0.0,0.0
858,2067,Inundation,1993/5/3,0,0,0,0,0,0,0,0.0,0.0
859,2066,Inundation,1993/5/5,1,0,0,0,0,0,0,0.0,0.0
860,2064,Inundation,1993/4/14,0,0,0,0,0,0,0,0.0,0.0
861,2065,Inundation,1993/4/14,0,0,0,0,0,0,0,0.0,0.0
862,2063,Inundation,1993/4/14,0,0,0,0,0,0,0,0.0,0.0
863,2062,Landslide,1993/4/14,0,0,0,0,0,0,0,0.0,0.0
864,2061,Inundation,1993/4/14,0,0,0,0,0,0,0,86863200.0,2171580.0
865,2060,Inundation,1993/4/14,0,0,0,0,0,0,0,308282800.0,7707055.0
866,2059,Inundation,1993/4/14,0,0,0,0,0,0,0,483904000.0,12097600.0
867,2058,Inundation,1993/3/4,0,0,0,0,0,0,0,0.0,0.0
868,2057,Inundation,1993/3/4,0,0,0,0,0,0,0,0.0,0.0
869,2056,Inundation,1993/2/6,0,0,0,0,0,0,0,0.0,0.0
870,2054,Inundation,1993/2/6,0,0,0,0,0,0,0,0.0,0.0
871,2053,Inundation,1993/2/6,0,0,0,0,0,0,0,0.0,0.0
872,2052,Inundation,1993/1/25,0,8,0,0,0,0,0,0.0,10000000.0
873,2051,Landslide,1993/1/25,1,8,0,0,0,0,0,0.0,10000000.0
874,2050,Landslide,1991/5/21,0,0,0,0,0,0,0,0.0,0.0
875,2049,Landslide,1991/5/21,0,0,0,0,0,0,0,0.0,0.0
876,2048,Landslide,1991/5/21,0,0,0,0,0,0,0,0.0,0.0
877,2047,Landslide,1991/5/21,0,0,0,0,0,0,0,0.0,0.0
878,2046,Inundation,1991/5/21,0,0,0,0,0,0,0,0.0,0.0
879,2045,Inundation,1991/5/21,0,0,0,0,0,0,0,0.0,0.0
880,2044,Inundation,1991/5/21,0,0,0,0,0,0,0,0.0,0.0
881,2043,Inundation,1991/5/21,0,0,0,0,0,0,0,0.0,0.0
882,2042,Inundation,1991/5/21,0,0,0,0,0,0,0,0.0,0.0
883,2041,Inundation,1991/5/21,0,0,0,0,0,0,0,0.0,0.0
884,2040,Inundation,1991/5/21,0,0,0,0,0,0,0,0.0,0.0
885,2039,Inundation,1991/5/21,0,0,0,0,0,0,0,0.0,0.0
886,2038,Inundation,1991/5/21,0,0,0,0,0,0,0,0.0,0.0
887,2037,Gale,1994/5/20,0,0,0,0,0,0,0,0.0,0.0
888,2036,Electrical storm,1994/4/25,0,0,0,0,0,0,0,12500.0,500000.0
889,2035,Gale,1992/4/21,0,0,0,0,0,0,0,0.0,0.0
890,2034,Hail,1993/4/13,0,0,0,0,0,0,0,54000.0,2171580.0
891,2033,Hail,1993/4/13,0,0,0,0,0,0,0,3000.0,120000.0
892,2032,Electrical storm,1993/6/8,1,0,0,0,0,0,0,0.0,0.0
893,2031,Fire,1995/11/0,1,2,0,3,0,0,0,0.0,0.0
894,2030,Fire,1995/8/0,0,0,0,0,60,0,0,1500.0,600000.0
895,2029,Fire,1995/8/0,0,0,0,0,0,0,0,40000.0,1600000.0
896,2028,Fire,1995/6/0,0,0,0,0,28,0,0,0.0,0.0
897,2027,Fire,1995/6/0,0,0,0,0,0,0,0,250000.0,10000000.0
898,2026,Fire,1995/6/0,0,0,0,0,0,0,0,8400.0,340000.0
899,2025,Forest fire,1995/4/0,0,0,0,0,0,0,0,2500.0,100000.0
900,2024,Fire,1995/4/0,0,0,0,0,0,0,0,0.0,0.0
901,2022,Fire,1995/5/0,0,0,0,0,0,0,0,0.0,0.0
902,2021,Fire,1994/2/10,0,0,0,0,0,0,0,0.0,0.0
903,2020,Leak,1995/4/30,0,0,0,0,0,0,0,0.0,0.0
904,2019,Leak,1993/6/22,0,0,0,0,0,0,0,0.0,0.0
905,2018,Leak,1993/6/14,0,0,0,0,0,0,0,0.0,0.0
906,2017,Contamination,1993/6/1,0,0,0,0,0,0,0,0.0,0.0
907,2016,Contamination,1993/6/31,0,0,0,0,0,0,0,0.0,0.0
908,2015,Leak,1991/5/27,0,8,0,0,0,0,0,0.0,0.0
909,2014,Contamination,1991/5/21,0,0,0,0,0,0,0,0.0,0.0
910,6144,Fire,1978/10/23,2,0,0,0,3,0,0,0.0,0.0
911,6143,Fire,1978/10/1,0,0,0,0,0,0,0,0.0,0.0
912,6142,Fire,1978/8/26,0,0,0,0,0,0,0,0.0,0.0
913,6141,Fire,1978/8/15,0,0,0,0,0,0,0,0.0,46000.0
914,6140,Fire,1978/7/15,0,0,0,12,0,0,0,0.0,20000.0
915,6139,Fire,1978/8/5,0,2,0,8,0,0,0,0.0,30000.0
916,6138,Fire,1978/7/17,0,0,0,0,0,0,0,0.0,101000.0
917,6137,Fire,1978/7/3,0,0,0,0,65,0,0,0.0,5250000.0
918,6136,Fire,1978/6/30,0,0,0,0,0,0,0,0.0,15000.0
919,6135,Fire,1978/6/28,1,0,0,18,0,0,18,0.0,0.0
920,6134,Fire,1978/6/25,0,0,0,0,0,0,0,0.0,250000.0
921,2013,Leak,1995/8/23,0,0,0,0,0,0,0,0.0,0.0
922,2012,Leak,1994/1/29,0,0,0,0,0,0,0,0.0,0.0
