,Serial,Type,Date (YMD),Deaths,Injured,Missing,Directly Affected,Indirectly Affected,Relocated,Evacuated,Losses (USD),Losses (Local)
76,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,1,0,0
77,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
78,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
79,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
80,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,6,0,0
81,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
82,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
83,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
84,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
85,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
86,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
87,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
88,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
89,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
90,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
91,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
92,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
93,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
94,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,5,0,0
95,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
96,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
97,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
98,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
99,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
100,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
101,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,11,0,0
102,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
103,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
104,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
105,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
