,Serial,Event,Date (YMD),Deaths,Injured,Missing,Directly Affected,Indirectly Affected,Relocated,Evacuated,Losses (USD),Losses (Local)
1174,2008-10-13109,FOREST FIRE,2008/1/18,0,0,0,0,0,0,0,0,1000
1175,2008-10-13108,FROST,2008/1/16,0,0,0,0,5,0,0,0,140000
1176,2008-10-13107,FROST,2008/1/16,0,0,0,0,5,0,0,0,140000
1177,2008-10-13106,SURGE,2008/1/16,0,0,0,0,0,0,0,0,0
1178,2008-10-13105,FROST,2008/1/15,0,0,0,0,15,0,0,0,6000000
1179,2008-10-13104,FROST,2008/1/15,0,0,0,0,15,0,0,0,6000000
1180,2008-10-13103,FROST,2008/1/14,0,0,0,0,13,0,0,0,400000
1181,2008-10-13102,FROST,2008/1/14,0,0,0,0,12,0,0,0,140000
1182,2008-10-13101,FROST,2008/1/14,0,0,0,0,8,0,0,0,80000
1183,2008-10-13100,FROST,2008/1/14,0,0,0,0,15,0,0,0,300000
1184,2008-10-13099,FROST,2008/1/14,0,0,0,0,15,0,0,0,0
1185,2008-10-13098,FROST,2008/1/14,0,0,0,0,8,0,0,0,0
1186,2008-10-13097,FROST,2008/1/13,0,0,0,0,8,0,0,0,990000
1187,2008-10-13096,FROST,2008/1/13,0,0,0,0,8,0,0,0,990000
1188,2008-10-13095,FROST,2008/1/12,0,0,0,0,0,0,0,0,0
1189,2008-10-13094,FROST,2008/1/12,0,0,0,0,759,0,0,0,1089000
1190,2008-10-13093,FROST,2008/1/12,0,0,0,0,70,0,0,0,684000
1191,2008-10-13092,FROST,2008/1/12,0,0,0,0,350,0,0,0,0
1192,2008-10-13091,FROST,2008/1/12,0,0,0,0,25,0,0,0,0
1193,2008-10-13090,FROST,2008/1/12,0,0,0,0,200,0,0,0,30000
1194,2008-10-13089,FROST,2008/1/12,0,0,0,0,49,0,0,0,75000
1195,2008-10-13088,FROST,2008/1/12,0,0,0,0,65,0,0,0,300000
1196,2008-10-13086,FROST,2008/1/9,0,0,0,0,2,0,0,0,3000
1197,2008-10-13085,FROST,2008/1/9,0,0,0,0,10,0,0,0,8000
1198,2008-10-13083,FROST,2008/1/8,0,0,0,0,54,0,0,0,800000
1199,2008-10-13082,FIRE,2008/1/1,0,0,0,0,0,0,0,0,0
1200,2008-10-13081,STRONG WIND,2008/1/1,0,0,0,0,2,0,0,0,92000
1201,2008-10-13080,STRONG WIND,2008/1/1,0,0,0,0,2,0,0,0,150000
1202,2008-10-13079,STRONG WIND,2008/1/1,0,0,0,0,5,0,0,0,560000
1203,2008-10-13078,STRONG WIND,2008/1/1,0,0,0,0,4,0,0,0,125000
1204,2008-10-13077,STRONG WIND,2008/1/1,0,0,0,0,4,0,0,0,55000
1205,2008-10-13076,STRONG WIND,2008/1/1,0,0,0,0,1,0,0,0,20000
1206,2008-10-13075,STRONG WIND,2008/1/1,0,0,0,0,1,0,0,0,70000
1207,2008-10-13074,STRONG WIND,2008/1/1,0,0,0,0,1,0,0,0,60000
1208,2008-10-13073,STRONG WIND,2008/1/1,0,0,0,0,4,0,0,0,240000
1209,2008-10-13072,STRONG WIND,2008/1/1,0,0,0,0,2,0,0,0,92000
1210,2007-10-13061,FOREST FIRE,2007/12/31,0,0,0,0,0,0,0,0,5000
1211,2007-10-13060,FOREST FIRE,2007/12/30,0,0,0,0,0,0,0,0,60000
1212,2007-10-13058,FIRE,2007/12/7,0,0,0,0,0,0,0,0,0
1213,2007-10-13056,SURGE,2007/12/6,0,0,0,0,0,0,0,0,0
1214,2007-10-13054,FOREST FIRE,2007/12/1,0,0,0,0,0,0,0,0,360000
1215,2007-10-13053,FIRE,2007/12/1,0,0,0,0,1,0,0,0,500000
1216,2007-10-13052,FIRE,2007/12/1,0,0,0,0,1,0,0,0,500000
1217,2007-10-13051,FOREST FIRE,2007/11/27,0,0,0,0,0,0,0,0,20000
1218,2007-10-13050,FOREST FIRE,2007/11/26,0,0,0,0,0,0,0,0,14000
1219,2007-10-13048,FOREST FIRE,2007/11/16,0,0,0,0,0,0,0,0,38000
1220,2007-10-13047,FOREST FIRE,2007/11/15,0,0,0,0,0,0,0,0,250000
1221,2007-10-13046,SURGE,2007/11/11,0,0,0,0,0,0,0,0,0
1222,2007-10-13043,FOREST FIRE,2007/11/6,0,0,0,0,0,0,0,0,3500
1223,2007-10-13042,FOREST FIRE,2007/11/5,0,0,0,0,0,0,0,0,1000
1224,2007-10-13040,FOREST FIRE,2007/11/2,0,0,0,0,0,0,0,0,50000
1225,2007-10-13036,RAINS,2007/10/30,0,0,0,0,0,0,0,0,0
1226,2007-10-13035,FOREST FIRE,2007/10/26,0,0,0,0,0,0,0,0,100000
1227,2007-10-13034,FOREST FIRE,2007/10/26,0,0,0,0,0,0,0,0,1000
1228,2007-10-13032,FOREST FIRE,2007/10/23,0,0,0,0,0,0,0,0,20000
1229,2007-10-13031,FOREST FIRE,2007/10/23,0,0,0,0,0,0,0,0,20000
1230,2007-10-13030,FOREST FIRE,2007/10/22,0,0,0,0,0,0,0,0,10000
1231,2007-10-13029,FIRE,2007/10/21,0,0,0,0,8,0,0,0,1000000
1232,2007-10-13028,FIRE,2007/10/21,0,0,0,0,5,0,0,0,52000
1233,2007-10-13027,FIRE,2007/10/21,0,0,0,0,8,0,0,0,1000000
1234,2007-10-13025,FOREST FIRE,2007/10/19,0,0,0,0,0,0,0,0,45000
1235,2007-10-13024,FOREST FIRE,2007/10/19,0,0,0,0,0,0,0,0,437500
1236,2007-10-13023,FOREST FIRE,2007/10/19,0,0,0,0,0,0,0,0,90000
1237,2007-10-13022,FIRE,2007/10/19,0,0,0,0,4,0,0,0,90000
1238,2007-10-13021,FIRE,2007/10/19,0,0,0,0,1,0,0,0,85000
1239,2007-10-13020,FIRE,2007/10/19,0,0,0,0,1,0,0,0,42500
1240,2007-10-13019,FIRE,2007/10/19,0,0,0,0,14,0,0,0,3750000
1241,2007-10-13018,FIRE,2007/10/19,0,0,0,0,1,0,0,0,85000
1242,2007-10-13017,FIRE,2007/10/19,0,0,0,0,1,0,0,0,42500
1243,2007-10-13016,FIRE,2007/10/19,0,0,0,0,6,0,0,0,180000
1244,2007-10-13015,FIRE,2007/10/19,0,0,0,0,8,0,0,0,238500
1245,2007-10-13014,FIRE,2007/10/19,0,0,0,0,4,0,0,0,90000
1246,2007-10-13013,FIRE,2007/10/18,0,0,0,0,0,0,0,0,0
1247,2007-10-13012,FIRE,2007/10/18,0,0,0,0,0,0,0,0,0
1248,2007-10-13011,FIRE,2007/10/18,0,0,0,0,0,0,0,0,0
1249,2007-10-13010,FIRE,2007/10/18,0,0,0,0,0,0,0,0,0
1250,2007-10-13009,FOREST FIRE,2007/10/18,0,0,0,0,0,0,0,0,1077500
1251,2007-10-13008,FOREST FIRE,2007/10/18,0,0,0,0,0,0,0,0,225000
1252,2007-10-13007,FOREST FIRE,2007/10/18,0,0,0,0,0,0,0,0,1135000
1253,2007-10-13006,FOREST FIRE,2007/10/18,0,0,0,0,0,0,0,0,193125
1254,2007-10-13005,FOREST FIRE,2007/10/18,0,0,0,0,0,0,0,0,27600
1255,2007-10-13004,FOREST FIRE,2007/10/18,0,0,0,0,0,0,0,0,70000
1256,2007-10-13003,FOREST FIRE,2007/10/18,0,0,0,0,0,0,0,0,3000
1257,2007-10-13002,FOREST FIRE,2007/10/18,0,0,0,0,0,0,0,0,100000
1258,2007-10-13001,FIRE,2007/10/18,0,0,0,0,10,0,0,0,96400
1259,2007-10-13000,FIRE,2007/10/18,0,0,0,0,4,0,0,0,85000
1260,2007-10-12999,FIRE,2007/10/18,0,0,0,0,5,0,0,0,10000
1261,2007-10-12998,FIRE,2007/10/18,0,0,0,0,2,0,0,0,5000
1262,2007-10-12997,FIRE,2007/10/18,0,0,0,0,2,0,0,0,2750
1263,2007-10-12996,FIRE,2007/10/18,0,0,0,0,2,0,0,0,25000
1264,2007-10-12995,FIRE,2007/10/18,0,0,0,0,7,0,0,0,157400
1265,2007-10-12994,FIRE,2007/10/18,0,0,0,0,3,0,0,0,38000
1266,2007-10-12993,FIRE,2007/10/17,0,0,0,0,0,0,0,0,0
1267,2007-10-12992,FOREST FIRE,2007/10/17,0,0,0,0,0,0,0,0,1000
1268,2007-10-12991,FOREST FIRE,2007/10/17,0,0,0,0,0,0,0,0,500000
1269,2007-10-12990,FOREST FIRE,2007/10/17,0,0,0,0,0,0,0,0,197500
1270,2007-10-12989,FIRE,2007/10/17,0,0,0,0,2,0,0,0,270000
1271,2007-10-12988,FIRE,2007/10/17,0,0,0,0,5,0,0,0,331000
1272,2007-10-12987,FIRE,2007/10/17,0,0,0,0,1,0,0,0,6000
1273,2007-10-12986,FIRE,2007/10/17,0,0,0,0,1,0,0,0,784780
1274,2007-10-12985,FIRE,2007/10/17,0,0,0,0,1,0,0,0,6000
1275,2007-10-12984,FIRE,2007/10/17,0,0,0,0,1,0,0,0,82780
1276,2007-10-12983,FIRE,2007/10/17,0,0,0,0,2,0,0,0,270000
1277,2007-10-12981,FOREST FIRE,2007/10/15,0,0,0,0,0,0,0,0,1500
1278,2007-10-12980,FOREST FIRE,2007/10/15,0,0,0,0,0,0,0,0,100000
1279,2007-10-12979,FIRE,2007/10/13,0,0,0,0,0,0,0,0,0
1280,2007-10-12978,FOREST FIRE,2007/10/13,0,0,0,0,0,0,0,0,8000
1281,2007-10-12977,FIRE,2007/10/12,0,0,0,0,0,0,0,0,0
1282,2007-10-12976,FOREST FIRE,2007/10/12,0,0,0,0,0,0,0,0,15000
1283,2007-10-12975,FOREST FIRE,2007/10/11,0,0,0,0,0,0,0,0,60000
1284,2007-10-12974,FIRE,2007/10/9,0,0,0,0,0,0,0,0,0
1285,2007-10-12973,FIRE,2007/10/9,0,0,0,0,4,0,0,0,240000
1286,2007-10-12972,FOREST FIRE,2007/10/8,0,0,0,0,0,0,0,0,25000
1287,2007-10-12971,FOREST FIRE,2007/10/8,0,0,0,0,0,0,0,0,165000
1288,2007-10-12969,FOREST FIRE,2007/10/3,0,0,0,0,0,0,0,0,40000
1289,2007-10-12968,FOREST FIRE,2007/10/3,0,0,0,0,0,0,0,0,17850000
1290,2007-10-12967,FIRE,2007/10/2,0,0,0,0,0,0,0,0,0
1291,2007-10-12966,FIRE,2007/10/2,0,0,0,0,0,0,0,0,0
1292,2007-10-12965,FOREST FIRE,2007/10/2,0,0,0,0,0,0,0,0,250000
1293,2007-10-12964,FOREST FIRE,2007/10/2,0,0,0,0,0,0,0,0,112000
1294,2007-10-12963,FOREST FIRE,2007/10/2,0,0,0,0,0,0,0,0,150000
1295,2007-10-12962,FIRE,2007/10/2,0,0,0,0,5,0,0,0,104000
1296,2007-10-12961,FIRE,2007/10/1,0,0,0,0,0,0,0,0,0
1297,2007-10-12960,FOREST FIRE,2007/10/1,0,0,0,0,0,0,0,0,70000
1298,2007-10-12959,FOREST FIRE,2007/10/1,0,0,0,0,0,0,0,0,12000
1299,2007-10-12958,FIRE,2007/10/1,0,0,0,0,4,0,0,0,115000
1300,2007-10-12957,FOREST FIRE,2007/9/30,0,0,0,0,0,0,0,0,1000
1301,2007-10-12956,FOREST FIRE,2007/9/29,0,0,0,0,0,0,0,0,32000
1302,2007-10-12955,FOREST FIRE,2007/9/26,0,0,0,0,0,0,0,0,8000
1303,2007-10-12953,FOREST FIRE,2007/9/20,0,0,0,0,0,0,0,0,2000
1304,2007-10-12952,FOREST FIRE,2007/9/20,0,0,0,0,0,0,0,0,5000
1305,2007-10-12951,FOREST FIRE,2007/9/20,0,0,0,0,0,0,0,0,10000
1306,2007-10-12950,FOREST FIRE,2007/9/20,0,0,0,0,0,0,0,0,16000
1307,2007-10-12949,FIRE,2007/9/19,0,0,0,0,0,0,0,0,0
1308,2007-10-12948,FOREST FIRE,2007/9/19,0,0,0,0,0,0,0,0,30000
1309,2007-10-12947,FOREST FIRE,2007/9/19,0,0,0,0,0,0,0,0,25000
1310,2007-10-12946,FOREST FIRE,2007/9/18,0,0,0,0,0,0,0,0,20000
1311,2007-10-12945,FIRE,2007/9/18,0,0,0,0,3,0,0,0,40000
1312,2007-10-12944,FOREST FIRE,2007/9/17,0,0,0,0,0,0,0,0,1000
1313,2007-10-12943,FOREST FIRE,2007/9/17,0,0,0,0,0,0,0,0,20000
1314,2007-10-12942,FOREST FIRE,2007/9/15,0,0,0,0,0,0,0,0,100000
1315,2007-10-12941,FOREST FIRE,2007/9/14,0,0,0,0,0,0,0,0,30000
1316,2007-10-12940,FOREST FIRE,2007/9/8,0,0,0,0,0,0,0,0,2500
1317,2007-10-12939,FOREST FIRE,2007/9/7,0,0,0,0,0,0,0,0,140000
1318,2007-10-12938,FOREST FIRE,2007/9/6,0,0,0,0,0,0,0,0,30000
1319,2007-10-12937,FOREST FIRE,2007/9/6,0,0,0,0,0,0,0,0,8000
1320,2007-10-12935,FOREST FIRE,2007/9/5,0,0,0,0,0,0,0,0,10000
1321,2007-10-12934,FOREST FIRE,2007/9/3,0,0,0,0,0,0,0,0,3000
1322,2007-10-12933,FIRE,2007/9/2,0,0,0,0,5,0,0,0,250000
1323,2007-10-12932,FIRE,2007/9/2,0,0,0,0,5,0,0,0,250000
1324,2007-10-12931,FOREST FIRE,2007/8/31,0,0,0,0,0,0,0,0,1000000
1325,2007-10-12930,FIRE,2007/8/30,0,0,0,0,0,0,0,0,0
1326,2007-10-12929,FOREST FIRE,2007/8/30,0,0,0,0,0,0,0,0,5000
1327,2007-10-12928,FOREST FIRE,2007/8/30,0,0,0,0,0,0,0,0,1500
1328,2007-10-12927,FOREST FIRE,2007/8/29,0,0,0,0,0,0,0,0,1000
1329,2007-10-12926,FOREST FIRE,2007/8/29,0,0,0,0,0,0,0,0,50000
1330,2007-10-12925,FOREST FIRE,2007/8/28,0,0,0,0,0,0,0,0,100000
1331,2007-10-12924,FOREST FIRE,2007/8/28,0,0,0,0,0,0,0,0,4000
1332,2007-10-12923,FIRE,2007/8/28,0,0,0,0,6,0,0,0,323600
1333,2007-10-12922,FIRE,2007/8/28,0,0,0,0,4,0,0,0,55000
1334,2007-10-12921,FIRE,2007/8/28,0,0,0,0,6,0,0,0,323600
1335,2007-10-12920,FIRE,2007/8/26,0,0,0,0,0,0,0,0,0
1336,2007-10-12919,FOREST FIRE,2007/8/26,0,0,0,0,0,0,0,0,1500
1337,2007-10-12918,FOREST FIRE,2007/8/26,0,0,0,0,0,0,0,0,750
1338,2007-10-12917,FOREST FIRE,2007/8/25,0,0,0,0,0,0,0,0,3000
1339,2007-10-12916,FOREST FIRE,2007/8/25,0,0,0,0,0,0,0,0,4000
1340,2007-10-12915,FOREST FIRE,2007/8/25,0,0,0,0,0,0,0,0,4000
1341,2007-10-12914,FIRE,2007/8/24,0,0,0,0,0,0,0,0,0
1342,2007-10-12913,FOREST FIRE,2007/8/23,0,0,0,0,0,0,0,0,0
1343,2007-10-12912,FOREST FIRE,2007/8/23,0,0,0,0,0,0,0,0,130000
1344,2007-10-12911,FOREST FIRE,2007/8/23,0,0,0,0,0,0,0,0,25000
1345,2007-10-12910,FIRE,2007/8/21,0,0,0,0,0,0,0,0,0
1346,2007-10-12909,FOREST FIRE,2007/8/21,0,0,0,0,0,0,0,0,20000
1347,2007-10-12907,FOREST FIRE,2007/8/16,0,0,0,0,0,0,0,0,2000
1348,2007-10-12906,FIRE,2007/8/13,0,0,0,0,0,0,0,0,0
1349,2007-10-12905,FOREST FIRE,2007/8/13,0,0,0,0,0,0,0,0,40000
1350,2007-10-12904,FOREST FIRE,2007/8/13,0,0,0,0,0,0,0,0,750
1351,2007-10-12903,FOREST FIRE,2007/8/13,0,0,0,0,0,0,0,0,100000
1352,2007-10-12902,FIRE,2007/8/12,0,0,0,0,0,0,0,0,0
1353,2007-10-12901,FOREST FIRE,2007/8/11,0,0,0,0,0,0,0,0,1500
1354,2007-10-12900,FOREST FIRE,2007/8/11,0,0,0,0,0,0,0,0,2000
1355,2007-10-12899,FOREST FIRE,2007/8/10,0,0,0,0,0,0,0,0,5000
1356,2007-10-12898,FOREST FIRE,2007/8/9,0,0,0,0,0,0,0,0,54000
1357,2007-10-12896,FOREST FIRE,2007/8/7,0,0,0,0,0,0,0,0,10000
1358,2007-10-12891,FOREST FIRE,2007/8/1,0,0,0,0,0,0,0,0,12000
1359,2007-10-12889,FIRE,2007/7/28,0,0,0,0,0,0,0,0,0
1360,2007-10-12888,FIRE,2007/7/28,0,0,0,0,3,0,0,0,365000
1361,2007-10-12887,FIRE,2007/7/28,0,0,0,0,3,0,0,0,185000
1362,2007-10-12886,FIRE,2007/7/26,0,0,0,0,0,0,0,0,0
1363,2007-10-12885,FIRE,2007/7/26,0,0,0,0,0,0,0,0,0
1364,2007-10-12884,FOREST FIRE,2007/7/26,0,0,0,0,0,0,0,0,20000
1365,2007-10-12883,FOREST FIRE,2007/7/25,0,0,0,0,0,0,0,0,1000
1366,2007-10-12882,FIRE,2007/7/23,0,0,0,0,0,0,0,0,0
1367,2007-10-12881,FOREST FIRE,2007/7/23,0,0,0,0,0,0,0,0,10000
1368,2007-10-12880,FIRE,2007/7/22,0,0,0,0,4,0,0,0,135000
1369,2007-10-12879,FIRE,2007/7/22,0,0,0,0,4,0,0,0,135000
1370,2007-10-12878,FIRE,2007/7/20,0,0,0,0,6,0,0,0,398200
1371,2007-10-12877,FIRE,2007/7/20,0,0,0,0,6,0,0,0,398200
1372,2007-10-12876,FOREST FIRE,2007/7/19,0,0,0,0,0,0,0,0,5000
1373,2007-10-12875,FIRE,2007/7/19,0,0,0,0,1,0,0,0,22250
1374,2007-10-12874,FOREST FIRE,2007/7/18,0,0,0,0,0,0,0,0,5000
1375,2007-10-12873,FIRE,2007/7/17,0,0,0,0,12,0,0,0,500000
1376,2007-10-12872,FIRE,2007/7/17,0,0,0,0,12,0,0,0,500000
1377,2007-10-12871,FIRE,2007/7/16,0,0,0,0,3,0,0,0,540000
1378,2007-10-12870,FIRE,2007/7/15,0,0,0,0,0,0,0,0,0
1379,2007-10-12869,FIRE,2007/7/13,0,0,0,0,0,0,0,0,0
1380,2007-10-12868,FIRE,2007/7/12,0,0,0,0,0,0,0,0,0
1381,2007-10-12867,FIRE,2007/7/12,0,0,0,0,0,0,0,0,0
1382,2007-10-12866,FOREST FIRE,2007/7/11,0,0,0,0,0,0,0,0,3500
1383,2007-10-12861,FOREST FIRE,2007/7/7,0,0,0,0,0,0,0,0,30000
1384,2007-10-12858,FIRE,2007/7/5,0,0,0,0,0,0,0,0,0
1385,2007-10-12857,FOREST FIRE,2007/7/5,0,0,0,0,0,0,0,0,1500
1386,2007-10-12856,FIRE,2007/7/4,0,0,0,0,0,0,0,0,0
1387,2007-10-12855,FIRE,2007/7/4,0,0,0,0,0,0,0,0,0
1388,2007-10-12854,FOREST FIRE,2007/7/4,0,0,0,0,0,0,0,0,100000
1389,2007-10-12853,FOREST FIRE,2007/7/3,0,0,0,0,0,0,0,0,70000
1390,2007-10-12852,FIRE,2007/7/1,0,0,0,0,0,0,0,0,0
1391,2007-10-12851,FOREST FIRE,2007/7/1,0,0,0,0,0,0,0,0,70000
1392,2007-10-12850,FIRE,2007/6/30,0,0,0,0,0,0,0,0,0
1393,2007-10-12849,FIRE,2007/6/30,0,0,0,0,0,0,0,0,0
1394,2007-10-12848,FOREST FIRE,2007/6/29,0,0,0,0,0,0,0,0,0
1395,2007-10-12847,FOREST FIRE,2007/6/29,0,0,0,0,0,0,0,0,2000000
1396,2007-10-12846,FIRE,2007/6/29,0,0,0,0,8,0,0,0,514000
1397,2007-10-12845,FIRE,2007/6/29,0,0,0,0,8,0,0,0,522400
1398,2007-10-12844,FIRE,2007/6/28,0,0,0,0,0,0,0,0,0
1399,2007-10-12843,FIRE,2007/6/28,0,0,0,0,0,0,0,0,0
1400,2007-10-12842,FIRE,2007/6/28,0,0,0,0,2,0,0,0,1125000
1401,2007-10-12841,FIRE,2007/6/28,0,0,0,0,2,0,0,0,102500
1402,2007-10-12840,FIRE,2007/6/27,0,0,0,0,0,0,0,0,0
1403,2007-10-12839,FIRE,2007/6/27,0,0,0,0,0,0,0,0,0
1404,2007-10-12838,FIRE,2007/6/27,0,0,0,0,0,0,0,0,0
1405,2007-10-12837,FOREST FIRE,2007/6/27,0,0,0,0,0,0,0,0,0
1406,2007-10-12836,FOREST FIRE,2007/6/27,0,0,0,0,0,0,0,0,13000
1407,2007-10-12834,FIRE,2007/6/26,0,0,0,0,0,0,0,0,0
1408,2007-10-12833,FIRE,2007/6/26,0,0,0,0,0,0,0,0,0
1409,2007-10-12832,FIRE,2007/6/26,0,0,0,0,0,0,0,0,0
1410,2007-10-12831,FIRE,2007/6/26,0,0,0,0,0,0,0,0,0
1411,2007-10-12829,FIRE,2007/6/26,0,0,0,0,0,0,0,0,0
1412,2007-10-12828,FIRE,2007/6/26,0,0,0,0,0,0,0,0,0
1413,2007-10-12827,FIRE,2007/6/26,0,0,0,0,0,0,0,0,0
1414,2007-10-12826,FIRE,2007/6/26,0,0,0,0,0,0,0,0,0
1415,2007-10-12825,FIRE,2007/6/26,0,0,0,0,0,0,0,0,0
1416,2007-10-12824,FOREST FIRE,2007/6/26,0,0,0,0,0,0,0,0,50000
1417,2007-10-12823,FOREST FIRE,2007/6/26,0,0,0,0,0,0,0,0,75000
1418,2007-10-12822,FOREST FIRE,2007/6/26,0,0,0,0,0,0,0,0,2000
1419,2007-10-12821,FIRE,2007/6/26,0,0,0,0,13,0,0,0,484000
1420,2007-10-12820,FIRE,2007/6/26,0,0,0,0,5,0,0,0,224000
1421,2007-10-12819,FIRE,2007/6/26,0,0,0,0,8,0,0,0,258000
1422,2007-10-12818,FIRE,2007/6/25,0,0,0,0,0,0,0,0,0
1423,2007-10-12816,FOREST FIRE,2007/6/25,0,0,0,0,0,0,0,0,75000
1424,2007-10-12815,FIRE,2007/6/24,0,0,0,0,0,0,0,0,0
1425,2007-10-12814,FIRE,2007/6/24,0,0,0,0,0,0,0,0,0
1426,2007-10-12813,FOREST FIRE,2007/6/24,0,0,0,0,0,0,0,0,30000
1427,2007-10-12812,FIRE,2007/6/24,0,0,0,0,1,0,0,0,75000
1428,2007-10-12811,FIRE,2007/6/24,0,0,0,0,10,0,0,0,487500
1429,2007-10-12810,FIRE,2007/6/23,0,0,0,0,0,0,0,0,0
1430,2007-10-12809,FIRE,2007/6/23,0,0,0,0,0,0,0,0,0
1431,2007-10-12808,FIRE,2007/6/23,0,0,0,0,0,0,0,0,0
1432,2007-10-12807,FOREST FIRE,2007/6/23,0,0,0,0,0,0,0,0,60000
1433,2007-10-12806,FIRE,2007/6/22,0,0,0,0,0,0,0,0,0
1434,2007-10-12805,FIRE,2007/6/22,0,0,0,0,0,0,0,0,0
1435,2007-10-12804,FIRE,2007/6/22,0,0,0,0,0,0,0,0,0
1436,2007-10-12803,FOREST FIRE,2007/6/22,0,0,0,0,0,0,0,0,3000
1437,2007-10-12802,FIRE,2007/6/22,0,0,0,0,12,0,0,0,0
1438,2007-10-12801,FIRE,2007/6/21,0,0,0,0,0,0,0,0,0
1439,2007-10-12800,FIRE,2007/6/20,0,0,0,0,0,0,0,0,0
1440,2007-10-12799,FOREST FIRE,2007/6/19,0,0,0,0,0,0,0,0,2000
1441,2007-10-12797,FOREST FIRE,2007/6/16,0,0,0,0,0,0,0,0,2000
1442,2007-10-12796,FOREST FIRE,2007/6/14,0,0,0,0,0,0,0,0,500
1443,2007-10-12794,FIRE,2007/6/12,0,0,0,0,0,0,0,0,0
1444,2007-10-12793,FIRE,2007/6/11,0,0,0,0,0,0,0,0,0
1445,2007-10-12792,FIRE,2007/6/10,0,0,0,0,0,0,0,0,0
1446,2007-10-12791,FIRE,2007/6/9,0,0,0,0,0,0,0,0,0
1447,2007-10-12790,FIRE,2007/6/7,0,0,0,0,0,0,0,0,0
1448,2007-10-12789,FOREST FIRE,2007/6/6,0,0,0,0,0,0,0,0,10000
1449,2007-10-12788,FIRE,2007/6/4,0,0,0,0,0,0,0,0,0
1450,2007-10-12787,FIRE,2007/6/2,0,0,0,0,0,0,0,0,0
1451,2007-10-12786,FOREST FIRE,2007/6/2,0,0,0,0,0,0,0,0,50000
1452,2007-10-12784,FIRE,2007/5/29,0,0,0,0,0,0,0,0,0
1453,2007-10-12783,FIRE,2007/5/29,0,0,0,0,0,0,0,0,0
1454,2007-10-12782,FIRE,2007/5/29,0,0,0,0,0,0,0,0,0
1455,2007-10-12781,FOREST FIRE,2007/5/29,0,0,0,0,0,0,0,0,600000
1456,2007-10-12780,FIRE,2007/5/27,0,0,0,0,0,0,0,0,0
1457,2007-10-12779,FIRE,2007/5/27,0,0,0,0,0,0,0,0,0
1458,2007-10-12778,FIRE,2007/5/27,0,0,0,0,0,0,0,0,0
1459,2007-10-12777,FIRE,2007/5/27,0,0,0,0,0,0,0,0,0
1460,2007-10-12776,FIRE,2007/5/25,0,0,0,0,0,0,0,0,0
1461,2007-10-12775,FIRE,2007/5/22,0,0,0,0,0,0,0,0,0
1462,2007-10-12773,FIRE,2007/5/7,0,0,0,0,0,0,0,0,0
1463,2007-10-12772,FOREST FIRE,2007/5/7,0,0,0,0,0,0,0,0,20000
1464,2007-10-12771,HEAT WAVE,2007/5/7,0,0,0,0,0,0,0,0,125000
1465,2007-10-12770,FIRE,2007/5/7,0,0,0,0,0,0,0,0,125000
1466,2007-10-12769,FIRE,2007/5/6,0,0,0,0,0,0,0,0,0
1467,2007-10-12768,FIRE,2007/5/6,0,0,0,0,0,0,0,0,0
1468,2007-10-12767,FIRE,2007/5/6,0,0,0,0,0,0,0,0,0
1469,2007-10-12766,HEAT WAVE,2007/5/6,0,0,0,0,47,0,0,0,165500
1470,2007-10-12765,HEAT WAVE,2007/5/6,0,0,0,0,47,0,0,0,341000
1471,2007-10-12764,FIRE,2007/5/6,0,0,0,0,7,0,0,0,340000
1472,2007-10-12763,FOREST FIRE,2007/5/5,0,0,0,0,0,0,0,0,40000
1473,2007-10-12762,FIRE,2007/5/4,0,0,0,0,0,0,0,0,0
1474,2007-10-12761,FOREST FIRE,2007/5/4,0,0,0,0,0,0,0,0,5000
1475,2007-10-12760,FOREST FIRE,2007/5/4,0,0,0,0,0,0,0,0,18000
1476,2007-10-12758,FOREST FIRE,2007/4/28,0,0,0,0,0,0,0,0,1500
1477,2007-10-12757,FIRE,2007/4/26,0,0,0,0,0,0,0,0,0
1478,2007-10-12755,FIRE,2007/4/22,0,0,0,0,0,0,0,0,0
1479,2007-10-12754,FROST,2007/4/19,0,0,0,0,90,0,0,0,6400000
1480,2007-10-12753,FROST,2007/4/19,0,0,0,0,590,0,0,0,4862000
1481,2007-10-12751,COLD WAVE,2007/4/15,0,0,0,0,250,0,0,0,1600000
1482,2007-10-12750,FROST,2007/4/15,0,0,0,0,250,0,0,0,1600000
1483,2007-10-12749,COLD WAVE,2007/4/14,0,0,0,0,250,0,0,0,0
1484,2007-10-12748,COLD WAVE,2007/4/14,0,0,0,0,1120,0,0,0,0
1485,2007-10-12747,COLD WAVE,2007/4/14,0,0,0,0,40,0,0,0,0
1486,2007-10-12746,COLD WAVE,2007/4/14,0,0,0,0,1722,0,0,0,5410250
1487,2007-10-12745,FROST,2007/4/14,0,0,0,0,250,0,0,0,200000
1488,2007-10-12744,FROST,2007/4/14,0,0,0,0,1120,0,0,0,4252000
1489,2007-10-12743,FROST,2007/4/14,0,0,0,0,40,0,0,0,125000
1490,2007-10-12742,FROST,2007/4/14,0,0,0,0,1720,0,0,0,5410250
1491,2007-10-12741,FIRE,2007/4/4,0,0,0,0,0,0,0,0,0
1492,2007-10-12739,FIRE,2007/3/24,0,0,0,0,0,0,0,0,0
1493,2007-10-12738,FOREST FIRE,2007/3/23,0,0,0,0,0,0,0,0,2000
1494,2007-10-12737,FIRE,2007/3/8,0,0,0,0,0,0,0,0,0
