,Serial,Type,Date (YMD),Deaths,Injured,Missing,Directly Affected,Indirectly Affected,Relocated,Evacuated,Losses (USD),Losses (Local)
1162,2008-00101,Inundación,2008/10/16,0,0,0,0,710,0,350,0.0,0.0
1163,2008-00100,Inundación,2008/10/11,0,0,0,35,500,0,0,0.0,0.0
1164,2008-00099,Inundación,2008/10/4,0,0,0,0,0,0,218,0.0,0.0
1165,2008-00098,Inundación,2008/10/4,0,0,0,0,1525,0,198,0.0,0.0
1166,2008-00097,Deslizamiento,2008/10/3,0,0,0,35,0,0,0,0.0,0.0
1167,2008-00096,Inundación,2008/10/3,0,0,0,1060,0,0,0,0.0,0.0
1168,2008-00095,Inundación,2008/10/3,0,0,0,0,0,0,0,0.0,0.0
1169,2008-00094,Deslizamiento,2008/10/3,0,0,0,0,0,0,0,0.0,0.0
1170,2008-00093,Inundación,2008/10/3,2,0,0,0,0,0,0,0.0,0.0
1171,2008-00092,Inundación,2008/10/3,1,0,0,0,0,0,0,0.0,0.0
1172,2008-00091,Avenida torrencial,2008/10/3,0,0,0,0,0,0,0,0.0,0.0
1173,2008-00090,Inundación,2008/10/3,0,0,0,0,930,0,0,0.0,0.0
1174,2008-00089,Inundación,2008/10/3,0,0,0,0,40,0,150,0.0,0.0
1175,2008-00088,Inundación,2008/10/2,0,0,0,0,0,0,0,0.0,0.0
1176,2008-00087,Deslizamiento,2008/10/3,0,0,0,0,0,0,124,0.0,0.0
1177,2008-00086,Inundación,2008/10/2,0,0,0,0,0,0,0,0.0,0.0
1178,2008-00085,Inundación,2008/10/2,0,0,0,0,15,0,0,0.0,0.0
1179,2008-00084,Inundación,2008/10/2,0,0,0,0,0,0,137,0.0,0.0
1180,2008-00083,Avenida torrencial,2008/10/2,3,0,0,0,130,0,0,0.0,0.0
1181,2008-00082,Inundación,2008/10/2,0,0,0,0,0,0,60,0.0,0.0
1182,2008-00081,Inundación,2008/10/2,4,0,1,0,0,0,0,0.0,0.0
1183,2006-00010,Contaminación,2006/9/18,0,0,0,0,7,0,0,0.0,0.0
1184,2006-00009,Contaminación,2006/9/18,4,0,0,0,0,0,0,87.06999999999998,12.37
1185,2008-00080,Deslizamiento,2008/10/4,0,0,0,0,0,0,0,0.0,0.0
1186,2008-00079,Lluvias,2008/9/30,0,0,0,5,0,0,0,0.0,0.0
1187,2008-00078,Deslizamiento,2008/9/30,0,0,0,0,0,0,0,0.0,0.0
1188,2008-00077,Inundación,2008/10/13,0,0,0,0,0,0,60,0.0,0.0
1189,2008-00076,Inundación,2008/10/13,0,0,0,0,0,0,287,0.0,0.0
1190,2008-00075,Inundación,2008/10/13,0,0,0,0,0,0,84,0.0,0.0
1191,2008-00074,Inundación,2008/10/2,0,0,0,0,239,0,0,0.0,0.0
1192,2006-00008,Contaminación,2006/9/18,40,11,0,0,742,0,0,0.0,0.0
1193,2006-00007,Contaminación,2006/6/25,0,0,0,0,0,0,0,0.0,0.0
1194,2006-00006,Deslizamiento,2006/6/16,0,0,1,0,4000,0,0,0.0,0.0
1195,2006-00005,Incendio forestal,2006/5/6,0,0,0,0,0,0,0,0.0,0.0
1196,2006-00004,Incendio forestal,2006/4/27,0,0,0,0,0,0,0,0.0,0.0
1197,2006-00003,Incendio forestal,2006/3/27,0,0,0,0,0,0,0,0.0,0.0
1198,2006-00002,Incendio,2006/3/21,0,0,0,25,0,0,0,63885.03,1105849.9
1199,2008-00073,Incendio,2008/9/10,0,0,0,0,5,0,0,51140.43,1000000000.0
1200,2008-00072,Incendio,2008/9/3,0,0,0,0,90,0,0,0.0,0.0
1201,2008-00071,Inundación,2008/9/22,0,0,0,0,0,0,35,0.0,0.0
1202,2008-00070,Colapso estructural,2008/9/21,0,0,0,0,0,0,0,0.0,0.0
1203,2008-00069,Inundación,2008/9/21,0,0,0,0,205,0,0,0.0,0.0
1204,2008-00068,Inundación,2008/9/21,2,0,0,5,0,0,30,0.0,0.0
1205,2008-00067,Inundación,2008/9/21,0,0,0,0,10000,0,0,0.0,0.0
1206,2008-00066,Inundación,2008/9/7,0,0,0,0,0,0,933,0.0,0.0
1207,2008-00065,Inundación,2008/9/7,0,0,0,0,0,0,0,5115.4,100000.0
1208,2008-00064,Inundación,2008/9/5,0,0,0,0,0,0,0,0.0,0.0
1209,2008-00063,Lluvias,2008/9/5,0,0,0,0,0,0,85,0.0,0.0
1210,2008-00062,Inundación,2008/9/3,0,0,0,0,0,0,0,0.0,0.0
1211,2010-00009,Sequía,2010/1/6,0,0,0,0,0,0,0,0.0,0.0
1212,2008-00061,Inundación,2008/9/3,0,0,0,0,0,0,0,0.0,0.0
1213,2010-00008,Sequía,2010/1/6,0,0,0,0,20000,0,0,0.0,0.0
1214,2010-00007,Sequía,2010/1/6,0,0,0,0,11450,0,0,0.0,0.0
1215,2008-00060,Lluvias,2008/8/30,0,0,0,0,0,0,0,0.0,0.0
1216,2010-00006,Vendaval,2010/1/10,0,0,0,0,0,0,0,0.0,0.0
1217,2010-00005,Vendaval,2010/1/10,0,0,0,0,0,0,0,0.0,0.0
1218,2008-00059,Inundación,2008/8/30,0,0,0,0,80,0,0,0.0,0.0
1219,2010-00004,Vendaval,2010/1/10,0,0,0,0,0,0,0,0.0,0.0
1220,2010-00003,Vendaval,2010/1/10,0,0,0,0,0,0,0,0.0,0.0
1221,2008-00058,Inundación,2008/8/30,0,0,0,5,9,0,0,0.0,0.0
1222,2010-00002,Vendaval,2010/1/10,0,0,0,0,0,0,0,0.0,0.0
1223,2006-00001,Otro,2006/1/27,0,0,0,0,25000,0,0,0.0,0.0
1224,2008-00057,Incendio,2008/8/1,0,30,0,0,0,0,0,154241645.24,3000000000.0
1225,2010-00001,Sequía,2010/1/9,0,0,0,0,9000,0,0,0.0,0.0
1226,2008-00055,Inundación,2008/8/29,0,0,0,0,2250,0,0,0.0,0.0
1227,2008-00054,Inundación,2008/7/3,0,0,0,0,0,0,0,0.0,0.0
1228,2008-00053,Inundación,2008/7/18,0,0,0,0,0,0,81,0.0,0.0
1229,2008-00052,Inundación,2008/7/7,0,0,0,0,0,0,0,0.0,0.0
1230,2008-00051,Inundación,2008/7/7,0,0,0,25,0,0,0,0.0,0.0
1231,2009-00056,Incendio,2009/12/16,0,0,0,5,0,0,0,0.0,0.0
1232,2011-00068,Lluvias,2011/12/22,0,0,0,0,0,0,0,0.0,0.0
1233,2011-00067,Inundación,2011/12/22,0,0,0,0,50,0,0,0.0,0.0
1234,2011-00066,Inundación,2011/12/22,0,0,0,0,0,0,0,0.0,0.0
1235,2011-00065,Inundación,2011/12/22,0,0,0,0,0,0,0,0.0,0.0
1236,2009-00055,Incendio,2009/12/15,0,0,0,5,5,0,0,0.0,0.0
1237,2009-00054,Explosión,2009/12/10,1,5,0,0,0,0,0,0.0,0.0
1238,2011-00064,Lluvias,2011/12/1,0,0,0,0,0,0,0,0.0,0.0
1239,2011-00063,Lluvias,2011/11/8,0,0,0,0,0,0,0,0.0,0.0
1240,2011-00062,Inundación,2011/11/8,0,0,0,0,0,0,0,0.0,0.0
1241,2008-00050,Inundación,2008/7/7,0,0,0,0,0,0,0,0.0,0.0
1242,2008-00049,Inundación,2008/7/7,0,0,0,0,0,0,43,0.0,0.0
1243,2011-00061,Inundación,2011/11/3,0,0,0,0,0,0,400,0.0,0.0
1244,2011-00060,Inundación,2011/7/11,1,0,0,5,885,0,0,0.0,0.0
1245,2009-00053,Incendio,2009/11/12,0,0,0,0,5,0,0,4887.58,100000.0
1246,2009-00052,Incendio,2009/11/12,0,0,0,5,0,0,0,3910.06,80000.0
