,Serial,Type,Date (YMD),Deaths,Injured,Missing,Directly Affected,Indirectly Affected,Relocated,Evacuated,Losses (USD),Losses (Local)
168,55,OTHER,2014/2/0,0,0,0,0,0,0,0,0,2000000
169,53,DROUGHT,2001/1/1,0,0,0,0,147000,0,0,0,0
170,43,Hurricane,2010/10/30,0,0,0,554,13678,0,0,0,0
171,42,Hurricane,2010/10/30,0,0,0,77,1615,0,0,0,0
172,41,Hurricane,2010/10/30,0,0,0,378,11076,0,0,0,0
173,40,Hurricane,2010/10/30,0,0,0,371,6253,0,0,0,0
174,39,FLOOD,2013/12/24,0,0,0,0,0,0,0,99000000,0
175,38,RAINS,2003/7/7,0,0,0,0,0,0,0,1155000,3070000
176,35,FIRE,2009/9/9,3,1,0,44,60000,0,0,20000000,0
177,12,Hurricane,1967/9/7,1,0,0,0,0,0,0,3465000,0
178,11,Hurricane,1963/9/25,10,0,0,0,0,0,0,0,4000000
179,10,Hurricane,1960/7/10,6,0,0,0,0,0,0,41400000,0
180,9,EARTHQUAKE,1990/5/17,0,0,0,0,0,0,0,0,580000
181,8,EARTHQUAKE,1999/4/0,0,0,0,0,0,0,0,0,0
182,7,EARTHQUAKE,2000/7/0,0,0,0,0,0,0,0,0,0
183,6,Hurricane,2010/10/30,0,0,0,275,5314,0,163,0,0
184,5,Hurricane,2010/10/30,5,0,2,986,6546,0,1000,0,0
185,3,Hurricane,2010/10/30,2,36,3,1709,54898,0,0,336200000,907700000
186,229,EPIDEMIC,1942/10/0,47,0,0,233,0,0,0,0,0
187,228,BIOLOGICAL,1934/0/0,0,0,0,0,0,0,0,0,0
188,227,EPIDEMIC,1942/0/0,19,0,0,0,0,0,0,0,0
189,226,EPIDEMIC,1839/7/0,13,0,0,0,0,0,0,0,0
190,225,EPIDEMIC,1854/6/12,41,0,0,0,0,0,0,0,0
191,224,EPIDEMIC,1854/6/12,4,0,0,0,0,0,0,0,0
192,223,EPIDEMIC,1954/6/12,72,0,0,0,0,0,0,0,0
193,284,STORM,1995/8/26,0,0,0,0,0,0,0,0,0
194,282,STORM,1995/8/26,0,0,0,0,0,0,150,0,0
195,280,Hurricane,1980/8/3,0,0,0,0,0,0,0,0,0
196,279,Hurricane,1980/8/3,0,0,0,0,0,0,0,0,0
197,278,Hurricane,1980/8/3,0,0,0,0,0,0,0,0,0
198,198,FLASH FLOOD,2013/12/24,0,0,0,30,750,0,0,0,0
199,52,BIOLOGICAL,2010/0/0,0,0,0,0,0,0,0,0,0
200,51,BIOLOGICAL,1988/9/0,0,0,0,0,0,0,0,0,0
201,49,BIOLOGICAL,1996/10/0,0,0,0,0,0,0,0,10000000,0
202,48,FLOOD,1996/10/26,0,0,0,0,0,0,0,4444000,12000000
203,47,FLOOD,1996/10/26,0,0,0,0,0,0,0,0,0
204,46,EARTHQUAKE,1946/5/21,0,0,0,0,0,0,0,0,0
205,44,STORM,1986/9/8,2,0,0,0,0,0,0,8500000,0
206,34,ACCIDENT,2011/11/10,17,0,2,19,0,0,0,0,0
207,32,STORM,2002/9/23,0,0,0,0,0,0,125,7624000,20300000
208,31,EARTHQUAKE,2011/8/7,0,0,0,0,0,0,0,0,0
209,30,OTHER,1972/3/23,0,200,0,250,0,0,0,0,0
210,28,DROUGHT,2009/10/1,0,0,0,0,0,0,0,500000,0
211,27,FLASH FLOOD,2010/10/5,0,0,0,560,4716,0,0,0,0
212,26,EARTHQUAKE,2007/11/29,0,0,0,0,0,0,0,0,0
213,25,Hurricane,2007/8/16,1,0,0,0,0,0,0,6539000,17327000
214,24,Hurricane,2004/9/8,0,2,0,0,0,0,0,6379000,17000000
215,23,COASTAL EROSION,1999/11/19,0,0,0,0,200,0,0,6580000,17437000
216,21,STORM,1994/9/9,0,0,0,385,750,0,0,0,2091000
217,20,STORM,1988/9/9,0,0,0,0,0,0,0,2500000,0
218,19,STORM,1987/9/21,0,0,0,0,0,0,0,0,0
219,18,EARTHQUAKE,1906/2/16,0,0,0,0,0,0,0,0,0
220,17,EARTHQUAKE,1953/3/19,0,0,0,0,0,0,0,0,0
221,14,Hurricane,1980/8/3,0,0,0,0,0,0,0,87990000,0
222,13,Hurricane,1980/8/3,16,50,0,6000,80000,0,9600,94000000,235000000
