,Serial,Event,Date (YMD),Deaths,Injured,Missing,Directly Affected,Indirectly Affected,Relocated,Evacuated,Losses (USD),Losses (Local)
2057,1249,Crime,2000/6/13,0,0,0,0,0,0,0,0,123000.0
2058,3110,Vehicle Accident,2014/1/31,0,6,0,0,6,0,0,0,0.0
2059,3109,Vehicle Accident,2014/1/26,1,2,0,0,7,0,0,0,0.0
2060,3108,Vehicle Accident,2014/3/1,1,1,0,0,2,0,0,0,0.0
2061,3107,Vehicle Accident,2014/1/28,0,1,0,0,2,0,0,0,0.0
2062,3106,Vehicle Accident,2014/1/27,0,1,0,0,2,0,0,0,0.0
2063,3105,Vehicle Accident,2014/1/23,0,1,0,0,2,0,0,0,0.0
2064,3104,Vehicle Accident,2014/1/19,0,2,0,0,2,0,0,0,0.0
2065,3103,Vehicle Accident,2014/1/14,0,7,0,0,10,0,0,0,0.0
2066,3102,Vehicle Accident,2015/12/20,0,2,0,0,7,0,0,0,0.0
2067,3101,Vehicle Accident,2015/12/30,0,23,0,0,23,0,0,0,0.0
2068,3100,Vehicle Accident,2015/12/25,0,2,0,0,5,0,0,0,0.0
2069,3099,Vehicle Accident,2015/12/20,1,14,0,0,15,0,0,0,0.0
2070,3098,Vehicle Accident,2015/12/19,1,0,0,0,1,0,0,0,0.0
2071,3097,Vehicle Accident,2015/12/18,0,14,0,0,14,0,0,0,0.0
2072,3096,Vehicle Accident,2015/8/12,1,11,0,0,12,0,0,0,0.0
2073,3094,Vehicle Accident,2015/12/12,0,1,0,0,2,0,0,0,0.0
2074,3093,Vehicle Accident,2015/11/21,1,1,0,0,3,0,0,0,0.0
2075,3092,Vehicle Accident,2015/11/21,0,0,0,0,2,0,0,0,0.0
2076,3091,Vehicle Accident,2015/11/20,0,9,0,0,14,0,0,0,0.0
2077,3090,Vehicle Accident,2015/5/11,1,7,0,0,30,0,0,0,0.0
2078,3089,Vehicle Accident,2015/2/11,0,5,0,0,10,0,0,0,0.0
2079,1248,Urban Violence,2000/6/6,0,0,0,0,0,0,0,0,0.0
2080,1247,Urban Violence,2000/7/4,0,1,0,1,0,0,0,0,0.0
2081,1246,Urban Violence,2000/3/19,0,4,0,0,10,0,0,0,0.0
2082,1245,Urban Violence,2000/6/3,0,0,0,10,0,0,0,0,0.0
2083,1244,Fire,2000/3/4,0,0,0,0,0,0,0,0,0.0
2084,1243,Urban Violence,2000/4/2,0,4,0,0,0,0,0,0,0.0
2085,1242,Urban Violence,2000/1/23,0,6,0,0,0,0,0,0,0.0
2086,1241,Urban Violence,2000/1/21,0,41,0,0,0,0,0,0,0.0
2087,1240,Fire,2000/9/1,0,0,0,0,5,0,0,0,0.0
2088,1239,Urban Violence,2000/9/1,0,0,0,5,30,0,0,0,0.0
2089,1058,Tuberclosis,2000/1/20,1,0,0,0,0,0,0,0,0.0
2090,1057,Tuberclosis,2000/1/20,1,0,0,0,0,0,0,0,0.0
2091,1056,Diahorrea,2000/1/4,1,0,0,0,0,0,0,0,0.0
2092,1055,Diahorrea,2000/1/7,1,0,0,0,0,0,0,0,0.0
2093,1054,Diahorrea,2000/1/10,1,0,0,0,0,0,0,0,0.0
2094,1053,Diahorrea,2000/2/13,1,0,0,0,0,0,0,0,0.0
2095,1052,Meningitis,2000/2/17,1,0,0,0,0,0,0,0,0.0
2096,1051,Diahorrea,2000/3/2,1,0,0,0,0,0,0,0,0.0
2097,1050,Meningitis,2000/3/13,1,0,0,0,0,0,0,0,0.0
2098,1049,Diahorrea,2000/3/13,1,0,0,0,0,0,0,0,0.0
2099,1048,Diahorrea,2000/4/14,1,0,0,0,0,0,0,0,0.0
2100,1047,Diahorrea,2000/4/24,1,0,0,0,0,0,0,0,0.0
2101,1046,Diahorrea,2000/4/30,1,0,0,0,0,0,0,0,0.0
2102,1045,Diahorrea,2000/5/2,1,0,0,0,0,0,0,0,0.0
2103,1044,Diahorrea,2000/5/2,1,0,0,0,0,0,0,0,0.0
2104,1043,Diahorrea,2000/5/7,1,0,0,0,0,0,0,0,0.0
2105,1042,Diahorrea,2000/5/16,1,0,0,0,0,0,0,0,0.0
2106,1041,Meningitis,2000/5/17,1,0,0,0,0,0,0,0,0.0
2107,1040,Diahorrea,2000/5/21,1,0,0,0,0,0,0,0,0.0
2108,1039,Diahorrea,2000/5/31,1,0,0,0,0,0,0,0,0.0
2109,1038,Meningitis,2000/6/3,1,0,0,0,0,0,0,0,0.0
2110,1037,Meningitis,2000/8/14,1,0,0,0,0,0,0,0,0.0
2111,1036,Diahorrea,2000/8/21,1,0,0,0,0,0,0,0,0.0
2112,1035,Meningitis,2000/8/28,1,0,0,0,0,0,0,0,0.0
2113,1034,Meningitis,2000/8/30,1,0,0,0,0,0,0,0,0.0
2114,1033,Diahorrea,2000/9/1,1,0,0,0,0,0,0,0,0.0
2115,1032,Diahorrea,2001/1/3,1,0,0,0,0,0,0,0,0.0
2116,1031,Diahorrea,2001/1/3,1,0,0,0,0,0,0,0,0.0
2117,1030,Meningitis,2001/2/18,1,0,0,0,0,0,0,0,0.0
2118,1029,Diahorrea,2001/3/16,1,0,0,0,0,0,0,0,0.0
2119,1028,Diahorrea,2001/3/27,1,0,0,0,0,0,0,0,0.0
2120,1027,Diahorrea,2001/4/3,1,0,0,0,0,0,0,0,0.0
2121,1026,Diahorrea,2001/4/3,1,0,0,0,0,0,0,0,0.0
2122,1025,Diahorrea,2001/4/4,1,0,0,0,0,0,0,0,0.0
2123,1024,Diahorrea,2001/4/14,1,0,0,0,0,0,0,0,0.0
2124,1023,Diahorrea,2001/4/23,1,0,0,0,0,0,0,0,0.0
2125,1022,Diahorrea,2001/5/2,1,0,0,0,0,0,0,0,0.0
2126,1021,Diahorrea,2001/5/12,1,0,0,0,0,0,0,0,0.0
2127,1020,Diahorrea,2001/5/13,1,0,0,0,0,0,0,0,0.0
2128,1019,Diahorrea,2001/5/23,1,0,0,0,0,0,0,0,0.0
2129,1018,Typhoid Fever,2001/5/28,1,0,0,0,0,0,0,0,0.0
2130,1017,Typhoid Fever,2001/6/3,1,0,0,0,0,0,0,0,0.0
2131,1016,Diahorrea,2001/7/27,1,0,0,0,0,0,0,0,0.0
2132,1015,Diahorrea,2001/8/2,1,0,0,0,0,0,0,0,0.0
2133,1014,Diahorrea,2001/8/2,1,0,0,0,0,0,0,0,0.0
2134,1013,Diahorrea,2001/8/24,1,0,0,0,0,0,0,0,0.0
2135,1012,Diahorrea,2001/8/26,1,0,0,0,0,0,0,0,0.0
2136,1011,Diahorrea,2001/8/28,1,0,0,0,0,0,0,0,0.0
2137,1010,Diahorrea,2001/8/31,1,0,0,0,0,0,0,0,0.0
2138,1009,Diahorrea,2001/9/3,1,0,0,0,0,0,0,0,0.0
2139,1008,Typhoid Fever,2001/9/15,1,0,0,0,0,0,0,0,0.0
2140,1007,Diahorrea,2001/9/20,1,0,0,0,0,0,0,0,0.0
2141,1006,Diahorrea,2001/9/22,1,0,0,0,0,0,0,0,0.0
2142,1005,Diahorrea,2001/10/17,1,0,0,0,0,0,0,0,0.0
2143,1004,Diahorrea,2001/11/6,1,0,0,0,0,0,0,0,0.0
2144,1003,Meningitis,2001/11/16,1,0,0,0,0,0,0,0,0.0
2145,1002,Diahorrea,2001/11/25,1,0,0,0,0,0,0,0,0.0
2146,1001,Diahorrea,2001/12/1,1,0,0,0,0,0,0,0,0.0
2147,1000,Meningitis,2002/1/4,1,0,0,0,0,0,0,0,0.0
2148,999,Meningitis,2002/4/3,1,0,0,0,0,0,0,0,0.0
2149,998,Typhoid Fever,2002/4/23,1,0,0,0,0,0,0,0,0.0
2150,997,Typhoid Fever,2002/4/23,1,0,0,0,0,0,0,0,0.0
2151,996,Diahorrea,2002/4/26,1,0,0,0,0,0,0,0,0.0
2152,995,Typhoid Fever,2002/5/22,1,0,0,0,0,0,0,0,0.0
2153,994,Typhoid Fever,2002/5/22,1,0,0,0,0,0,0,0,0.0
2154,993,Typhoid Fever,2002/5/22,1,0,0,0,0,0,0,0,0.0
2155,992,Typhoid Fever,2002/5/23,1,0,0,0,0,0,0,0,0.0
2156,991,Meningitis,2002/6/5,1,0,0,0,0,0,0,0,0.0
2157,990,Typhoid Fever,2002/6/14,1,0,0,0,0,0,0,0,0.0
2158,989,Meningitis,2002/6/23,1,0,0,0,0,0,0,0,0.0
2159,988,Diahorrea,2002/6/29,1,0,0,0,0,0,0,0,0.0
2160,987,Diahorrea,2002/7/4,1,0,0,0,0,0,0,0,0.0
2161,986,Typhoid Fever,2002/7/12,1,0,0,0,0,0,0,0,0.0
2162,985,Diahorrea,2002/7/18,1,0,0,0,0,0,0,0,0.0
2163,984,Typhoid Fever,2002/7/25,1,0,0,0,0,0,0,0,0.0
2164,983,Typhoid Fever,2002/8/1,1,0,0,0,0,0,0,0,0.0
2165,982,Typhoid Fever,2002/8/7,1,0,0,0,0,0,0,0,0.0
2166,981,Meningitis,2002/8/19,1,0,0,0,0,0,0,0,0.0
2167,980,Typhoid Fever,2002/8/24,1,0,0,0,0,0,0,0,0.0
2168,979,Typhoid Fever,2002/8/24,1,0,0,0,0,0,0,0,0.0
2169,978,Meningitis,2002/9/22,1,0,0,0,0,0,0,0,0.0
2170,977,Meningitis,2002/9/24,1,0,0,0,0,0,0,0,0.0
2171,976,Diahorrea,2002/9/26,1,0,0,0,0,0,0,0,0.0
2172,975,Diahorrea,2002/9/28,1,0,0,0,0,0,0,0,0.0
2173,974,Diahorrea,2002/10/4,1,0,0,0,0,0,0,0,0.0
2174,973,Typhoid Fever,2002/10/4,1,0,0,0,0,0,0,0,0.0
2175,972,Typhoid Fever,2002/10/4,1,0,0,0,0,0,0,0,0.0
2176,971,Typhoid Fever,2002/10/5,1,0,0,0,0,0,0,0,0.0
2177,970,Meningitis,2002/10/9,1,0,0,0,0,0,0,0,0.0
2178,969,Typhoid Fever,2002/10/24,1,0,0,0,0,0,0,0,0.0
2179,968,Typhoid Fever,2002/10/29,1,0,0,0,0,0,0,0,0.0
2180,967,Diahorrea,2002/11/3,1,0,0,0,0,0,0,0,0.0
2181,966,Typhoid Fever,2002/11/5,1,0,0,0,0,0,0,0,0.0
2182,965,Diahorrea,2002/11/8,1,0,0,0,0,0,0,0,0.0
2183,964,Meningitis,2002/11/10,1,0,0,0,0,0,0,0,0.0
2184,963,Diahorrea,2002/11/10,1,0,0,0,0,0,0,0,0.0
2185,962,Meningitis,2002/11/11,1,0,0,0,0,0,0,0,0.0
2186,961,Diahorrea,2002/11/11,1,0,0,0,0,0,0,0,0.0
2187,960,Meningitis,2002/12/10,1,0,0,0,0,0,0,0,0.0
2188,959,Meningitis,2003/3/16,1,0,0,0,0,0,0,0,0.0
2189,958,Diahorrea,2003/3/20,1,0,0,0,0,0,0,0,0.0
2190,957,Diahorrea,2003/3/30,1,0,0,0,0,0,0,0,0.0
2191,956,Meningitis,2003/4/3,1,0,0,0,0,0,0,0,0.0
2192,955,Typhoid Fever,2003/4/3,1,0,0,0,0,0,0,0,0.0
2193,954,Meningitis,2003/4/4,1,0,0,0,0,0,0,0,0.0
2194,953,Meningitis,2003/4/9,1,0,0,0,0,0,0,0,0.0
2195,952,Typhoid Fever,2003/4/20,1,0,0,0,0,0,0,0,0.0
2196,951,Diahorrea,2003/4/27,1,0,0,0,0,0,0,0,0.0
2197,950,Meningitis,2003/7/3,1,0,0,0,0,0,0,0,0.0
2198,949,Meningitis,2003/7/4,1,0,0,0,0,0,0,0,0.0
2199,948,Typhoid Fever,2003/7/23,1,0,0,0,0,0,0,0,0.0
2200,947,Diahorrea,2003/8/4,1,0,0,0,0,0,0,0,0.0
2201,946,Diahorrea,2003/8/23,1,0,0,0,0,0,0,0,0.0
2202,945,Typhoid Fever,2003/9/4,1,0,0,0,0,0,0,0,0.0
2203,944,Diahorrea,2003/10/4,1,0,0,0,0,0,0,0,0.0
2204,943,Diahorrea,2003/11/14,1,0,0,0,0,0,0,0,0.0
2205,942,Diahorrea,2003/11/22,1,0,0,0,0,0,0,0,0.0
2206,941,Meningitis,2003/12/3,1,0,0,0,0,0,0,0,0.0
2207,940,Diahorrea,2003/12/10,1,0,0,0,0,0,0,0,0.0
2208,939,Diahorrea,2003/12/17,1,0,0,0,0,0,0,0,0.0
2209,938,Diahorrea,2003/12/19,1,0,0,0,0,0,0,0,0.0
2210,937,Meningitis,2003/12/23,1,0,0,0,0,0,0,0,0.0
2211,936,Diahorrea,2003/12/24,1,0,0,0,0,0,0,0,0.0
2212,935,Meningitis,2003/12/29,1,0,0,0,0,0,0,0,0.0
2213,934,Diahorrea,2004/1/5,1,0,0,0,0,0,0,0,0.0
2214,933,Diahorrea,2004/1/17,1,0,0,0,0,0,0,0,0.0
2215,932,Diahorrea,2004/1/20,1,0,0,0,0,0,0,0,0.0
2216,931,Meningitis,2004/2/6,1,0,0,0,0,0,0,0,0.0
2217,930,Meningitis,2004/3/7,1,0,0,0,0,0,0,0,0.0
2218,929,Diahorrea,2004/3/13,1,0,0,0,0,0,0,0,0.0
2219,928,Diahorrea,2004/3/20,1,0,0,0,0,0,0,0,0.0
2220,927,Meningitis,2004/3/26,1,0,0,0,0,0,0,0,0.0
2221,926,Diahorrea,2004/3/27,1,0,0,0,0,0,0,0,0.0
2222,925,Diahorrea,2004/4/10,1,0,0,0,0,0,0,0,0.0
2223,924,Diahorrea,2004/4/25,1,0,0,0,0,0,0,0,0.0
2224,923,Diahorrea,2004/4/26,1,0,0,0,0,0,0,0,0.0
2225,922,Diahorrea,2004/4/27,1,0,0,0,0,0,0,0,0.0
2226,921,Meningitis,2004/5/18,1,0,0,0,0,0,0,0,0.0
2227,920,Meningitis,2004/6/2,1,0,0,0,0,0,0,0,0.0
2228,919,Meningitis,2004/6/9,1,0,0,0,0,0,0,0,0.0
2229,918,Diahorrea,2004/6/20,1,0,0,0,0,0,0,0,0.0
2230,917,Diahorrea,2004/6/29,1,0,0,0,0,0,0,0,0.0
2231,916,Diahorrea,2004/7/5,1,0,0,0,0,0,0,0,0.0
2232,915,Diahorrea,2004/7/18,1,0,0,0,0,0,0,0,0.0
2233,914,Diahorrea,2004/7/28,1,0,0,0,0,0,0,0,0.0
2234,913,Diahorrea,2004/8/2,1,0,0,0,0,0,0,0,0.0
2235,912,Diahorrea,2004/8/7,1,0,0,0,0,0,0,0,0.0
2236,911,Diahorrea,2004/8/7,1,0,0,0,0,0,0,0,0.0
2237,910,Diahorrea,2004/8/11,1,0,0,0,0,0,0,0,0.0
2238,909,Meningitis,2004/8/21,1,0,0,0,0,0,0,0,0.0
2239,908,Meningitis,2004/8/31,1,0,0,0,0,0,0,0,0.0
2240,907,Diahorrea,2004/9/2,1,0,0,0,0,0,0,0,0.0
2241,906,Diahorrea,2004/9/3,1,0,0,0,0,0,0,0,0.0
2242,905,Diahorrea,2004/9/6,1,0,0,0,0,0,0,0,0.0
2243,904,Diahorrea,2004/9/13,1,0,0,0,0,0,0,0,0.0
2244,903,Meningitis,2004/10/26,1,0,0,0,0,0,0,0,0.0
2245,902,Diahorrea,2004/11/30,1,0,0,0,0,0,0,0,0.0
2246,901,Meningitis,2005/1/3,1,0,0,0,0,0,0,0,0.0
2247,900,Diahorrea,2005/2/13,1,0,0,0,0,0,0,0,0.0
2248,899,Diahorrea,2005/2/17,1,0,0,0,0,0,0,0,0.0
2249,898,Diahorrea,2005/3/22,1,0,0,0,0,0,0,0,0.0
2250,897,Diahorrea,2005/3/26,1,0,0,0,0,0,0,0,0.0
2251,896,Meningitis,2005/6/19,1,0,0,0,0,0,0,0,0.0
2252,895,Meningitis,2005/7/15,1,0,0,0,0,0,0,0,0.0
2253,894,Diahorrea,2005/8/14,1,0,0,0,0,0,0,0,0.0
2254,893,Diahorrea,2006/9/17,1,0,0,0,0,0,0,0,0.0
2255,892,Diahorrea,2006/11/1,1,0,0,0,0,0,0,0,0.0
2256,891,Diahorrea,2010/7/3,1,0,0,0,0,0,0,0,0.0
2257,890,Meningitis,2010/8/17,1,0,0,0,0,0,0,0,0.0
2258,889,Meningitis,2010/8/20,1,0,0,0,0,0,0,0,0.0
2259,888,Diahorrea,2010/9/1,1,0,0,0,0,0,0,0,0.0
2260,887,Diahorrea,2010/9/4,1,0,0,0,0,0,0,0,0.0
2261,886,Diahorrea,2010/10/29,1,0,0,0,0,0,0,0,0.0
2262,885,Diahorrea,2010/11/11,1,0,0,0,0,0,0,0,0.0
2263,884,Typhoid Fever,2011/6/3,1,0,0,0,0,0,0,0,0.0
2264,883,Typhoid Fever,2011/6/3,1,0,0,0,0,0,0,0,0.0
2265,882,Meningitis,2011/12/5,1,0,0,0,0,0,0,0,0.0
2266,881,Meningitis,2012/1/12,1,0,0,0,0,0,0,0,0.0
2267,880,Diahorrea,2012/4/17,1,0,0,0,0,0,0,0,0.0
2268,879,Meningitis,2012/5/9,1,0,0,0,0,0,0,0,0.0
2269,878,Meningitis,2012/5/16,1,0,0,0,0,0,0,0,0.0
2270,877,Diahorrea,2012/5/23,1,0,0,0,0,0,0,0,0.0
2271,876,Diahorrea,2012/8/2,1,0,0,0,0,0,0,0,0.0
2272,875,Typhoid Fever,2012/8/20,1,0,0,0,0,0,0,0,0.0
2273,874,Meningitis,2012/9/18,1,0,0,0,0,0,0,0,0.0
2274,873,Diahorrea,2012/10/24,1,0,0,0,0,0,0,0,0.0
2275,872,Diahorrea,2012/10/30,1,0,0,0,0,0,0,0,0.0
2276,871,Diahorrea,2012/12/20,1,0,0,0,0,0,0,0,0.0
2277,870,Diahorrea,2012/12/29,1,0,0,0,0,0,0,0,0.0
2278,869,Gun Shot Injuries,2013/1/1,1,0,0,0,0,0,0,0,0.0
2279,868,Meningitis,2013/1/3,1,0,0,0,0,0,0,0,0.0
2280,867,Meningitis,2013/1/3,1,0,0,0,0,0,0,0,0.0
2281,866,Diahorrea,2013/1/21,1,0,0,0,0,0,0,0,0.0
2282,865,Diahorrea,2013/1/21,1,0,0,0,0,0,0,0,0.0
2283,864,Meningitis,2013/1/23,1,0,0,0,0,0,0,0,0.0
2284,863,Diahorrea,2013/2/21,1,0,0,0,0,0,0,0,0.0
2285,862,Meningitis,2013/2/24,1,0,0,0,0,0,0,0,0.0
2286,861,Meningitis,2013/3/2,1,0,0,0,0,0,0,0,0.0
2287,860,Diahorrea,2013/4/10,1,0,0,0,0,0,0,0,0.0
2288,859,Diahorrea,2013/4/29,1,0,0,0,0,0,0,0,0.0
2289,858,Typhoid Fever,2013/4/30,1,0,0,0,0,0,0,0,0.0
2290,856,Diahorrea,2013/5/17,1,0,0,0,0,0,0,0,0.0
2291,855,Diahorrea,2013/6/19,1,0,0,0,0,0,0,0,0.0
2292,854,Diahorrea,2013/7/4,1,0,0,0,0,0,0,0,0.0
2293,853,Meningitis,2013/7/6,1,0,0,0,0,0,0,0,0.0
2294,852,Typhoid Fever,2013/7/23,1,0,0,0,0,0,0,0,0.0
2295,851,Meningitis,2013/7/25,1,0,0,0,0,0,0,0,0.0
2296,1189,Tuberclosis,2013/8/2,1,0,0,0,0,0,0,0,0.0
2297,1188,Tuberclosis,2012/12/11,1,0,0,0,0,0,0,0,0.0
2298,1187,Tuberclosis,2012/9/11,1,0,0,0,0,0,0,0,0.0
2299,1186,Tuberclosis,2012/9/7,1,0,0,0,0,0,0,0,0.0
2300,1185,Tuberclosis,2012/5/7,1,0,0,0,0,0,0,0,0.0
2301,1184,Tuberclosis,2012/8/6,1,0,0,0,0,0,0,0,0.0
2302,1183,Tuberclosis,2012/6/6,1,0,0,0,0,0,0,0,0.0
2303,1182,Tuberclosis,2012/2/6,1,0,0,0,0,0,0,0,0.0
2304,1181,Tuberclosis,2010/10/30,1,0,0,0,0,0,0,0,0.0
2305,1180,Tuberclosis,2010/5/8,1,0,0,0,0,0,0,0,0.0
2306,1179,Tuberclosis,2010/9/7,1,0,0,0,0,0,0,0,0.0
2307,1178,Tuberclosis,2010/5/20,1,0,0,0,0,0,0,0,0.0
2308,1177,Tuberclosis,2010/1/4,1,0,0,0,0,0,0,0,0.0
2309,1176,Tuberclosis,2010/3/29,1,0,0,0,0,0,0,0,0.0
2310,1175,Tuberclosis,2010/1/23,1,0,0,0,0,0,0,0,0.0
2311,1174,Tuberclosis,2009/12/22,1,0,0,0,0,0,0,0,0.0
2312,1173,Tuberclosis,2009/10/15,1,0,0,0,0,0,0,0,0.0
2313,1172,Tuberclosis,2009/9/17,1,0,0,0,0,0,0,0,0.0
2314,1171,Tuberclosis,2009/9/16,1,0,0,0,0,0,0,0,0.0
2315,1170,Tuberclosis,2009/8/22,1,0,0,0,0,0,0,0,0.0
2316,1169,Tuberclosis,2009/3/18,1,0,0,0,0,0,0,0,0.0
2317,1168,Tuberclosis,2009/3/16,1,0,0,0,0,0,0,0,0.0
2318,1167,Tuberclosis,2009/2/20,1,0,0,0,0,0,0,0,0.0
2319,1166,Tuberclosis,2009/2/20,1,0,0,0,0,0,0,0,0.0
2320,1165,Tuberclosis,2009/7/2,1,0,0,0,0,0,0,0,0.0
2321,1164,Tuberclosis,2009/9/1,1,0,0,0,0,0,0,0,0.0
2322,1163,Tuberclosis,2009/3/1,1,0,0,0,0,0,0,0,0.0
2323,1162,Tuberclosis,2008/12/24,1,0,0,0,0,0,0,0,0.0
2324,1161,Tuberclosis,2008/12/13,1,0,0,0,0,0,0,0,0.0
2325,1160,Tuberclosis,2008/12/12,1,0,0,0,0,0,0,0,0.0
2326,1159,Tuberclosis,2008/11/23,1,0,0,0,0,0,0,0,0.0
2327,1158,Tuberclosis,2008/11/24,1,0,0,0,0,0,0,0,0.0
2328,1157,Tuberclosis,2008/11/9,1,0,0,0,0,0,0,0,0.0
2329,1156,Tuberclosis,2008/4/8,1,0,0,0,0,0,0,0,0.0
2330,1155,Tuberclosis,2008/6/8,1,0,0,0,0,0,0,0,0.0
2331,1154,Tuberclosis,2008/6/21,1,0,0,0,0,0,0,0,0.0
2332,1153,Tuberclosis,2008/6/16,1,0,0,0,0,0,0,0,0.0
2333,1152,Tuberclosis,2006/1/16,1,0,0,0,0,0,0,0,0.0
2334,1151,Tuberclosis,2006/6/1,1,0,0,0,0,0,0,0,0.0
2335,1150,Tuberclosis,2005/1/7,1,0,0,0,0,0,0,0,0.0
2336,1149,Tuberclosis,2005/11/3,1,0,0,0,0,0,0,0,0.0
2337,1148,Tuberclosis,2005/2/24,1,0,0,0,0,0,0,0,0.0
2338,1147,Tuberclosis,2005/11/2,1,0,0,0,0,0,0,0,0.0
2339,1146,Tuberclosis,2005/2/20,1,0,0,0,0,0,0,0,0.0
2340,1145,Tuberclosis,2005/10/2,1,0,0,0,0,0,0,0,0.0
2341,1144,Tuberclosis,2005/1/16,1,0,0,0,0,0,0,0,0.0
2342,1143,Tuberclosis,2005/1/21,1,0,0,0,0,0,0,0,0.0
2343,1142,Tuberclosis,2005/1/16,1,0,0,0,0,0,0,0,0.0
2344,1141,Tuberclosis,2005/11/1,1,0,0,0,0,0,0,0,0.0
2345,1140,Tuberclosis,2004/7/12,1,0,0,0,0,0,0,0,0.0
2346,1139,Tuberclosis,2004/12/30,1,0,0,0,0,0,0,0,0.0
2347,1138,Tuberclosis,2004/12/18,1,0,0,0,0,0,0,0,0.0
2348,1137,Tuberclosis,2004/3/12,1,0,0,0,0,0,0,0,0.0
2349,1136,Tuberclosis,2004/11/12,1,0,0,0,0,0,0,0,0.0
2350,1135,Tuberclosis,2004/4/11,1,0,0,0,0,0,0,0,0.0
2351,1134,Tuberclosis,2004/4/9,1,0,0,0,0,0,0,0,0.0
2352,1133,Tuberclosis,2004/9/17,1,0,0,0,0,0,0,0,0.0
2353,1132,Tuberclosis,2004/7/23,1,0,0,0,0,0,0,0,0.0
2354,1131,Tuberclosis,2004/7/7,1,0,0,0,0,0,0,0,0.0
2355,1130,Tuberclosis,2004/6/30,1,0,0,0,0,0,0,0,0.0
2356,1129,Tuberclosis,2004/11/5,1,0,0,0,0,0,0,0,0.0
2357,1128,Tuberclosis,2004/3/15,1,0,0,0,0,0,0,0,0.0
2358,1127,Tuberclosis,2004/2/22,1,0,0,0,0,0,0,0,0.0
2359,1126,Tuberclosis,2002/7/16,1,0,0,0,0,0,0,0,0.0
2360,1125,Tuberclosis,2002/11/5,1,0,0,0,0,0,0,0,0.0
2361,1124,Tuberclosis,2002/5/20,1,0,0,0,0,0,0,0,0.0
2362,1123,Tuberclosis,2002/3/21,1,0,0,0,0,0,0,0,0.0
2363,1122,Tuberclosis,2002/6/3,1,0,0,0,0,0,0,0,0.0
2364,1121,Tuberclosis,2002/8/3,1,0,0,0,0,0,0,0,0.0
2365,1120,Tuberclosis,2002/2/21,1,0,0,0,0,0,0,0,0.0
2366,1119,Tuberclosis,2001/8/12,1,0,0,0,0,0,0,0,0.0
2367,1118,Tuberclosis,2001/12/27,1,0,0,0,0,0,0,0,0.0
2368,1117,Tuberclosis,2001/12/11,1,0,0,0,0,0,0,0,0.0
2369,1116,Tuberclosis,2001/9/11,1,0,0,0,0,0,0,0,0.0
2370,1115,Tuberclosis,2001/11/28,1,0,0,0,0,0,0,0,0.0
2371,1114,Tuberclosis,2001/5/11,1,0,0,0,0,0,0,0,0.0
2372,1113,Tuberclosis,2001/3/11,1,0,0,0,0,0,0,0,0.0
2373,1112,Tuberclosis,2001/8/29,1,0,0,0,0,0,0,0,0.0
2374,1111,Tuberclosis,2001/8/27,1,0,0,0,0,0,0,0,0.0
2375,1110,Tuberclosis,2001/8/30,1,0,0,0,0,0,0,0,0.0
2376,1109,Tuberclosis,2001/8/19,1,0,0,0,0,0,0,0,0.0
2377,1108,Tuberclosis,2001/8/18,1,0,0,0,0,0,0,0,0.0
2378,1107,Tuberclosis,2001/11/7,1,0,0,0,0,0,0,0,0.0
2379,1106,Tuberclosis,2001/6/7,1,0,0,0,0,0,0,0,0.0
2380,1105,Tuberclosis,2001/7/14,1,0,0,0,0,0,0,0,0.0
2381,1104,Tuberclosis,2001/6/16,1,0,0,0,0,0,0,0,0.0
2382,1103,Tuberclosis,2001/7/28,1,0,0,0,0,0,0,0,0.0
2383,1102,Tuberclosis,2001/8/21,1,0,0,0,0,0,0,0,0.0
2384,1101,Tuberclosis,2001/6/9,1,0,0,0,0,0,0,0,0.0
2385,1100,Tuberclosis,2001/7/13,1,0,0,0,0,0,0,0,0.0
2386,1099,Tuberclosis,2001/8/6,1,0,0,0,0,0,0,0,0.0
2387,1098,Tuberclosis,2001/5/19,1,0,0,0,0,0,0,0,0.0
2388,1097,Tuberclosis,2001/4/20,1,0,0,0,0,0,0,0,0.0
2389,1096,Tuberclosis,2001/4/19,1,0,0,0,0,0,0,0,0.0
2390,1095,Tuberclosis,2001/6/4,1,0,0,0,0,0,0,0,0.0
2391,1094,Tuberclosis,2001/10/4,1,0,0,0,0,0,0,0,0.0
2392,1093,Tuberclosis,2001/5/31,1,0,0,0,0,0,0,0,0.0
2393,1092,Tuberclosis,2001/4/4,1,0,0,0,0,0,0,0,0.0
2394,1091,Tuberclosis,2001/3/15,1,0,0,0,0,0,0,0,0.0
2395,1090,Tuberclosis,2001/9/3,1,0,0,0,0,0,0,0,0.0
2396,1089,Tuberclosis,2001/9/3,1,0,0,0,0,0,0,0,0.0
2397,1088,Tuberclosis,2001/2/22,1,0,0,0,0,0,0,0,0.0
2398,1087,Tuberclosis,2001/7/2,1,0,0,0,0,0,0,0,0.0
2399,1086,Tuberclosis,2001/1/28,1,0,0,0,0,0,0,0,0.0
2400,1085,Tuberclosis,2001/1/21,1,0,0,0,0,0,0,0,0.0
2401,1084,Tuberclosis,2001/5/1,1,0,0,0,0,0,0,0,0.0
2402,1083,Tuberclosis,2000/1/18,1,0,0,0,0,0,0,0,0.0
2403,1082,Tuberclosis,2000/1/24,1,0,0,0,0,0,0,0,0.0
2404,1081,Tuberclosis,2000/11/19,1,0,0,0,0,0,0,0,0.0
