,Serial,Event,Date (YMD),Deaths,Injured,Missing,Directly Affected,Indirectly Affected,Relocated,Evacuated,Losses (USD),Losses (Local)
0,2013-00515,Inundación,2013/1/23,0,0,0,0,535,0,0,0.0,0.0
1,2013-00514,Inundación,2013/1/23,0,0,0,0,535,0,0,0.0,0.0
2,2013-00513,Inundación,2013/1/23,0,0,0,0,535,0,0,0.0,0.0
3,2013-00508,Incendio,2013/7/25,0,0,0,0,0,0,0,0.0,0.0
4,2013-00507,Epidemia,2013/7/30,1,0,0,0,0,0,0,0.0,0.0
5,2013-00506,Epidemia,2013/7/30,1,0,0,0,0,0,0,0.0,0.0
6,2013-00505,Epidemia,2013/7/30,1,0,0,0,0,0,0,0.0,0.0
7,2013-00504,Epidemia,2013/7/23,1,0,0,0,0,0,0,0.0,0.0
8,2013-00503,Epidemia,2013/7/19,1,2,0,0,0,0,0,0.0,0.0
9,2013-00502,Epidemia,2013/7/17,0,3,0,0,0,0,0,0.0,0.0
10,2013-00501,Epidemia,2013/7/17,0,1,0,0,0,0,0,0.0,0.0
11,2013-00500,Epidemia,2013/7/17,0,1,0,0,0,0,0,0.0,0.0
12,2013-00499,Epidemia,2013/6/29,22,0,0,0,0,0,0,0.0,0.0
13,2013-00498,Epidemia,2013/6/29,36,0,0,0,0,0,0,0.0,0.0
14,2013-00497,Epidemia,2013/6/29,17,4143,0,0,0,0,0,0.0,0.0
15,2013-00496,Contaminación,2013/10/31,0,0,0,0,0,0,0,0.0,0.0
16,2013-00495,Epidemia,2013/11/12,0,20,0,0,0,0,0,0.0,0.0
17,2013-00494,Incendio,2013/9/28,0,0,0,0,2,0,0,0.0,0.0
18,2013-00491,Incendio,2013/9/26,0,0,0,0,60,0,0,0.0,0.0
19,2013-00490,Sismo,2013/9/25,0,12,0,0,375,0,0,0.0,0.0
20,2013-00488,Incendio,2013/9/22,0,0,0,0,0,0,0,0.0,0.0
21,2013-00484,Explosión,2013/9/17,0,0,0,0,65,0,0,0.0,0.0
22,2013-00483,Intoxicación,2013/9/17,0,0,0,0,70,0,0,0.0,0.0
23,2013-00482,Explosión,2013/9/17,0,8,0,100,0,0,0,0.0,0.0
24,2013-00480,Inundación,2013/9/14,0,1,0,320,130,0,0,0.0,0.0
25,2013-00478,Incendio forestal,2013/9/13,0,0,0,0,0,0,0,0.0,0.0
26,2013-00477,Ola de frío,2013/9/12,0,0,0,0,4703,0,0,0.0,0.0
27,2013-00476,Contaminación,2013/9/11,0,0,0,0,0,0,0,0.0,0.0
28,2013-00475,Vendaval,2013/9/9,0,0,0,0,0,0,0,0.0,0.0
29,2013-00473,Actividad Volcánica,2013/9/5,0,0,0,0,0,60,0,0.0,0.0
30,2013-00472,Contaminación,2013/9/4,0,0,0,0,0,0,0,0.0,0.0
31,2013-00470,Helada,2013/8/31,6,0,0,0,0,0,0,0.0,0.0
32,2013-00463,Incendio,2013/12/21,0,2,0,0,325,0,0,0.0,0.0
33,2013-00461,Incendio,2013/12/11,0,0,0,0,0,0,0,0.0,0.0
34,2013-00456,Incendio,2013/12/16,0,0,0,0,15,0,0,0.0,0.0
35,2013-00446,Epidemia,2013/12/10,1,0,0,0,0,0,0,0.0,0.0
36,2013-00445,Incendio,2013/12/10,0,0,0,0,13,0,0,0.0,0.0
37,2013-00441,Contaminación,2013/12/9,0,0,0,0,0,0,0,0.0,0.0
38,2013-00439,Explosión,2013/10/9,1,1,0,0,0,0,0,0.0,0.0
39,2013-00438,Contaminación,2013/12/8,0,0,0,0,0,0,0,0.0,0.0
40,2013-00436,Aluvión (Huayco),2013/12/6,2,0,0,0,0,0,0,0.0,0.0
41,2013-00435,Aluvión (Huayco),2013/12/6,0,0,0,35,35,0,0,0.0,0.0
42,2013-00434,Incendio,2013/12/5,2,0,0,0,0,0,0,0.0,0.0
43,2013-00428,Explosión,2013/8/27,1,0,0,0,0,0,0,0.0,0.0
44,2013-00426,Explosión,2013/8/27,0,4,0,0,0,0,0,0.0,0.0
45,2013-00424,Nevada,2013/8/26,0,0,5,0,6000,0,0,0.0,0.0
46,2013-00423,Nevada,2013/8/25,0,0,0,0,200,0,0,0.0,0.0
47,2013-00417,Accidente,2013/8/20,3,5,0,0,0,0,0,0.0,0.0
48,2013-00416,Incendio,2013/8/20,0,13,0,0,0,0,0,0.0,0.0
49,2013-00408,Inundación,2013/8/15,0,0,0,0,0,0,0,0.0,0.0
50,2013-00407,Deslizamiento,2013/11/26,0,0,0,0,0,0,0,0.0,0.0
51,2013-00406,Contaminación,2013/8/12,0,0,0,0,1000,0,0,0.0,0.0
52,2013-00404,Inundación,2013/8/8,0,0,0,0,0,0,0,0.0,0.0
53,2013-00403,Incendio,2013/11/24,0,3,0,0,60,0,0,0.0,0.0
54,2013-00402,Epidemia,2013/8/1,1,0,0,0,0,0,0,0.0,0.0
55,2013-00401,Accidente,2013/11/22,4,3,0,0,0,0,0,0.0,0.0
56,2013-00400,Contaminación,2013/11/22,0,0,0,0,0,0,0,0.0,0.0
57,2013-00393,Intoxicación,2013/11/12,0,18,0,0,0,0,0,0.0,0.0
58,2013-00390,Incendio,2013/11/12,0,0,0,0,5,0,0,0.0,0.0
59,2013-00389,Incendio forestal,2013/8/1,0,0,0,0,2500,0,0,0.0,0.0
60,2013-00388,Inundación,2013/11/17,0,0,0,0,0,0,0,0.0,0.0
61,2013-00384,Tormenta eléctrica,2013/10/30,1,2,0,0,0,0,0,0.0,0.0
62,2013-00382,Aluvión (Huayco),2013/10/30,3,3,0,0,0,0,0,0.0,0.0
63,2013-00381,Contaminación,2013/10/29,0,0,0,0,0,0,0,0.0,0.0
64,2013-00380,Accidente,2013/11/6,3,0,0,0,0,0,0,0.0,0.0
65,2013-00379,Contaminación,2013/11/3,0,0,0,0,0,0,0,0.0,0.0
66,2013-00378,Aluvión (Huayco),2013/10/25,3,0,0,0,0,0,0,0.0,0.0
67,2013-00377,Aluvión (Huayco),2013/11/31,0,0,0,0,0,0,0,0.0,0.0
68,2013-00376,Inundación,2013/10/20,1,8,0,150,332,0,0,0.0,0.0
69,2013-00374,Inundación,2013/10/19,0,0,0,0,150,0,0,0.0,0.0
70,2013-00372,Aluvión (Huayco),2013/10/31,0,0,0,0,0,0,0,0.0,0.0
71,2013-00371,Aluvión (Huayco),2013/10/31,0,0,0,0,0,0,0,0.0,0.0
72,2013-00369,Aluvión (Huayco),2013/10/31,0,0,0,0,150,0,0,0.0,0.0
73,2013-00367,Explosión,2013/10/7,0,0,0,5,0,0,0,0.0,0.0
74,2013-00366,Vendaval,2013/10/6,0,0,0,0,57,0,0,0.0,0.0
75,2013-00364,Intoxicación,2013/10/5,5,0,0,0,68,0,0,0.0,0.0
76,2013-00363,Incendio,2013/10/4,0,0,0,5,0,0,0,0.0,0.0
77,2013-00359,Incendio,2013/9/30,0,0,0,0,0,0,0,0.0,0.0
78,2013-00358,Incendio,2013/9/30,0,0,0,5,0,0,0,0.0,0.0
79,2013-00357,Erosión,2013/7/30,0,0,0,0,0,0,0,0.0,0.0
80,2013-00354,Incendio,2013/7/24,0,10,0,0,0,0,0,0.0,0.0
81,2013-00351,Explosión,2013/7/19,0,1,0,0,0,0,0,0.0,0.0
82,2013-00350,Epidemia,2013/7/19,17,0,0,0,0,0,0,0.0,0.0
83,2013-00349,Helada,2013/7/19,0,59471,0,0,0,0,0,0.0,0.0
84,2013-00348,Helada,2013/7/19,33,0,0,0,0,0,0,0.0,0.0
85,2013-00347,Deslizamiento,2013/7/19,0,0,0,0,0,0,0,0.0,0.0
86,2013-00346,Incendio,2013/7/18,0,0,0,0,0,0,0,0.0,0.0
87,2013-00345,Colapso estructural,2013/7/18,0,0,0,0,0,0,0,0.0,0.0
88,2013-00344,Incendio,2013/7/17,0,0,0,35,0,0,0,0.0,0.0
89,2013-00343,Deslizamiento,2013/7/17,0,0,0,0,0,0,0,0.0,0.0
90,2013-00342,Sismo,2013/7/17,0,7,0,30,3,0,0,0.0,0.0
91,2013-00341,Sismo,2013/7/17,0,0,0,50,0,0,0,0.0,0.0
92,2013-00340,Sismo,2013/7/17,0,0,0,200,0,0,0,0.0,0.0
93,2013-00339,Sismo,2013/7/17,0,0,0,165,0,0,0,0.0,0.0
94,2013-00338,Sismo,2013/7/16,0,2,0,110,0,0,0,0.0,0.0
95,2013-00337,Sismo,2013/7/17,0,0,0,330,530,0,0,0.0,0.0
96,2013-00335,Accidente,2013/7/16,3,0,0,0,0,0,0,0.0,0.0
97,2013-00333,Biológico,2013/7/16,0,0,0,0,0,0,0,0.0,0.0
98,2013-00332,Marejada,2013/7/14,0,0,0,0,600,0,0,0.0,0.0
99,2013-00331,Accidente,2013/7/12,0,2,0,0,0,0,0,0.0,0.0
100,2013-00330,Contaminación,2013/7/12,0,0,0,0,0,0,0,0.0,0.0
101,2013-00329,Incendio,2013/7/11,2,0,0,0,0,0,0,0.0,0.0
102,2013-00328,Contaminación,2013/7/9,0,0,0,0,0,0,0,0.0,0.0
103,2013-00324,Marejada,2013/7/8,0,0,0,0,0,0,0,0.0,0.0
104,2013-00323,Marejada,2013/7/8,0,0,0,0,5000,0,0,0.0,0.0
105,2013-00322,Marejada,2013/7/8,0,0,0,0,0,0,0,0.0,0.0
106,2013-00321,Marejada,2013/7/8,0,0,0,0,0,0,0,0.0,0.0
107,2013-00320,Marejada,2013/7/6,0,0,0,0,400,0,0,0.0,0.0
108,2013-00319,Intoxicación,2013/7/6,0,0,0,0,34,0,0,0.0,0.0
109,2013-00317,Marejada,2013/7/5,0,0,0,0,0,0,0,0.0,0.0
110,2013-00316,Contaminación,2013/7/4,0,0,0,0,0,0,0,0.0,0.0
111,2013-00315,Inundación,2013/7/4,0,0,0,0,20,0,0,0.0,0.0
112,2013-00314,Colapso estructural,2013/7/4,0,0,0,10,0,0,0,0.0,0.0
113,2013-00313,Marejada,2013/7/4,0,0,0,0,150,0,0,0.0,0.0
114,2013-00309,Inundación,2013/6/30,0,0,0,0,0,0,0,0.0,0.0
115,2013-00308,Colapso estructural,2013/6/30,0,0,0,0,0,0,0,0.0,0.0
116,2013-00307,Colapso estructural,2013/6/30,0,2,0,15,0,0,0,0.0,0.0
117,2013-00305,Pánico,2013/6/28,0,0,0,0,0,0,0,0.0,0.0
118,2013-00303,Incendio,2013/6/28,0,0,0,0,0,0,0,0.0,0.0
119,2013-00302,Incendio,2013/6/27,0,0,0,0,5,0,0,0.0,0.0
120,2013-00298,Incendio,2013/6/23,0,0,0,0,0,0,0,0.0,0.0
121,2013-00297,Incendio,2013/6/23,0,0,0,25,0,0,0,0.0,0.0
122,2013-00296,Helada,2013/6/20,22,0,0,0,0,0,0,0.0,0.0
123,2013-00295,Marejada,2013/6/17,0,0,6,0,0,0,0,0.0,0.0
124,2013-00290,Incendio,2013/6/30,0,1,0,0,0,0,0,0.0,0.0
125,2013-00287,Intoxicación,2013/6/14,0,11,0,0,0,0,0,0.0,0.0
126,2013-00286,Incendio,2013/6/12,0,0,0,0,0,0,0,0.0,0.0
127,2013-00280,Accidente,2013/6/7,1,5,0,0,0,0,0,0.0,0.0
128,2013-00279,Vendaval,2013/6/7,0,0,0,0,0,0,0,0.0,0.0
129,2013-00277,Vendaval,2013/6/7,0,2,0,0,117,0,0,0.0,0.0
130,2013-00276,Epidemia,2013/6/6,10,0,0,0,0,0,0,0.0,0.0
131,2013-00275,Biológico,2013/6/5,0,0,0,0,0,0,0,0.0,0.0
132,2013-00273,Incendio,2013/6/3,1,0,0,0,0,0,0,0.0,0.0
133,2013-00272,Inundación,2013/6/3,1,0,2,0,300,0,0,0.0,0.0
134,2013-00271,Inundación,2013/5/31,0,0,0,0,0,0,0,0.0,0.0
135,2013-00269,Incendio,2013/5/31,0,0,0,10,0,0,0,0.0,0.0
136,2013-00268,Accidente,2013/5/31,2,7,0,0,0,0,0,0.0,0.0
137,2013-00267,Colapso estructural,2013/4/29,0,1,0,0,0,0,0,0.0,0.0
138,2013-00260,Incendio,2013/4/24,0,0,0,13,0,0,0,0.0,0.0
139,2013-00259,Inundación,2013/4/2,0,0,0,0,0,0,0,0.0,0.0
140,2013-00258,Incendio,2013/5/31,0,0,0,0,0,0,0,0.0,0.0
141,2013-00257,Incendio,2013/5/28,0,0,0,0,0,0,0,0.0,0.0
142,2013-00255,Incendio,2013/5/27,0,0,0,0,0,0,0,0.0,0.0
143,2013-00253,Epidemia,2013/4/24,0,7,0,0,0,0,0,0.0,0.0
144,2013-00250,Intoxicación,2013/4/19,0,17,0,0,0,0,0,0.0,0.0
145,2013-00249,Colapso estructural,2013/4/19,0,18,0,0,0,0,0,0.0,0.0
146,2013-00248,Incendio,2013/4/18,1,0,0,250,0,0,0,0.0,0.0
147,2013-00245,Explosión,2013/4/18,0,3,0,0,0,0,0,0.0,0.0
148,2013-00243,Aluvión (Huayco),2013/4/18,2,0,0,0,0,0,0,0.0,0.0
149,2013-00242,Incendio,2013/4/14,0,0,0,0,200,0,0,0.0,0.0
150,2013-00236,Incendio,2013/5/12,0,0,0,20,0,0,0,0.0,0.0
151,2013-00234,Granizada,2013/4/11,0,0,0,0,1000,0,0,0.0,0.0
152,2013-00229,Incendio,2013/4/10,0,0,0,0,0,0,0,0.0,0.0
153,2013-00228,Incendio,2013/5/9,0,5,0,0,425,0,0,0.0,0.0
154,2013-00226,Incendio,2013/5/5,0,2,0,0,0,0,0,0.0,0.0
155,2013-00225,Explosión,2013/4/8,2,0,0,0,0,0,0,0.0,0.0
156,2013-00221,Inundación,2013/5/5,0,0,0,0,0,0,0,0.0,0.0
157,2013-00217,Deslizamiento,2013/4/7,0,0,0,0,0,0,0,0.0,0.0
158,2013-00214,Erosión,2013/4/7,0,0,0,350,750,0,0,0.0,0.0
159,2013-00213,Explosión,2013/5/3,0,2,0,0,0,0,0,0.0,0.0
160,2013-00209,Incendio,2013/4/4,0,0,0,0,0,0,0,0.0,0.0
161,2013-00208,Deslizamiento,2013/4/3,0,0,0,0,2,0,0,0.0,0.0
162,2013-00205,Inundación,2013/3/28,0,0,0,10,0,0,0,0.0,0.0
163,2013-00204,Inundación,2013/3/28,1,0,7,0,200,0,0,0.0,0.0
164,2013-00198,Epidemia,2013/3/30,0,7,0,0,0,0,0,0.0,0.0
165,2013-00196,Incendio,2013/3/28,0,0,0,0,20,0,0,0.0,0.0
166,2013-00195,Inundación,2013/3/26,0,0,0,110000,0,0,0,0.0,0.0
167,2013-00194,Inundación,2013/3/26,0,0,0,55,95,0,0,0.0,0.0
168,2013-00193,Inundación,2013/3/26,0,0,0,0,300,0,0,0.0,0.0
169,2013-00191,Inundación,2013/3/20,0,0,0,50,0,0,0,0.0,0.0
170,2013-00190,Inundación,2013/3/19,0,0,0,0,50,0,0,0.0,0.0
171,2013-00189,Inundación,2013/2/19,0,0,0,35,160,0,0,0.0,0.0
172,2013-00187,Inundación,2013/3/13,0,0,0,0,10,0,0,0.0,0.0
173,2013-00186,Aluvión (Huayco),2013/3/13,0,0,3,0,0,0,0,0.0,0.0
174,2013-00185,Inundación,2013/3/10,0,0,0,0,300,0,0,0.0,0.0
175,2013-00184,Inundación,2013/3/13,0,0,0,275,500,0,0,0.0,0.0
176,2013-00183,Inundación,2013/3/13,0,0,0,0,0,0,0,0.0,0.0
177,2013-00182,Colapso estructural,2013/3/13,0,0,0,0,0,0,0,0.0,0.0
178,2013-00181,Inundación,2013/3/13,0,0,0,0,0,0,0,0.0,0.0
179,2013-00180,Inundación,2013/3/13,0,0,0,0,0,0,0,0.0,0.0
180,2013-00179,Inundación,2013/3/13,0,0,0,0,0,0,0,0.0,0.0
181,2013-00177,Inundación,2013/3/13,0,0,0,0,0,0,0,0.0,0.0
182,2013-00176,Marejada,2013/3/13,0,0,0,0,0,0,0,0.0,0.0
183,2013-00175,Inundación,2013/3/14,0,0,0,0,400,0,0,0.0,0.0
184,2013-00174,Inundación,2013/3/14,0,0,0,0,400,0,0,0.0,0.0
185,2013-00173,Inundación,2013/3/14,0,0,0,0,400,0,0,0.0,0.0
186,2013-00172,Aluvión (Huayco),2013/3/12,1,0,0,0,0,0,0,0.0,0.0
187,2013-00170,Inundación,2013/3/9,0,0,0,0,0,0,0,0.0,0.0
188,2013-00168,Inundación,2013/3/9,0,0,0,0,100,0,0,0.0,0.0
189,2013-00167,Inundación,2013/3/9,0,0,0,40,0,0,0,0.0,0.0
190,2013-00166,Aluvión (Huayco),2013/3/8,0,0,0,0,0,0,0,0.0,0.0
191,2013-00165,Inundación,2013/3/7,0,0,0,0,200,0,0,0.0,0.0
192,2013-00163,Inundación,2013/3/5,0,0,0,0,0,0,0,0.0,0.0
193,2013-00162,Inundación,2013/3/5,0,0,0,300,0,0,0,0.0,0.0
194,2013-00161,Inundación,2013/3/5,0,0,0,0,0,0,0,0.0,0.0
195,2013-00160,Inundación,2013/3/4,0,0,0,0,0,0,0,0.0,0.0
196,2013-00158,Colapso estructural,2013/3/4,0,0,0,0,200,0,0,0.0,0.0
197,2013-00156,Inundación,2013/3/4,0,0,0,0,0,0,0,0.0,0.0
198,2013-00155,Aluvión (Huayco),2013/3/3,0,0,0,0,200,0,0,0.0,0.0
199,2013-00154,Inundación,2013/3/3,0,0,0,0,0,0,0,0.0,0.0
200,2013-00153,Inundación,2013/3/4,0,0,0,0,0,0,0,0.0,0.0
201,2013-00150,Incendio,2013/3/2,0,0,0,0,0,0,0,0.0,0.0
202,2013-00148,Inundación,2013/2/26,0,0,0,0,65,0,0,0.0,0.0
203,2013-00147,Inundación,2013/2/25,0,0,0,0,30,0,0,0.0,0.0
204,2013-00146,Sismo,2013/2/24,0,0,0,0,0,0,0,0.0,0.0
205,2013-00141,Aluvión (Huayco),2013/2/22,0,0,0,0,0,0,0,0.0,0.0
206,2013-00140,Aluvión (Huayco),2013/2/22,1,0,0,0,0,0,0,0.0,0.0
207,2013-00139,Colapso estructural,2013/2/22,0,0,0,75,175,0,0,0.0,0.0
208,2013-00138,Inundación,2013/2/21,0,0,0,0,0,0,0,0.0,0.0
209,2013-00137,Inundación,2013/2/21,0,0,0,0,0,0,0,0.0,0.0
210,2013-00136,Inundación,2013/2/21,0,0,0,0,0,0,0,0.0,0.0
211,2013-00135,Deslizamiento,2013/2/21,0,0,0,0,0,0,0,0.0,0.0
212,2013-00134,Deslizamiento,2013/2/21,0,0,0,0,0,0,0,0.0,0.0
213,2013-00133,Deslizamiento,2013/2/21,0,0,0,50,1500,0,0,0.0,0.0
214,2013-00131,Deslizamiento,2013/2/20,0,0,0,0,0,0,0,0.0,0.0
215,2013-00130,Inundación,2013/2/19,0,0,0,0,100,0,0,0.0,0.0
216,2013-00129,Colapso estructural,2013/2/20,0,0,0,0,0,0,0,0.0,0.0
217,2013-00127,Deslizamiento,2013/2/19,0,0,0,0,0,0,0,0.0,0.0
218,2013-00126,Aluvión (Huayco),2013/2/16,0,0,0,30,300,0,0,0.0,0.0
219,2013-00125,Inundación,2013/2/17,0,0,3,0,0,0,0,0.0,0.0
220,2013-00124,Inundación,2013/2/17,1,1,0,360,400,0,0,0.0,0.0
221,2013-00123,Aluvión (Huayco),2013/2/13,1,0,0,0,0,0,0,0.0,0.0
222,2013-00120,Accidente,2013/2/17,1,0,2,0,0,0,0,0.0,0.0
223,2013-00119,Inundación,2013/2/17,0,0,0,0,400,0,0,0.0,0.0
224,2013-00117,Incendio,2013/2/16,0,0,0,0,15,0,0,0.0,0.0
225,2013-00115,Inundación,2013/2/13,0,0,0,0,0,0,0,0.0,0.0
226,2013-00114,Inundación,2013/2/13,0,0,0,0,0,0,0,0.0,0.0
227,2013-00113,Inundación,2013/2/13,0,0,0,0,0,0,0,0.0,0.0
228,2013-00112,Aluvión (Huayco),2013/2/13,0,0,0,0,0,0,0,0.0,0.0
229,2013-00111,Aluvión (Huayco),2013/2/13,0,0,0,557,3790,0,0,0.0,0.0
230,2013-00110,Aluvión (Huayco),2013/2/13,0,0,0,557,3790,0,0,0.0,0.0
231,2013-00109,Aluvión (Huayco),2013/2/13,0,0,0,60,1500,0,0,0.0,0.0
232,2013-00108,Inundación,2013/2/13,0,0,0,0,0,0,0,0.0,0.0
233,2013-00107,Deslizamiento,2013/2/13,0,0,0,0,0,0,0,0.0,0.0
234,2013-00106,Aluvión (Huayco),2013/2/13,0,0,0,0,0,0,0,0.0,0.0
235,2013-00105,Inundación,2013/2/13,0,0,0,400,0,0,0,0.0,0.0
236,2013-00104,Aluvión (Huayco),2013/2/13,0,0,0,0,0,0,0,0.0,0.0
237,2013-00103,Aluvión (Huayco),2013/2/13,0,0,0,0,0,0,0,0.0,0.0
238,2013-00102,Inundación,2013/2/13,0,0,0,0,0,0,0,0.0,0.0
239,2013-00101,Inundación,2013/2/13,0,0,0,0,0,0,0,0.0,0.0
240,2013-00100,Inundación,2013/2/13,0,0,0,125,0,0,0,0.0,0.0
241,2013-00099,Inundación,2013/2/13,0,0,3,35,0,0,0,0.0,0.0
242,2013-00097,Incendio,2013/2/11,0,2,0,0,0,0,0,0.0,0.0
243,2013-00096,Aluvión (Huayco),2013/2/10,0,0,0,0,15,0,0,0.0,0.0
244,2013-00093,Aluvión (Huayco),2013/2/9,0,0,0,0,0,0,0,0.0,0.0
245,2013-00092,Aluvión (Huayco),2013/2/9,0,0,0,0,0,0,0,0.0,0.0
246,2013-00091,Aluvión (Huayco),2013/2/9,0,0,0,0,0,0,0,0.0,0.0
247,2013-00090,Aluvión (Huayco),2013/2/9,0,0,0,0,0,0,0,0.0,0.0
248,2013-00089,Inundación,2013/1/8,0,0,0,0,250,0,0,0.0,0.0
249,2013-00088,Inundación,2013/2/8,0,0,0,0,30,0,0,0.0,0.0
250,2013-00087,Inundación,2013/2/8,0,0,0,0,0,0,0,0.0,0.0
251,2013-00086,Inundación,2013/2/8,0,0,0,0,0,0,0,0.0,0.0
252,2013-00085,Inundación,2013/2/8,0,0,0,0,0,0,0,0.0,0.0
253,2013-00084,Inundación,2013/2/8,0,0,0,0,0,0,0,0.0,0.0
254,2013-00083,Inundación,2013/2/8,0,0,0,0,0,0,0,0.0,0.0
255,2013-00082,Inundación,2013/2/8,0,0,0,0,0,0,0,0.0,0.0
256,2013-00081,Inundación,2013/2/8,0,0,0,0,0,0,0,0.0,0.0
257,2013-00080,Inundación,2013/2/8,5,0,0,5000,84000,0,0,0.0,0.0
258,2013-00078,Inundación,2013/2/7,0,0,0,0,100,0,0,0.0,0.0
259,2013-00077,Inundación,2013/2/4,0,0,0,0,1260,0,0,0.0,0.0
260,2013-00076,Inundación,2013/2/5,0,0,0,0,4000,0,0,0.0,0.0
261,2013-00074,Inundación,2013/2/5,0,0,0,0,4000,0,0,0.0,0.0
262,2013-00073,Inundación,2013/2/3,0,0,0,0,750,0,0,0.0,0.0
263,2013-00068,Incendio,2013/2/2,0,0,0,0,20,0,0,0.0,0.0
264,2013-00067,Inundación,2013/1/31,0,0,0,0,25,0,0,0.0,0.0
265,2013-00066,Inundación,2013/1/29,0,0,0,0,75,0,0,0.0,0.0
266,2013-00065,Incendio,2013/1/29,0,0,0,0,0,0,0,0.0,0.0
267,2013-00064,Deslizamiento,2013/1/28,0,0,0,0,0,0,0,0.0,0.0
268,2013-00063,Incendio,2013/1/29,0,0,0,0,0,0,0,0.0,0.0
269,2013-00062,Incendio,2013/1/29,0,0,0,0,25,0,0,0.0,0.0
270,2013-00061,Granizada,2013/1/27,0,0,0,0,1500,0,0,0.0,0.0
271,2013-00060,Marejada,2013/1/24,0,0,0,0,75,0,0,0.0,0.0
272,2013-00058,Colapso estructural,2013/1/25,0,0,0,0,0,0,0,0.0,0.0
273,2013-00057,Inundación,2013/1/23,0,0,0,0,100,0,0,0.0,0.0
274,2013-00056,Inundación,2013/1/23,0,0,0,0,535,0,0,0.0,0.0
275,2013-00055,Inundación,2013/1/23,0,0,0,0,2900,0,0,0.0,0.0
276,2013-00054,Epidemia,2013/1/24,22,0,0,0,0,0,0,0.0,0.0
277,2013-00053,Incendio,2013/1/24,0,0,0,0,0,0,0,0.0,0.0
278,2013-00052,Incendio,2013/1/24,0,0,0,0,75,0,0,0.0,0.0
279,2013-00051,Incendio,2013/1/23,3,0,0,0,0,0,0,0.0,0.0
280,2013-00050,Aluvión (Huayco),2013/1/21,0,0,0,0,0,0,0,0.0,0.0
281,2013-00047,Deslizamiento,2013/1/18,0,0,0,0,0,0,0,0.0,0.0
282,2013-00046,Biológico,2013/1/19,0,0,0,0,0,0,0,0.0,0.0
283,2013-00044,Epidemia,2013/1/18,1,0,0,0,0,0,0,0.0,0.0
284,2013-00043,Deslizamiento,2013/1/18,2,3,0,0,0,0,0,0.0,0.0
285,2013-00042,Inundación,2013/1/19,0,0,0,0,0,0,0,0.0,0.0
286,2013-00041,Incendio,2013/1/18,0,4,0,0,0,0,0,0.0,0.0
287,2013-00040,Explosión,2013/1/19,0,0,3,0,0,0,0,0.0,0.0
288,2013-00039,Incendio,2013/1/18,0,1,0,26,100,0,0,0.0,0.0
289,2013-00038,Nevada,2013/1/18,0,0,0,0,0,0,0,0.0,0.0
290,2013-00037,Erosión,2013/1/18,0,0,0,0,0,0,0,0.0,0.0
291,2013-00035,Aluvión (Huayco),2013/1/17,0,0,0,0,150,0,0,0.0,0.0
292,2013-00034,Inundación,2013/1/17,0,0,0,0,0,0,0,0.0,0.0
293,2013-00033,Inundación,2013/1/15,0,0,0,0,0,0,0,0.0,0.0
294,2013-00029,Inundación,2013/1/9,0,0,0,250,0,0,0,0.0,0.0
295,2013-00027,Inundación,2013/1/13,0,0,0,0,40,0,0,0.0,0.0
296,2013-00026,Aluvión (Huayco),2013/1/11,0,0,0,0,0,0,0,0.0,0.0
297,2013-00025,Deslizamiento,2013/1/11,0,0,0,0,50,0,0,0.0,0.0
298,2012-00169,Sismo,2012/12/22,0,0,0,0,0,0,0,0.0,0.0
299,2012-00168,Inundación,2012/12/21,0,0,0,0,720,0,0,0.0,0.0
300,2012-00167,Aluvión (Huayco),2012/12/22,0,4,0,22,237,0,0,0.0,0.0
301,2012-00183,Inundación,2012/12/24,0,0,0,0,175,0,0,0.0,0.0
302,2012-00187,Incendio,2012/12/25,0,0,0,298,0,0,0,0.0,0.0
303,2012-00201,Inundación,2012/12/26,0,0,0,0,750,0,0,0.0,0.0
304,2012-00199,Inundación,2012/12/27,0,0,0,0,0,0,0,0.0,0.0
305,2012-00198,Inundación,2012/12/22,0,0,0,135,6000,0,0,0.0,0.0
306,2012-00029,Incendio,2012/11/3,0,0,0,250,0,0,0,0.0,0.0
307,2012-00109,Sismo,2012/11/13,0,0,0,0,0,0,0,0.0,0.0
308,2012-00144,Colapso estructural,2012/11/18,0,0,0,50,0,0,0,0.0,0.0
309,2012-00153,Granizada,2012/11/20,0,0,0,0,80,0,0,0.0,0.0
310,2012-00152,Granizada,2012/11/20,0,0,0,0,0,0,0,0.0,0.0
311,2012-00186,Incendio,2012/11/25,0,0,0,0,0,0,0,0.0,0.0
312,2012-00204,Incendio forestal,2012/11/28,0,0,0,0,0,0,0,0.0,0.0
313,2012-00214,Vendaval,2012/11/29,0,0,0,0,0,0,0,0.0,0.0
314,2012-00213,Vendaval,2012/11/29,0,0,0,0,0,0,0,0.0,0.0
315,2012-00212,Vendaval,2012/11/29,0,0,0,0,0,0,0,0.0,0.0
316,2012-00211,Vendaval,2012/11/29,0,0,0,0,0,0,0,0.0,0.0
317,2012-00079,Sismo,2012/10/9,0,0,0,0,0,0,0,0.0,0.0
318,2012-00142,Intoxicación,2012/10/19,0,0,0,0,0,0,0,0.0,0.0
319,2012-00141,Incendio,2012/10/19,0,0,0,0,0,0,0,0.0,0.0
320,2012-00134,Aluvión (Huayco),2012/10/17,12,3,0,0,0,0,0,0.0,0.0
321,2012-00163,Sismo,2012/10/21,0,0,0,0,0,0,0,0.0,0.0
