,Type,Date,Affected,Deaths,Relocated
0,Storm,2011/11/8,0,0,0
1,Storm,2011/11/8,0,0,0
2,Storm,2011/11/8,0,0,0
3,Storm,2011/11/8,0,0,0
4,Storm,2011/11/8,0,0,0
5,Volcanic Activity,2011/10/18,0,0,0
6,Flood,2014/7/0,0,0,0
7,Volcanic Activity,2011/6/4,0,0,0
8,Volcanic Activity,2011/6/4,0,0,0
9,Volcanic Activity,2011/6/4,0,0,0
10,Flood,2014/2/6,0,0,0
11,Flood,2014/10/28,0,0,0
12,Flood,2014/10/28,4000,0,0
13,Storm,2014/8/22,0,0,0
14,Frost,2010/7/10,0,11,0
15,Fog,2014/5/27,0,0,0
16,Fog,2014/5/27,0,0,0
17,Volcanic Activity,2011/6/4,0,0,0
18,Flood,2014/2/12,0,0,0
19,Storm,2011/2/18,0,0,0
20,Storm,2011/2/18,0,0,0
21,Storm,2011/2/18,0,0,0
22,Storm,2011/2/18,0,0,0
23,Storm,2011/2/18,0,0,0
24,Flood,2015/3/2,0,0,0
25,Flood,2015/3/2,0,0,0
26,Flood,2015/3/2,0,0,0
27,Flood,2015/2/25,0,0,0
28,Flood,2015/2/25,0,0,0
29,Flood,2015/2/25,0,0,0
30,Flood,2015/2/25,0,0,0
31,Flood,2015/2/15,0,0,0
32,Forest Fire,2015/1/11,0,0,0
33,Storm,2015/1/2,0,0,0
34,Storm,2012/10/2,0,0,0
35,Fire,2012/9/18,0,0,0
36,Flood,2012/9/6,0,0,0
37,Forest Fire,2012/1/0,0,0,0
38,Forest Fire,2012/1/0,0,0,0
39,Drought,2012/1/0,0,0,0
40,Drought,2012/1/0,0,0,0
41,Drought,2012/1/0,0,0,0
42,Drought,2012/1/0,0,0,0
43,Drought,2012/1/0,0,0,0
44,Drought,2012/1/0,0,0,0
45,Drought,2012/1/0,0,0,0
46,Drought,2012/1/0,0,0,0
47,Drought,2012/1/0,0,0,0
48,Drought,2012/1/0,0,0,0
49,Drought,2012/1/0,0,0,0
50,Drought,2012/1/0,0,0,0
51,Flood,2015/8/10,0,0,0
52,Flood,2015/8/10,0,0,0
53,Forest Fire,2015/1/16,0,0,0
54,Electric Storm,2015/1/14,0,2,0
55,Electric Storm,2015/1/14,0,1,0
56,Flood,2015/1/13,0,0,0
57,Flood,2015/1/13,0,0,0
58,Flood,2015/1/13,0,0,0
59,Flood,2015/1/13,0,0,0
60,Flood,2015/1/13,0,0,0
61,Flood,2015/1/13,0,0,0
62,Heatwave,2015/1/10,0,0,0
63,Flood,2015/12/23,0,0,0
64,Flood,2015/12/23,0,0,0
65,Flood,2015/12/22,0,0,0
66,Flood,2015/12/22,0,0,0
67,Flood,2015/12/22,0,0,0
68,Flood,2015/12/23,0,0,0
69,Flood,2015/12/22,0,0,0
70,Flood,2015/12/22,0,0,0
71,Flood,2015/12/22,0,1,0
72,Flood,2015/12/22,0,0,0
73,Flood,2015/12/23,0,0,0
74,Flood,2015/12/22,0,0,0
75,Flood,2015/12/6,0,0,0
76,Fire,2015/12/22,0,0,0
77,Flood,2015/12/22,2500,0,0
78,Flood,2015/12/22,5000,0,0
79,Flood,2015/12/22,0,0,0
80,Flood,2015/12/22,0,0,0
81,Flood,2015/12/22,0,0,0
82,Flood,2015/12/22,0,0,0
83,Flood,2015/12/22,0,0,0
84,Flood,2015/12/22,0,1,0
85,Explosion,2015/12/22,0,0,0
86,Flood,2015/12/21,0,0,0
87,Flood,2015/12/21,0,0,0
88,Flood,2015/12/21,0,0,0
89,Flood,2015/12/21,0,0,0
90,Flood,2015/12/21,0,0,0
91,Flood,2015/12/21,0,0,0
92,Flood,2015/12/21,0,0,0
93,Flood,2015/12/21,0,0,0
94,Flood,2015/12/21,220,0,0
95,Flood,2015/12/21,0,0,0
96,Flood,2015/12/21,0,0,0
97,Flood,2015/12/21,0,0,0
98,Flood,2015/12/21,80,0,0
99,Flood,2015/12/21,0,0,0
100,Flood,2015/12/21,0,0,0
101,Flood,2015/12/21,0,0,0
102,Flood,2015/12/21,0,0,0
103,Heatwave,2015/12/15,0,0,0
104,Storm,2015/12/14,0,1,0
105,Heatwave,2015/12/10,0,0,0
106,Heatwave,2015/12/11,0,0,0
107,Heatwave,2015/12/11,0,0,0
108,Heatwave,2015/12/11,0,0,0
109,Heatwave,2015/12/11,0,0,0
110,Heatwave,2015/12/11,0,0,0
111,Heatwave,2015/12/11,0,0,0
112,Heatwave,2015/12/11,0,0,0
113,Heatwave,2015/12/11,0,0,0
114,Storm,2015/12/12,0,0,0
115,Storm,2015/12/12,0,0,0
116,Storm,2015/12/12,0,0,0
117,Storm,2015/12/12,0,2,0
118,Tornado,2015/12/12,0,0,0
119,Heatwave,2015/12/11,0,0,0
120,Heatwave,2015/12/11,0,0,0
121,Heatwave,2015/12/11,0,0,0
122,Heatwave,2015/12/11,0,0,0
123,Heatwave,2015/12/11,0,0,0
124,Structural Collapse,2015/12/12,0,2,0
125,Landslide,2015/12/11,0,0,0
126,Fire,2015/12/7,50,1,0
127,Flood,2015/12/6,0,0,0
128,Flood,2015/12/6,0,0,0
129,Flood,2015/12/6,0,0,0
130,Flood,2015/12/6,0,0,0
131,Flood,2015/12/6,0,0,0
132,Flood,2015/12/6,0,0,0
133,Flood,2015/12/6,0,0,0
134,Flood,2015/12/6,0,0,0
135,Flood,2015/12/6,0,0,0
136,Flood,2015/12/5,2,1,0
137,Storm,2015/12/5,0,0,0
138,Fire,2015/12/1,24,0,0
139,Storm,2015/11/28,0,0,0
140,Accident  ,2015/11/27,0,0,0
141,Storm,2015/11/24,0,0,0
142,Hailstorm,2015/11/18,0,2,0
143,Hailstorm,2015/11/18,0,0,0
144,Hailstorm,2015/11/18,0,0,0
145,Hailstorm,2015/11/18,0,0,0
146,Hailstorm,2015/11/18,0,0,0
147,Hailstorm,2015/11/18,0,0,0
148,Hailstorm,2015/11/18,0,0,0
149,Hailstorm,2015/11/18,0,0,0
150,Hailstorm,2015/11/18,0,0,0
151,Flood,2015/11/19,0,0,0
152,Flood,2015/11/19,0,0,0
153,Flood,2015/11/19,0,0,0
154,Flood,2015/11/19,0,0,0
155,Flood,2015/11/19,0,0,0
156,Flood,2015/11/19,0,0,0
157,Flood,2015/11/19,0,0,0
158,Flood,2015/11/19,0,0,0
159,Storm,2015/11/12,0,0,0
160,Storm,2015/11/12,0,0,0
161,Storm,2015/11/12,0,0,0
162,Storm,2015/11/12,0,0,0
163,Storm,2015/11/12,0,0,0
164,Forest Fire,2015/11/10,0,0,0
165,Storm,2015/11/9,0,0,0
166,Forest Fire,2015/11/3,0,0,0
167,Structural Collapse,2015/10/27,0,0,0
168,Storm,2015/10/23,0,0,0
169,Other,2015/10/21,0,0,0
170,Other,2015/10/21,0,0,0
171,Other,2015/10/21,0,0,0
172,Other,2015/10/21,0,0,0
173,Other,2015/10/21,0,0,0
174,Other,2015/10/21,0,0,0
175,Other,2015/10/21,0,0,0
176,Other,2015/10/21,0,0,0
177,Other,2015/10/21,0,0,0
178,Other,2015/10/21,0,0,0
179,Other,2015/10/21,0,0,0
180,Other,2015/10/21,0,0,0
181,Structural Collapse,2015/10/21,0,0,0
182,Structural Collapse,2015/10/21,0,0,0
183,Other,2015/10/21,1200000,0,0
184,Forest Fire,2015/10/18,0,0,0
185,Earthquake,2015/10/17,0,1,0
186,Other,2015/10/15,0,0,0
187,Structural Collapse,2015/10/13,35000,0,0
188,Nevada,2015/10/12,0,0,0
189,Explosion,2015/9/17,0,0,0
190,Fire,2015/9/17,0,0,0
191,Pollution,2015/9/13,0,0,0
192,Pollution,2015/9/13,0,0,0
193,Structural Collapse,2015/9/4,0,1,0
194,Structural Collapse,2015/9/2,0,0,0
195,Escape,2015/8/20,0,3,0
196,Flood,2015/8/26,0,0,0
197,Flood,2015/8/26,0,0,0
198,Accident  ,2015/8/10,0,2,0
199,Flood,2015/8/21,0,0,0
200,Flood,2015/8/21,0,0,0
201,Flood,2015/8/21,0,0,0
202,Flood,2015/8/21,0,0,0
203,Flood,2015/8/21,0,0,0
204,Flood,2015/8/21,1000,0,0
205,Flood,2015/8/21,0,0,0
206,Flood,2015/8/21,0,0,0
207,Pollution,2015/8/20,0,0,0
208,Flood,2015/8/13,0,1,0
209,Flood,2015/8/12,0,0,0
210,Flood,2015/8/13,0,1,0
211,Flood,2015/8/13,0,0,0
212,Flood,2015/8/13,2000,0,0
213,Flood,2015/8/9,1000,0,0
214,Flood,2015/8/12,20000,0,0
215,Flood,2015/8/10,0,0,0
216,Flood,2015/8/10,0,0,0
217,Flood,2015/8/5,0,0,0
218,Flood,2015/8/5,0,0,0
219,Flood,2015/8/5,2500,0,0
220,Rain,2014/12/13,0,0,0
221,Storm,2014/12/9,0,0,0
222,Fire,2014/11/25,0,0,0
223,Flood,2015/8/10,0,1,0
224,Flood,2015/8/10,8000,0,0
225,Flood,2015/8/10,0,0,0
226,Fire,2015/8/9,0,1,0
227,Flood,2015/8/6,0,0,0
228,Flood,2015/8/5,0,0,0
229,Flood,2015/8/5,0,1,0
230,Tornado,2014/10/28,0,0,0
231,Fog,2014/8/1,0,0,0
232,Flood,2015/8/5,0,0,0
233,Flood,2015/8/5,0,0,0
234,Flood,2015/8/5,0,0,0
235,Storm,2015/8/5,0,0,0
236,Flood,2015/8/5,10000,0,0
237,Flood,2015/8/5,0,0,0
238,Flood,2015/8/5,0,0,0
239,Flood,2015/8/5,1500,0,0
240,Accident  ,2015/8/6,0,1,0
241,Escape,2015/8/5,0,0,0
242,Fire,2015/7/21,0,0,0
243,Nevada,2015/7/20,0,0,0
244,Fire,2015/7/20,0,0,0
245,Fire,2015/7/19,0,2,0
246,Forest Fire,2015/1/11,0,0,0
247,Forest Fire,2015/1/11,0,0,0
248,Forest Fire,2015/1/11,0,0,0
249,Flood,2014/11/3,0,0,0
250,Flood,2014/11/3,0,0,0
251,Other,2014/11/26,0,0,0
252,Explosion,2014/11/13,0,0,0
253,Tornado,2014/11/10,480,0,0
254,Tornado,2014/11/6,0,0,0
255,Explosion,2014/11/6,0,0,0
256,Rain,2014/11/0,0,0,0
257,Flood,2014/11/1,0,0,0
258,Flood,2014/11/3,0,0,0
259,Flood,2014/11/3,0,0,0
260,Flood,2014/11/2,0,1,0
261,Tidal Wave,2014/11/1,0,0,0
262,Flood,2014/11/1,0,0,0
263,Flood,2014/11/1,0,0,0
264,Flood,2014/10/29,0,0,0
265,Structural Collapse,2014/10/28,0,1,0
266,Forest Fire,2014/10/28,0,4,0
267,Storm,2014/10/29,0,0,0
268,Epidemic,2014/10/22,0,0,0
269,Flood,2014/10/11,0,0,0
270,Fire,2014/10/6,0,0,0
271,Other,2015/7/17,0,0,0
272,Nevada,2015/7/12,0,0,0
273,Accident  ,2015/7/7,0,1,0
274,Escape,2015/7/5,0,5,0
275,Flood,2014/10/28,0,0,0
276,Rain,2014/10/28,0,0,0
277,Flood,2014/10/28,0,0,0
278,Avalanche,2014/10/2,0,2,0
279,Fire,2014/9/10,0,0,0
280,Fire,2014/9/5,0,0,0
281,Rain,2014/9/9,0,1,0
282,Rain,2014/9/9,0,0,0
283,Accident  ,2014/9/2,0,0,0
284,Fire,2014/8/28,0,0,0
285,Explosion,2014/8/19,0,2,0
286,Gale,2014/8/8,0,0,0
287,Frost,2015/6/23,0,0,0
288,Frost,2015/6/23,0,0,0
289,Frost,2015/6/23,0,0,0
290,Frost,2015/6/23,0,0,0
291,Frost,2015/6/23,0,0,0
292,Frost,2015/6/23,0,0,0
293,Frost,2015/6/23,0,0,0
294,Frost,2015/6/23,0,0,0
295,Nevada,2015/6/15,0,0,0
296,Accident  ,2015/6/6,0,0,0
297,Accident  ,2015/6/6,0,0,0
298,Fog,2015/6/5,0,0,0
299,Storm,2015/6/3,0,0,0
300,Flood,2015/6/2,0,0,0
301,Landslide,2015/6/2,0,0,0
302,Landslide,2015/6/2,0,0,0
303,Landslide,2015/6/2,0,0,0
304,Landslide,2015/6/2,0,0,0
305,Fire,2015/4/8,0,0,0
306,Accident  ,2015/5/19,0,1,0
307,Fire,2015/5/18,30,4,0
308,Escape,2015/5/18,0,0,0
309,Epidemic,2015/5/0,0,0,0
310,Epidemic,2015/4/0,0,0,0
311,Epidemic,2015/4/0,0,0,0
312,Epidemic,2015/5/0,0,0,0
313,Structural Collapse,2014/8/5,0,0,0
314,Avalanche,2014/7/31,0,0,0
315,Fog,2014/8/1,0,0,0
316,Forest Fire,2013/12/29,0,0,0
317,Flood,2013/12/29,0,0,0
318,Heatwave,2013/12/16,0,1,0
319,Heatwave,2013/12/16,0,2,0
320,Fire,2013/12/26,0,6,0
321,Flood,2013/12/22,0,0,0
322,Fire,2013/12/22,0,1,0
323,Heatwave,2013/12/16,0,0,0
324,Heatwave,2013/12/16,0,0,0
325,Heatwave,2013/12/16,0,0,0
326,Heatwave,2013/12/16,0,0,0
327,Escape,2013/12/16,0,12,0
328,Escape,2013/12/16,0,2,0
329,Fire,2013/12/16,0,0,0
330,Storm,2013/12/8,0,0,0
331,Storm,2013/12/8,0,0,0
332,Storm,2013/12/8,0,0,0
333,Fire,2013/11/23,0,1,0
334,Explosion,2013/11/13,0,0,0
335,Other,2013/11/11,0,1,0
336,Flood,2013/11/9,0,0,0
337,Flood,2013/11/9,0,0,0
338,Flood,2013/11/9,0,0,0
339,Flood,2013/11/9,0,0,0
340,Electric Storm,2013/11/9,0,1,0
341,Forest Fire,2013/10/19,0,0,0
342,Gale,2013/10/19,17000,0,0
343,Fire,2013/10/15,0,0,0
344,Nevada,2013/10/3,0,0,0
345,Nevada,2013/9/28,0,0,0
346,Nevada,2013/9/28,0,0,0
347,Nevada,2013/9/28,0,0,0
348,Forest Fire,2013/9/6,0,0,0
349,Forest Fire,2013/9/6,0,0,0
350,Forest Fire,2013/9/6,0,0,0
351,Forest Fire,2013/9/6,0,0,0
352,Forest Fire,2013/9/6,0,0,0
353,Forest Fire,2013/9/6,0,0,0
354,Forest Fire,2013/9/6,0,0,0
355,Forest Fire,2013/9/6,0,0,0
356,Forest Fire,2013/9/6,0,0,0
357,Explosion,2014/8/0,0,2,0
358,Storm,2014/8/22,0,0,0
359,Storm,2014/8/22,0,0,0
360,Flood,2014/8/22,0,0,0
361,Rain,2014/8/22,0,0,0
362,Storm,2014/8/22,0,0,0
363,Epidemic,2015/4/0,0,0,0
364,Volcanic Activity,2015/5/3,0,0,0
365,Volcanic Activity,2015/5/3,0,0,0
366,Electric Storm,2015/5/10,0,1,0
367,Fire,2015/5/3,0,1,0
368,Electric Storm,2015/5/1,0,0,0
369,Explosion,2014/8/0,0,1,0
370,Landslide,2014/7/25,0,0,0
371,Fire,2014/7/25,0,0,0
372,Fire,2014/7/22,0,0,0
373,Explosion,2014/7/18,0,0,0
374,Epidemic,2014/7/0,0,0,0
375,Flood,2014/7/0,0,0,0
376,Plague,2015/4/0,0,0,0
377,Explosion,2015/4/27,14,0,0
378,Fire,2015/4/27,0,2,0
379,Volcanic Activity,2015/4/15,0,0,0
380,Volcanic Activity,2015/4/15,0,0,0
381,Volcanic Activity,2015/4/15,0,0,0
382,Volcanic Activity,2015/4/15,0,0,0
383,Volcanic Activity,2015/4/15,0,0,0
384,Volcanic Activity,2015/4/15,0,0,0
385,Flood,2015/4/12,0,0,0
386,Fire,2015/4/9,0,2,0
387,Epidemic,2015/4/0,0,0,0
388,Other,2015/3/31,0,1,0
389,Epidemic,2015/3/0,0,0,0
390,Epidemic,2015/3/0,0,0,0
391,Epidemic,2015/3/0,0,0,0
392,Forest Fire,2015/3/29,0,0,0
393,Forest Fire,2015/3/29,0,0,0
394,Forest Fire,2015/3/23,0,0,0
395,Flood,2014/7/0,0,0,0
396,Escape,2015/3/25,0,0,0
397,Other,2015/3/25,0,0,0
398,Forest Fire,2015/3/23,0,0,0
399,Forest Fire,2015/3/23,0,0,0
400,Flood,2014/7/0,0,0,0
401,Other,2014/7/6,0,0,0
402,Epidemic,2015/3/0,0,0,0
403,Epidemic,2015/3/0,0,0,0
404,Epidemic,2015/3/23,0,2,0
405,Flood,2014/7/0,0,0,0
406,Flood,2014/7/0,0,0,0
407,Flood,2014/7/0,9040,0,0
408,Forest Fire,2015/3/0,0,0,0
409,Forest Fire,2015/3/23,0,0,0
410,Flood,2014/7/3,0,0,0
411,Flood,2014/7/0,0,0,0
412,Fire,2013/8/21,0,0,0
413,Fire,2013/7/27,0,2,0
414,Flood,2013/7/27,0,0,0
415,Epidemic,2013/7/19,0,1,0
416,Epidemic,2013/7/19,0,4,0
417,Fire,2013/7/23,0,2,0
418,Frost,2013/7/23,0,0,0
419,Fire,2013/7/21,0,2,0
420,Nevada,2013/7/18,0,0,0
421,Nevada,2013/7/18,0,0,0
422,Nevada,2013/7/18,0,0,0
423,Nevada,2013/7/18,0,0,0
424,Nevada,2013/7/21,0,0,0
425,Nevada,2013/7/18,0,0,0
426,Fire,2013/7/15,0,0,0
427,Flood,2013/7/11,0,0,0
428,Flood,2013/6/25,0,0,0
429,Structural Collapse,2013/6/31,0,0,0
430,Flood,2013/6/25,0,0,0
431,Flood,2013/6/25,0,0,0
432,Fire,2015/3/15,0,1,0
433,Structural Collapse,2015/3/13,0,1,0
434,Heatwave,2015/3/13,0,0,0
435,Heatwave,2015/3/13,0,0,0
436,Heatwave,2015/3/13,0,0,0
437,Heatwave,2015/3/13,0,0,0
438,Heatwave,2015/3/13,0,0,0
439,Heatwave,2015/3/13,0,0,0
440,Heatwave,2015/3/13,0,0,0
441,Heatwave,2015/3/13,0,0,0
442,Heatwave,2015/3/13,0,0,0
443,Heatwave,2015/3/13,0,0,0
444,Heatwave,2015/3/13,0,0,0
445,Heatwave,2015/3/13,0,0,0
446,Heatwave,2015/3/13,0,0,0
447,Heatwave,2015/3/11,0,0,0
448,Heatwave,2015/3/11,0,0,0
449,Heatwave,2015/3/10,0,0,0
450,Heatwave,2015/3/11,0,0,0
451,Heatwave,2015/3/11,0,0,0
452,Heatwave,2015/3/11,0,0,0
453,Heatwave,2015/3/11,0,0,0
454,Heatwave,2015/3/11,0,0,0
455,Heatwave,2015/3/11,0,0,0
456,Heatwave,2015/3/11,0,0,0
457,Heatwave,2015/3/11,0,0,0
458,Heatwave,2015/3/11,0,0,0
459,Heatwave,2015/3/11,0,0,0
460,Heatwave,2015/3/11,0,0,0
461,Heatwave,2015/3/11,0,0,0
462,Heatwave,2015/3/10,0,0,0
463,Heatwave,2015/3/10,0,0,0
464,Heatwave,2015/3/10,0,0,0
465,Heatwave,2015/3/10,0,0,0
466,Heatwave,2015/3/10,0,0,0
467,Heatwave,2015/3/10,0,0,0
468,Heatwave,2015/3/10,0,0,0
469,Heatwave,2015/3/10,0,0,0
470,Flood,2015/3/0,0,0,0
471,Flood,2015/3/0,0,0,0
472,Flood,2015/3/0,0,0,0
473,Flood,2015/3/0,0,0,0
474,Flood,2015/3/0,0,0,0
475,Flood,2015/3/0,0,1,0
476,Accident  ,2015/3/7,0,2,0
477,Flood,2015/3/2,0,0,0
478,Flood,2015/3/2,0,0,0
479,Forest Fire,2015/2/15,0,0,0
480,Tornado,2013/12/25,0,0,0
481,Fire,2013/12/25,0,6,0
482,Heatwave,2013/12/18,0,0,0
483,Heatwave,2013/12/18,0,0,0
484,Heatwave,2013/12/18,0,0,0
485,Heatwave,2013/12/18,0,1,0
486,Heatwave,2013/12/16,0,0,0
487,Heatwave,2013/12/16,0,0,0
488,Heatwave,2013/12/16,0,0,0
489,Heatwave,2013/12/16,0,0,0
490,Heatwave,2013/12/16,0,0,0
491,Heatwave,2013/12/16,0,0,0
492,Heatwave,2013/12/16,0,0,0
493,Heatwave,2013/12/16,0,0,0
494,Heatwave,2013/12/16,0,0,0
495,Flood,2015/2/25,0,0,0
496,Flood,2015/2/25,0,0,0
497,Flood,2015/2/25,0,0,0
498,Other,2014/7/6,0,0,0
499,Flood,2015/2/18,0,0,0
500,Flood,2014/7/15,0,0,0
501,Flood,2015/2/18,0,0,0
502,Flood,2015/2/18,0,0,0
503,Flood,2015/2/18,0,0,0
504,Fire,2013/12/16,0,0,0
505,Heatwave,2013/12/16,0,0,0
506,Heatwave,2013/12/16,0,0,0
507,Heatwave,2013/12/16,0,0,0
508,Heatwave,2013/12/16,0,0,0
509,Heatwave,2013/12/16,0,0,0
510,Heatwave,2013/12/16,0,0,0
511,Heatwave,2013/12/16,0,0,0
512,Fog,2014/7/1,0,0,0
513,Heatwave,2013/12/16,0,0,0
514,Heatwave,2013/12/16,0,0,0
515,Heatwave,2013/12/16,0,0,0
516,Heatwave,2013/12/16,0,0,0
517,Heatwave,2013/12/16,500000,0,0
518,Structural Collapse,2013/12/9,0,1,0
519,Fire,2014/7/10,12,0,0
520,Storm,2013/12/2,0,0,0
521,Storm,2013/12/2,0,3,0
522,Storm,2013/12/2,0,0,0
523,Storm,2013/12/2,0,0,0
524,Storm,2013/12/2,0,0,0
525,Storm,2013/12/2,0,0,0
526,Storm,2013/12/2,0,0,0
527,Storm,2013/12/2,0,0,0
528,Storm,2013/12/2,0,0,0
529,Storm,2013/12/2,0,0,0
530,Storm,2013/12/2,0,0,0
531,Storm,2013/12/2,0,0,0
532,Storm,2013/12/2,0,0,0
533,Storm,2013/12/2,0,0,0
534,Storm,2013/12/2,0,0,0
535,Storm,2013/12/2,0,0,0
536,Storm,2013/12/2,0,0,0
537,Storm,2013/12/2,0,0,0
538,Storm,2013/12/2,0,0,0
539,Storm,2013/12/2,0,2,0
540,Storm,2013/12/2,260,0,0
541,Fire,2013/11/28,0,0,0
542,Fire,2013/11/30,0,0,0
543,Fire,2013/11/26,0,0,0
544,Structural Collapse,2013/11/20,0,0,0
545,Escape,2013/11/19,0,0,0
546,Fire,2013/11/17,0,0,0
547,Fire,2013/11/17,0,0,0
548,Other,2013/11/15,2,0,0
549,Other,2013/11/15,0,0,0
550,Fire,2013/11/8,0,0,0
551,Escape,2013/11/7,0,0,0
552,Forest Fire,2013/11/4,0,0,0
553,Explosion,2013/11/2,0,0,0
554,Flood,2015/3/2,0,0,0
555,Flood,2015/3/2,0,0,0
556,Storm,2013/11/1,0,0,0
557,Flood,2015/3/2,0,1,0
558,Flood,2015/3/2,0,0,0
559,Flood,2015/3/2,0,0,0
560,Flood,2015/3/2,0,0,0
561,Flood,2015/3/2,0,0,0
562,Flood,2015/3/2,0,0,0
563,Flood,2015/3/2,0,0,0
564,Flood,2015/3/2,0,0,0
565,Flood,2015/3/2,0,0,0
566,Flood,2015/3/2,0,0,0
567,Flood,2015/3/2,0,0,0
568,Flood,2015/3/2,0,0,0
569,Flood,2015/3/2,0,0,0
570,Flood,2015/3/2,0,0,0
571,Flood,2013/10/29,0,0,0
572,Flood,2013/10/29,0,1,0
573,Flood,2015/3/2,0,1,0
574,Storm,2013/10/29,0,0,0
575,Storm,2013/10/29,0,0,0
576,Storm,2013/10/29,0,0,0
577,Storm,2013/10/29,0,0,0
578,Storm,2013/10/29,0,0,0
579,Storm,2013/10/29,0,0,0
580,Storm,2013/10/29,0,0,0
581,Storm,2013/10/29,0,0,0
582,Storm,2013/10/29,0,0,0
583,Storm,2013/10/29,0,0,0
584,Storm,2013/10/29,0,0,0
585,Storm,2013/10/29,0,0,0
586,Storm,2013/10/29,0,0,0
587,Storm,2013/10/29,0,0,0
588,Storm,2013/10/29,0,0,0
589,Storm,2013/10/29,0,0,0
590,Storm,2013/10/29,0,0,0
591,Flood,2013/10/29,0,1,0
592,Storm,2013/10/30,0,0,0
593,Flood,2013/10/30,0,0,0
594,Flood,2013/10/30,0,0,0
595,Flood,2013/10/30,0,0,0
596,Flood,2013/10/30,0,0,0
597,Flood,2013/10/30,0,1,0
598,Flood,2015/3/2,0,0,0
599,Flood,2015/3/2,0,1,0
600,Flood,2015/3/2,0,0,0
601,Flood,2015/3/2,0,0,0
602,Flood,2015/3/2,0,0,0
603,Flood,2015/3/2,0,0,0
604,Flood,2015/3/2,0,0,0
605,Flood,2015/3/2,0,0,0
606,Flood,2014/6/0,3500,2,0
607,Flood,2015/2/27,0,10,0
608,Fire,2014/6/16,0,1,0
609,Fire,2014/6/15,2,2,0
610,Storm,2013/10/29,0,0,0
611,Storm,2013/10/29,0,0,0
612,Storm,2013/10/29,0,0,0
613,Storm,2013/10/29,0,0,0
614,Storm,2013/10/29,0,1,0
615,Flood,2014/6/9,50000,0,0
616,Explosion,2014/6/4,0,1,0
617,Flood,2014/6/9,0,0,0
618,Flood,2014/6/9,0,0,0
619,Flood,2014/6/9,0,0,0
620,Flood,2014/6/9,0,0,0
621,Fire,2014/6/11,0,4,0
622,Fog,2014/5/27,0,0,0
623,Intoxication,2014/5/24,0,2,0
624,Flood,2014/5/21,0,0,0
625,Flood,2014/5/21,0,0,0
626,Flood,2014/5/21,0,0,0
627,Flood,2014/5/21,0,0,0
628,Fire,2014/5/16,0,0,0
629,Escape,2014/5/9,0,0,0
630,Storm,2014/4/30,0,0,0
631,Accident  ,2014/5/28,0,5,0
632,Fire,2014/5/19,0,3,0
633,Explosion,2013/10/30,0,2,0
634,Fire,2013/10/12,0,2,0
635,Tornado,2013/10/12,0,0,0
636,Storm,2013/10/12,0,0,0
637,Storm,2013/10/12,0,0,0
638,Fire,2013/10/10,0,0,0
639,Fire,2013/10/9,0,0,0
640,Fire,2013/10/7,0,0,0
641,Storm,2014/4/6,0,0,0
642,Storm,2014/4/6,0,0,0
643,Flood,2014/4/6,4000,0,0
644,Storm,2014/4/6,1200,0,0
645,Forest Fire,2013/10/6,0,0,0
646,Structural Collapse,2013/10/3,0,0,0
647,Escape,2013/10/2,0,0,0
648,Fog,2013/10/1,0,0,0
649,Fire,2013/9/24,0,0,0
650,Escape,2013/9/20,0,0,0
651,Forest Fire,2013/9/20,0,0,0
652,Landslide,2013/9/19,0,1,0
653,Forest Fire,2013/9/19,0,0,0
654,Forest Fire,2013/9/19,0,0,0
655,Forest Fire,2013/9/19,0,0,0
656,Forest Fire,2013/9/19,0,0,0
657,Forest Fire,2013/9/19,0,0,0
658,Forest Fire,2013/9/19,0,0,0
659,Flood,2013/9/16,0,0,0
660,Fire,2013/9/17,0,0,0
661,Fire,2013/9/15,0,0,0
662,Other,2013/9/13,0,0,0
663,Forest Fire,2013/9/6,0,0,0
664,Forest Fire,2013/9/6,0,0,0
665,Epidemic,2014/4/0,0,1,0
666,Flood,2014/4/7,0,0,0
667,Flood,2014/4/7,0,0,0
668,Flood,2014/4/7,0,1,0
669,Rain,2014/4/7,0,0,0
670,Rain,2014/4/7,0,0,0
671,Flood,2015/2/27,0,0,0
672,Flood,2015/3/2,0,0,0
673,Flood,2015/2/27,0,0,0
674,Flood,2015/2/27,0,0,0
675,Flood,2015/2/27,0,0,0
676,Flood,2015/2/27,0,1,0
677,Flood,2015/2/27,0,0,0
678,Flood,2015/2/27,0,1,0
679,Forest Fire,2015/3/1,40,0,0
680,Fire,2015/2/27,0,0,0
681,Forest Fire,2015/2/15,0,0,0
682,Forest Fire,2015/2/15,0,0,0
683,Drought,2013/9/0,0,0,0
684,Drought,2013/9/0,0,0,0
685,Drought,2013/9/0,0,0,0
686,Drought,2013/9/0,0,0,0
687,Drought,2013/9/0,0,0,0
688,Drought,2013/9/0,0,0,0
689,Forest Fire,2013/9/6,0,0,0
690,Forest Fire,2013/9/6,0,0,0
691,Forest Fire,2013/9/6,0,0,0
692,Forest Fire,2013/9/6,0,0,0
693,Forest Fire,2013/9/6,0,0,0
694,Forest Fire,2013/9/6,0,1,0
695,Forest Fire,2013/9/6,0,0,0
696,Forest Fire,2013/9/6,0,0,0
697,Forest Fire,2013/9/6,0,0,0
698,Forest Fire,2013/9/6,0,0,0
699,Forest Fire,2013/9/6,0,0,0
700,Forest Fire,2013/9/6,0,0,0
701,Flood,2015/2/17,0,0,0
702,Flood,2015/2/17,0,0,0
703,Flood,2015/2/17,0,0,0
