,Serial,Type,Date (YMD),Deaths,Injured,Missing,Directly Affected,Indirectly Affected,Relocated,Evacuated,Losses (USD),Losses (Local)
0,2014-00100,Sismo,2014/8/23,0,0,0,0,0,0,0,0,0
1,2014-00099,Sismo,2014/8/23,0,0,0,0,0,0,0,0,0
2,2014-00098,Sismo,2014/8/23,0,0,0,0,0,0,0,0,0
3,2014-00097,Sismo,2014/8/23,0,0,0,0,0,0,0,0,0
4,2014-00096,Sismo,2014/8/23,0,0,0,0,0,0,0,0,0
5,2014-00095,Sismo,2014/8/23,0,0,0,0,0,0,0,0,0
6,2014-00094,Sismo,2014/8/23,0,0,0,0,0,0,0,0,0
7,2014-00093,Inundación,2014/8/2,0,0,0,0,0,0,0,0,0
8,2014-00092,Inundación,2014/8/2,0,0,0,0,0,0,0,0,0
9,2014-00091,Inundación,2014/8/2,0,0,0,0,0,0,0,0,0
10,2014-00090,Inundación,2014/8/2,0,0,0,0,0,0,0,0,0
11,2014-00089,Inundación,2014/8/2,0,0,0,0,0,0,0,0,0
12,2014-00088,Inundación,2014/8/2,0,0,0,0,0,0,0,0,0
13,2014-00087,Marejada,2014/7/15,0,0,0,0,0,0,0,0,0
14,2014-00086,Marejada,2014/7/15,0,0,0,0,0,0,0,0,0
15,2014-00085,Marejada,2014/7/15,0,0,0,0,0,0,0,0,0
16,2014-00084,Inundación,2014/7/2,0,0,0,0,0,0,0,0,0
17,2014-00083,Vendaval,2014/7/2,0,0,0,0,0,0,0,0,0
18,2014-00082,Vendaval,2014/7/2,0,0,0,0,0,0,0,0,0
19,2014-00081,Marejada,2014/7/2,0,0,0,0,0,0,0,0,0
20,2014-00080,Marejada,2014/7/2,0,0,0,0,0,0,0,0,0
21,2014-00079,Marejada,2014/7/2,0,0,0,0,0,0,0,0,0
22,2014-00078,Marejada,2014/7/2,0,0,0,0,0,0,0,470000,0
23,2014-00077,Lluvias,2014/6/11,0,0,0,0,0,0,0,0,0
24,2014-00076,Lluvias,2014/6/11,0,0,0,0,0,0,0,0,0
25,2014-00075,Lluvias,2014/6/11,0,0,0,0,0,0,0,0,0
26,2014-00074,Lluvias,2014/6/11,0,0,0,0,0,0,0,0,0
27,2014-00073,Lluvias,2014/6/11,0,0,0,0,0,0,0,0,0
28,2014-00072,Lluvias,2014/6/11,0,0,0,0,0,0,0,0,0
29,2014-00071,Lluvias,2014/6/11,0,0,0,0,0,0,0,0,0
30,2014-00070,Lluvias,2014/6/11,0,0,0,0,0,0,0,0,0
31,2014-00069,Lluvias,2014/6/3,0,0,0,0,0,0,0,0,0
32,2014-00068,Lluvias,2014/6/3,0,0,0,0,0,0,0,0,0
33,2014-00067,Lluvias,2014/6/3,0,0,0,0,0,0,0,0,0
34,2014-00066,Lluvias,2014/6/3,0,0,0,0,0,0,0,0,0
35,2014-00065,Contaminación,2014/5/26,0,0,0,0,0,0,0,0,0
36,2014-00064,Contaminación,2014/5/26,0,0,0,0,0,0,0,0,0
37,2014-00063,Contaminación,2014/5/24,0,0,0,0,0,0,0,0,0
38,2014-00062,Contaminación,2014/5/23,0,0,0,0,0,0,0,0,0
39,2014-00061,Contaminación,2014/5/23,0,0,0,0,0,0,0,0,0
40,2014-00060,Contaminación,2014/5/23,0,0,0,0,0,0,0,0,0
41,2014-00059,Contaminación,2014/5/23,0,0,0,0,0,0,0,0,0
42,2014-00058,Nevada,2014/5/23,0,0,0,0,0,0,0,0,0
43,2014-00057,Nevada,2014/5/23,0,0,0,0,0,0,0,0,0
44,2014-00056,Sismo,2014/4/4,0,0,0,0,0,0,0,0,0
45,2014-00055,Sismo,2014/4/4,0,0,0,0,0,0,0,0,0
46,2014-00054,Sismo,2014/4/4,0,0,0,0,0,0,0,0,0
47,2014-00053,Sismo,2014/4/4,0,0,0,0,0,0,0,0,0
48,2014-00052,Sismo,2014/4/4,0,0,0,0,0,0,0,0,0
49,2014-00051,Sismo,2014/4/2,0,0,0,0,0,0,0,0,0
50,2014-00050,Sismo,2014/4/2,0,0,0,0,0,0,0,0,0
51,2014-00049,Sismo,2014/4/2,0,0,0,0,0,0,0,0,0
52,2014-00048,Tsunami,2014/4/1,0,0,0,0,0,0,0,0,0
53,2014-00047,Tsunami,2014/4/1,0,0,0,0,0,0,0,0,0
54,2014-00046,Tsunami,2014/4/1,0,0,0,0,0,0,0,0,0
55,2013-00081,Tsunami,2013/4/1,0,0,0,0,0,0,0,0,0
56,2014-00045,Tsunami,2014/1/4,0,0,0,0,0,0,0,0,0
57,2014-00044,Tsunami,2014/4/1,0,0,0,0,0,0,0,0,0
58,2014-00043,Tsunami,2014/4/1,0,0,0,0,0,0,0,0,0
59,2014-00041,Sismo,2014/4/1,0,0,0,0,0,0,0,0,0
60,2014-00040,Sismo,2014/4/1,0,0,0,0,0,0,0,0,0
61,2014-00039,Sismo,2014/4/1,0,0,0,0,0,0,0,0,0
62,2014-00038,Sismo,2014/3/16,0,0,0,0,0,0,0,0,0
63,2014-00037,Sismo,2014/3/16,0,0,0,0,0,0,0,0,0
64,2014-00036,Sismo,2014/3/16,0,0,0,0,0,0,0,0,0
65,2014-00035,Contaminación,2014/1/8,0,0,0,0,0,0,0,0,0
66,2014-00034,Contaminación,2014/1/8,0,0,0,0,0,0,0,0,0
67,2014-00033,Contaminación,2014/1/8,0,0,0,0,0,0,0,0,0
68,2014-00032,Contaminación,2014/1/8,0,0,0,0,0,0,0,0,0
69,2013-00080,Incendio forestal,2013/12/22,0,0,0,0,0,0,0,0,0
70,2013-00079,Incendio forestal,2013/12/22,0,0,0,0,0,0,150,0,0
71,2013-00078,Incendio forestal,2013/12/22,0,3,0,0,0,0,200,0,0
72,2013-00077,Helada,2013/9/17,0,0,0,0,0,0,0,0,0
73,2013-00076,Helada,2013/9/17,0,0,0,0,0,0,0,0,0
74,2013-00075,Helada,2013/9/17,0,0,0,0,0,0,0,0,0
75,2013-00074,Helada,2013/9/17,0,0,0,0,0,0,0,0,0
76,2013-00073,Helada,2013/9/17,0,0,0,0,0,0,0,0,0
77,2013-00072,Helada,2013/9/17,0,0,0,0,0,0,0,0,0
78,2013-00071,Marejada,2013/7/3,0,1,0,0,0,0,0,0,0
79,2013-00070,Marejada,2013/7/3,0,0,0,0,0,0,0,0,0
80,2013-00069,Marejada,2013/7/3,0,0,0,0,0,0,0,0,0
81,2013-00068,Marejada,2013/7/3,0,0,0,0,0,0,0,133400,0
82,2013-00067,Tempestad,2013/6/27,0,0,0,0,0,0,0,0,0
83,2013-00066,Tempestad,2013/6/27,0,0,0,0,0,0,0,0,0
84,2013-00065,Tempestad,2013/6/27,0,0,0,0,0,0,0,0,0
85,2013-00064,Tornado,2013/5/31,0,0,0,0,0,0,0,0,0
86,2013-00063,Tempestad,2013/5/31,0,0,0,0,0,0,0,0,0
87,2013-00062,Tempestad,2013/5/31,0,0,0,0,0,0,0,0,0
88,2013-00061,Otro,2013/5/17,0,0,0,0,0,0,0,0,0
89,2013-00060,Aluvión,2013/5/17,0,0,0,10,0,0,0,0,0
90,2013-00059,Sequía,2013/1/21,0,0,0,0,0,0,0,0,0
91,2013-00058,Sequía,2013/1/21,0,0,0,0,0,0,0,0,0
92,2013-00057,Sequía,2013/1/21,0,0,0,0,0,0,0,0,0
93,2013-00056,Sequía,2013/1/21,0,0,0,0,0,0,0,0,0
94,2013-00055,Sequía,2013/1/21,0,0,0,0,0,0,0,0,0
95,2013-00054,Sequía,2013/1/21,0,0,0,0,0,0,0,0,0
96,2013-00053,Sequía,2013/1/21,0,0,0,0,0,0,0,0,0
97,2013-00052,Sequía,2013/1/21,0,0,0,0,0,0,0,0,0
98,2013-00051,Sequía,2013/1/21,0,0,0,0,0,0,0,0,0
99,2013-00050,Lluvias,2013/1/21,0,0,0,0,0,0,0,0,0
100,2013-00049,Lluvias,2013/1/21,0,0,0,0,0,0,0,0,0
101,2013-00048,Lluvias,2013/1/21,0,0,0,0,0,0,0,0,0
102,2012-00115,Sequía,2012/12/10,0,0,0,0,0,0,0,0,0
103,2012-00114,Sequía,2012/12/10,0,0,0,0,0,0,0,0,0
104,2012-00113,Sequía,2012/12/10,0,0,0,0,0,0,0,0,0
105,2012-00112,Sequía,2012/12/10,0,0,0,0,0,0,0,0,0
106,2012-00111,Sequía,2012/12/10,0,0,0,0,0,0,0,0,0
107,2012-00110,Sequía,2012/12/10,0,0,0,0,0,0,0,0,0
108,2012-00109,Sequía,2012/12/10,0,0,0,0,0,0,0,0,0
109,2012-00108,Sequía,2012/12/10,0,0,0,0,0,0,0,0,0
110,2012-00107,Sequía,2012/12/10,0,0,0,0,0,0,0,0,0
111,2012-00106,Sequía,2012/11/8,0,0,0,0,0,0,0,0,0
112,2012-00105,Sequía,2012/8/11,0,0,0,0,0,0,0,0,0
113,2012-00104,Sequía,2012/9/28,0,0,0,0,0,0,0,0,0
114,2012-00103,Sequía,2012/9/28,0,0,0,0,0,0,0,0,0
115,2012-00102,Sequía,2012/7/30,0,0,0,0,0,0,0,0,0
116,2012-00101,Sequía,2012/7/30,0,0,0,0,0,0,0,0,0
117,2012-00100,Sequía,2012/7/30,0,0,0,0,0,0,0,0,0
118,2012-00099,Sequía,2012/7/30,0,0,0,0,0,0,0,0,0
119,2012-00098,Lluvias,2012/5/27,0,0,0,0,0,0,0,0,0
120,2012-00097,Lluvias,2012/5/27,0,0,0,0,0,0,0,0,0
121,2012-00096,Lluvias,2012/5/27,0,0,0,0,0,0,0,0,0
122,2012-00095,Lluvias,2012/5/27,0,0,0,0,0,0,0,0,0
123,2012-00094,Lluvias,2012/5/27,0,0,0,0,0,0,0,0,0
124,2012-00093,Lluvias,2012/5/27,0,0,0,0,0,0,0,0,0
125,2012-00092,Lluvias,2012/5/27,0,0,0,0,0,0,0,0,0
126,2012-00091,Lluvias,2012/5/27,0,0,0,0,0,0,0,0,0
127,2012-00090,Sismo,2012/4/17,0,0,0,0,0,0,0,0,0
128,2012-00089,Sismo,2012/3/17,0,0,0,0,0,0,0,0,0
129,2012-00088,Sismo,2012/4/17,0,0,0,0,0,0,0,0,0
130,2012-00087,Sismo,2012/4/17,0,0,0,0,0,0,0,0,0
131,2012-00086,Sismo,2012/4/17,0,0,0,0,0,0,0,0,0
132,2012-00085,Sismo,2012/4/17,0,0,0,0,0,0,0,0,0
133,2012-00084,Sismo,2012/3/25,0,0,0,0,0,0,0,0,0
134,2012-00083,Sismo,2012/3/25,0,0,0,0,0,0,0,0,0
135,2012-00082,Sismo,2012/3/25,0,0,0,0,0,0,0,0,0
136,2012-00081,Sismo,2012/3/25,0,0,0,0,0,0,0,0,0
137,2012-00080,Sismo,2012/3/25,0,0,0,0,0,0,0,0,0
138,2012-00079,Sismo,2012/3/25,0,0,0,0,0,0,0,0,0
139,2012-00078,Sismo,2012/3/25,0,0,0,0,0,0,0,0,0
140,2012-00077,Sismo,2012/3/25,0,0,0,0,0,0,0,0,0
141,2012-00076,Lluvias,2012/3/13,0,0,0,0,0,0,0,0,0
142,2012-00075,Lluvias,2012/3/13,0,0,0,0,0,0,0,0,0
143,2012-00074,Sequía,2012/2/6,0,0,0,0,0,0,0,0,0
144,2012-00073,Sequía,2012/2/6,0,0,0,0,0,0,0,0,0
145,2012-00072,Sismo,2012/1/23,0,0,0,0,0,0,0,0,0
146,2012-00071,Sismo,2012/1/23,0,0,0,0,0,0,0,0,0
147,2012-00070,Sismo,2012/1/23,0,0,0,0,0,0,0,0,0
148,2012-00069,Sequía,2012/1/22,0,0,0,0,0,0,0,0,0
149,2012-00068,Sequía,2012/1/22,0,0,0,0,0,0,0,0,0
150,2012-00067,Sequía,2012/1/22,0,0,0,0,0,0,0,0,0
151,2012-00066,Sequía,2012/1/22,0,0,0,0,0,0,0,0,0
152,2012-00065,Incendio,2012/1/2,0,0,0,0,0,0,0,1000000,0
153,2012-00064,Incendio,2012/1/2,0,0,0,0,0,0,0,0,0
154,2014-00031,Nevada,2014/5/25,0,0,0,0,0,0,170,590000,0
155,2014-00030,Incendio,2014/9/25,0,0,0,15,0,0,0,0,0
156,2014-00029,Contaminación,2014/9/24,0,0,0,0,250,0,0,0,0
157,2014-00028,Sequía,2014/9/2,0,0,0,0,0,0,0,0,0
158,2014-00027,Incendio,2014/8/28,0,0,0,0,0,0,0,0,0
159,2014-00026,Accidente,2014/8/18,0,0,0,0,0,0,27,0,0
160,2014-00025,Contaminación,2014/8/4,0,0,0,0,0,0,0,0,0
161,2014-00024,Deslizamiento,2014/7/29,0,0,0,20,0,0,0,0,0
162,2013-00047,Inundación,2013/7/15,0,0,0,0,45,0,0,0,0
163,2014-00023,Contaminación,2014/7/9,0,0,0,0,0,0,0,0,0
164,2014-00022,Incendio,2014/6/9,0,0,0,0,0,0,0,0,0
165,2014-00021,Incendio,2014/6/4,0,0,0,0,0,0,1220,0,0
166,2014-00020,Aluvión,2014/5/27,0,0,0,0,550,0,0,0,0
167,2014-00019,Incendio,2014/5/18,1,0,0,43,0,0,0,0,0
168,2014-00018,Incendio forestal,2014/4/12,15,500,0,10000,0,0,17000,0,0
169,2014-00017,Incendio forestal,2014/4/8,0,0,0,0,0,0,230,0,0
170,2014-00016,Tormenta eléctrica,2014/4/7,0,0,0,0,0,0,0,0,0
171,2014-00015,Incendio,2014/4/6,10,3,0,0,0,0,0,0,0
172,2014-00014,Incendio forestal,2014/3/27,0,0,0,0,0,0,0,0,0
173,2014-00013,Incendio,2014/3/24,0,0,0,0,0,0,50,0,0
174,2014-00012,Incendio,2014/3/20,0,1,0,0,0,0,0,0,0
175,2014-00011,Incendio forestal,2014/2/23,0,0,0,0,0,0,0,0,0
176,2014-00010,Incendio forestal,2014/2/22,0,0,0,0,0,0,0,0,0
177,2014-00009,Incendio forestal,2014/2/20,0,0,0,0,0,0,0,0,0
178,2014-00008,Incendio forestal,2014/2/20,0,0,0,0,0,0,0,0,0
179,2014-00007,Incendio forestal,2014/1/31,0,0,0,0,0,0,0,0,0
180,2014-00006,Incendio forestal,2014/1/23,0,0,0,50,0,0,0,0,0
181,2014-00005,Incendio,2014/1/12,0,0,0,0,0,0,0,0,0
182,2014-00004,Incendio forestal,2014/1/4,0,0,0,0,0,0,0,0,0
183,2014-00003,Incendio forestal,2014/1/4,0,0,0,0,0,0,0,0,0
184,2014-00002,Incendio forestal,2014/1/3,0,0,0,0,0,0,0,0,0
185,2014-00001,Incendio,2014/1/1,0,0,0,0,0,0,0,0,0
186,2013-00046,Incendio forestal,2013/12/31,0,0,0,0,0,0,0,0,0
187,2013-00045,Incendio,2013/12/30,0,0,0,0,0,0,0,0,0
188,2013-00044,Incendio forestal,2013/12/29,0,0,0,0,0,0,0,0,0
189,2013-00043,Incendio,2013/12/25,0,1,0,0,0,0,0,0,0
190,2013-00042,Incendio,2013/12/24,0,0,0,0,0,0,0,0,0
191,2013-00041,Incendio,2013/12/10,0,0,0,0,0,0,0,0,0
192,2013-00040,Accidente,2013/11/25,1,0,0,0,0,0,0,0,0
193,2013-00039,Incendio forestal,2013/11/21,0,0,0,0,0,0,0,0,0
194,2013-00038,Incendio,2013/11/18,0,0,0,0,0,0,0,0,0
195,2013-00037,Incendio forestal,2013/10/29,0,0,0,0,0,0,0,0,0
196,2013-00036,Nevada,2013/10/6,0,0,0,0,0,0,0,0,0
197,2013-00035,Accidente,2013/9/7,1,0,0,0,0,0,0,0,0
198,2013-00034,Contaminación,2013/8/24,0,0,0,0,0,0,0,0,0
199,2013-00033,Explosión,2013/8/13,0,3,0,0,0,0,1200,617000,0
200,2013-00032,Incendio,2013/8/13,0,0,0,0,0,0,0,0,0
201,2013-00031,Accidente,2013/8/5,0,0,0,0,0,0,0,0,0
202,2013-00030,Incendio,2013/8/2,0,0,0,0,0,0,0,0,0
203,2013-00029,Colapso estructural,2013/7/14,0,0,0,0,0,0,0,0,0
204,2013-00028,Deslizamiento,2013/7/12,0,0,0,0,0,0,0,0,0
205,2013-00027,Incendio,2013/7/5,0,0,0,0,0,0,0,0,0
206,2013-00026,Incendio,2013/6/21,0,0,0,0,0,0,0,0,0
207,2013-00025,Contaminación,2013/6/11,0,0,0,0,0,0,0,0,0
208,2013-00024,Inundación,2013/6/3,1,1,1,0,0,0,0,0,0
209,2013-00023,Contaminación,2013/5/12,0,0,0,0,0,0,0,0,0
210,2013-00022,Incendio,2013/4/28,0,0,0,0,0,0,0,0,0
211,2013-00021,Incendio,2013/4/23,0,0,0,132,0,0,0,0,0
212,2013-00020,Incendio,2013/4/17,0,0,0,0,0,0,97,0,0
213,2013-00019,Accidente,2013/4/9,0,1,0,0,0,0,0,0,0
214,2013-00018,Incendio forestal,2013/3/10,0,0,0,0,0,0,0,0,0
215,2013-00017,Incendio forestal,2013/3/10,0,0,0,0,0,0,0,0,0
216,2013-00016,Incendio forestal,2013/3/10,0,0,0,0,0,0,0,0,0
217,2013-00015,Incendio,2013/3/10,0,0,0,0,0,0,0,0,0
218,2013-00014,Incendio,2013/2/25,0,0,0,0,0,0,0,0,0
219,2013-00013,Incendio,2013/2/14,0,27,0,300,0,0,1200,0,0
220,2013-00012,Lluvias,2013/2/9,0,0,0,0,4500000,0,0,0,0
221,2013-00011,Lluvias,2013/2/7,0,0,0,156,432,0,10,0,0
222,2013-00010,Sequía,2013/2/4,0,0,0,0,0,0,0,120000000,0
223,2013-00009,Incendio forestal,2013/1/30,0,0,0,0,0,0,0,0,0
224,2013-00008,Sismo,2013/1/30,1,1,0,0,0,0,0,0,0
225,2013-00007,Incendio,2013/1/10,0,0,0,0,0,0,0,0,0
226,2013-00006,Incendio,2013/1/9,0,0,0,0,0,0,0,0,0
227,2013-00005,Incendio forestal,2013/1/8,0,0,0,0,0,0,0,0,0
228,2013-00004,Inundación,2013/1/4,0,0,1,0,0,0,0,0,0
229,2013-00003,Incendio,2013/1/4,2,0,0,0,0,0,0,0,0
230,2013-00002,Incendio,2013/1/2,0,0,0,120,0,0,0,0,0
231,2013-00001,Incendio,2013/1/1,0,0,0,0,0,0,0,25000000,0
232,2012-00063,Incendio forestal,2012/12/26,0,0,0,0,0,0,0,0,0
233,2012-00062,Actividad Volcánica,2012/12/23,0,0,0,0,0,0,0,0,0
234,2012-00061,Marejada,2012/12/19,0,0,0,0,0,0,0,0,0
235,2012-00060,Incendio forestal,2012/12/18,0,0,0,0,0,0,0,0,0
236,2012-00059,Sequía,2012/12/17,0,0,0,0,0,0,0,0,0
237,2012-00058,Incendio,2012/11/18,0,0,0,0,0,0,0,0,0
238,2012-00057,Incendio,2012/11/7,0,1,0,0,0,0,20,0,0
239,2012-00056,Sequía,2012/10/18,0,0,0,0,10000,0,0,0,0
240,2012-00055,Incendio,2012/10/17,0,4,0,0,0,0,0,0,0
241,2012-00054,Incendio,2012/10/11,0,3,0,0,0,0,100,0,0
242,2012-00053,Contaminación,2012/9/28,0,0,0,0,0,0,0,0,0
243,2012-00052,Incendio,2012/9/28,0,0,0,0,0,0,200000,0,0
244,2012-00051,Incendio,2012/9/26,0,0,0,0,0,0,0,0,0
245,2012-00050,Incendio,2012/9/26,0,0,0,0,0,0,30,0,0
246,2012-00049,Incendio,2012/9/22,0,0,0,0,0,0,0,0,0
247,2012-00048,Incendio,2012/9/8,0,0,0,0,0,0,0,0,0
248,2012-00047,Sequía,2012/5/9,0,0,0,0,0,0,0,0,0
249,2012-00046,Incendio,2012/8/30,0,0,0,0,0,0,0,0,0
250,2012-00045,Accidente,2012/8/17,0,0,27,0,0,0,27,0,0
251,2012-00044,Sequía,2012/8/8,0,0,0,0,6500,0,0,0,0
252,2012-00043,Incendio,2012/7/31,0,0,0,21,0,0,0,0,0
253,2012-00042,Incendio,2012/7/31,0,0,0,0,0,0,0,0,0
254,2012-00041,Otro,2012/7/21,0,0,0,0,0,0,0,0,0
255,2012-00040,Incendio,2012/7/6,0,0,0,0,0,0,0,500000,0
256,2012-00039,Helada,2012/7/6,2,0,0,0,0,0,0,0,0
257,2012-00038,Incendio,2012/7/2,0,0,0,0,0,0,0,0,0
258,2012-00037,Incendio,2012/6/25,0,0,0,0,0,0,16,0,0
259,2012-00036,Incendio,2012/6/22,0,0,0,0,0,0,0,0,0
260,2012-00035,Incendio,2012/6/20,0,0,0,0,0,118,0,0,0
261,2012-00034,Incendio,2012/6/10,0,0,0,0,0,0,0,0,0
262,2012-00033,Incendio,2012/5/30,0,0,0,0,0,0,0,0,0
263,2012-00032,Accidente,2012/5/27,1,0,3,0,0,0,0,0,0
264,2012-00031,Incendio,2012/5/22,0,0,0,0,0,0,0,200000,0
265,2012-00030,Incendio,2012/5/19,0,0,0,0,0,0,0,0,0
266,2012-00029,Contaminación,2012/5/9,0,0,0,0,0,0,0,0,0
267,2012-00028,Contaminación,2012/5/2,0,0,0,0,0,0,0,0,0
268,2012-00027,Explosión,2012/4/20,0,1,0,0,0,0,400,0,0
269,2012-00026,Contaminación,2012/4/7,0,0,0,0,0,0,4,700000,0
270,2012-00025,Incendio,2012/3/27,0,4,0,0,0,0,88,4000000,0
271,2012-00024,Inundación,2012/3/11,0,1,0,50,0,0,312,0,0
272,2012-00023,Incendio,2012/2/26,2,1,0,0,0,0,45,0,0
273,2012-00022,Incendio,2012/2/25,0,20,0,292,0,0,0,0,0
274,2012-00021,Incendio,2012/2/25,0,1,0,0,500,0,0,0,0
275,2012-00020,Incendio,2012/2/20,0,5,0,0,0,0,0,0,0
276,2012-00019,Aluvión,2012/2/12,0,0,0,25,600,0,0,0,0
277,2012-00018,Incendio,2012/2/11,0,0,0,0,0,0,0,1000000,0
278,2012-00017,Incendio,2012/2/7,0,0,0,0,0,0,0,0,0
279,2012-00016,Incendio forestal,2012/2/5,0,0,0,0,0,0,0,0,0
280,2012-00015,Epidemia,2012/2/5,3,8,0,0,0,0,0,0,0
281,2012-00014,Sequía,2012/2/4,0,0,0,0,45982,0,0,50800000,0
282,2012-00013,Incendio forestal,2012/2/3,0,0,0,0,0,0,0,0,0
283,2012-00012,Incendio forestal,2012/2/2,0,0,0,0,0,0,0,0,0
284,2012-00011,Incendio forestal,2012/1/29,0,0,0,0,0,0,0,0,0
285,2012-00010,Accidente,2012/1/28,0,1,0,0,0,0,0,0,0
286,2012-00009,Deslizamiento,2012/1/15,0,0,0,0,0,0,108,0,0
287,2012-00008,Incendio forestal,2012/1/13,0,0,0,0,0,0,0,0,0
288,2012-00007,Incendio forestal,2012/1/10,0,0,0,0,0,0,0,0,0
289,2012-00006,Incendio,2012/1/8,0,0,0,0,0,0,0,0,0
290,2012-00005,Incendio forestal,2012/1/6,6,2,1,0,0,0,0,0,0
291,2012-00004,Incendio forestal,2012/1/2,1,0,0,15,0,0,600,10000000,0
292,2012-00003,Explosión,2012/1/2,2,3,0,0,0,0,0,0,0
293,2012-00001,Incendio,2012/1/2,0,0,0,0,0,0,0,0,0
294,2010-00119,Sequía,2010/4/18,0,0,0,0,0,0,0,0,0
295,2010-00118,Epidemia,2010/9/0,0,9,0,0,0,0,0,0,0
296,2010-00117,Epidemia,2010/9/0,0,5,0,0,0,0,0,0,0
297,2010-00116,Epidemia,2010/9/0,0,9,0,0,0,0,0,0,0
298,2010-00115,Epidemia,2010/9/0,0,14,0,0,0,0,0,0,0
299,2011-00132,Sequía,2011/5/0,0,0,0,0,0,0,0,0,0
300,2011-00131,Tempestad,2011/7/3,0,0,0,0,0,0,0,0,0
301,2011-00130,Tempestad,2011/7/3,0,0,0,0,0,0,0,0,0
302,2011-00129,Lluvias,2011/7/3,0,0,0,0,40,0,0,0,0
303,2011-00128,Lluvias,2011/7/3,0,0,0,0,0,0,0,0,0
304,2011-00127,Lluvias,2011/7/3,0,0,0,0,0,0,0,0,0
305,2011-00126,Lluvias,2011/7/3,0,0,0,0,0,0,0,0,0
306,2011-00125,Lluvias,2011/7/3,0,0,0,0,0,0,0,0,0
307,2011-00124,Lluvias,2011/7/3,0,0,0,3492,0,0,0,0,0
308,2011-00123,Incendio forestal,2011/4/17,0,0,0,0,0,0,0,0,0
309,2011-00122,Incendio forestal,2011/4/17,0,0,0,0,0,0,0,0,0
310,2011-00121,Incendio forestal,2011/4/17,0,0,0,0,0,0,0,0,0
311,2010-00114,Incendio forestal,2010/12/13,0,0,0,0,0,0,0,0,0
312,2010-00113,Incendio forestal,2010/12/13,0,0,0,0,0,0,0,0,0
313,2010-00112,Incendio forestal,2010/12/12,0,0,0,0,0,0,0,0,0
314,2010-00111,Incendio forestal,2010/12/12,0,0,0,0,0,0,0,0,0
315,2010-00110,Sequía,2010/12/0,0,0,0,0,0,0,0,0,0
316,2011-00120,Incendio forestal,2011/12/27,0,0,0,0,0,0,400,0,0
317,2011-00119,Incendio,2011/12/23,0,0,0,0,0,0,0,0,0
318,2011-00118,Incendio,2011/12/13,0,0,0,0,0,0,0,0,0
319,2011-00117,Incendio,2011/12/12,0,0,0,3,0,0,0,0,0
320,2011-00116,Incendio forestal,2011/12/12,0,0,0,0,0,0,0,0,0
321,2011-00115,Incendio forestal,2011/12/4,0,0,0,0,0,0,0,0,0
322,2011-00114,Incendio forestal,2011/12/4,0,0,0,0,0,0,0,0,0
323,2011-00113,Incendio,2011/12/2,0,0,0,0,0,0,0,0,0
324,2011-00112,Intoxicación,2011/11/24,0,43,0,0,0,0,0,0,0
325,2011-00111,Incendio,2011/11/21,0,0,0,0,0,0,0,0,0
326,2011-00110,Incendio,2011/11/17,0,1,0,0,4,0,0,0,0
327,2011-00109,Incendio forestal,2011/11/6,0,0,0,0,0,0,0,0,0
328,2011-00108,Intoxicación,2011/11/3,0,153,0,0,0,0,0,0,0
329,2011-00107,Sequía,2011/10/0,0,0,0,0,40000,0,0,0,0
330,2011-00106,Actividad Volcánica,2011/10/26,0,0,0,0,0,0,144,0,0
331,2011-00105,Incendio,2011/10/31,5,0,0,21,0,0,0,0,0
332,2011-00104,Incendio,2011/10/29,0,0,0,18,0,0,0,0,0
333,2011-00103,Incendio,2011/10/20,0,3,0,40,8,0,0,0,0
334,2011-00102,Deslizamiento,2011/10/19,0,0,0,0,1,0,0,0,0
335,2011-00101,Escape,2011/10/18,0,13,0,0,0,0,0,0,0
336,2011-00100,Incendio,2011/10/16,0,0,0,18,14,0,0,0,0
337,2011-00099,Incendio,2011/10/2,0,0,0,0,0,0,0,0,0
338,2011-00098,Contaminación,2011/9/30,0,0,0,0,0,0,0,0,0
339,2011-00097,Incendio,2011/9/26,0,2,0,0,0,0,1000,0,0
340,2011-00096,Deslizamiento,2011/9/25,0,1,0,0,0,0,0,0,0
341,2011-00095,Contaminación,2011/9/23,0,0,0,0,0,0,0,0,0
342,2011-00094,Intoxicación,2011/9/7,0,35,0,0,0,0,0,0,0
343,2011-00093,Intoxicación,2011/8/31,0,36,0,0,0,0,0,0,0
344,2011-00092,Incendio,2011/9/1,0,0,0,15,0,0,0,0,0
345,2011-00091,Incendio,2011/8/19,0,0,0,0,0,0,0,0,0
346,2011-00090,Nevada,2011/8/18,0,0,0,0,4800,0,0,0,0
347,2011-00089,Nevada,2011/8/15,0,0,0,0,149,0,0,0,0
348,2011-00088,Lluvias,2011/8/13,0,0,0,0,0,0,0,0,0
349,2011-00087,Colapso estructural,2011/8/14,0,0,0,3,0,0,0,0,0
350,2011-00086,Marejada,2011/8/11,0,0,0,0,0,0,0,0,0
351,2011-00085,Incendio,2011/8/7,3,0,3,4,0,0,0,0,0
352,2011-00084,Incendio,2011/8/7,0,0,0,0,0,0,400,0,0
353,2011-00083,Aluvión,2011/7/31,0,0,0,0,0,0,0,0,0
354,2011-00082,Nevada,2011/7/31,0,0,0,8,1821,0,0,0,0
355,2011-00081,Nevada,2011/7/20,1,0,0,0,480,0,0,0,0
356,2011-00080,Aluvión,2011/7/15,0,0,0,0,0,0,0,0,0
357,2011-00079,Nevada,2011/7/15,0,0,0,0,17000,0,0,0,0
